,sample_name,422.4,486.3,670,818.1,940.5,970.3,996.2,1005.4,1412.8,1461.8,1900.9,1932.2,2057.2,2151.3,2156.5,2222.1,2269,2324.3,2329.1,Porosity (%)
129,SAL01_MOZ,0.9584,0.9811,0.9999,0.9688,0.9162,0.9153,0.915,0.914,0.9447,0.9679,0.9236,0.9157,0.9963,0.9431,0.9386,0.9096,0.7351,0.4806,0.455,0.824
130,SAL01_MOZ,0.9983,0.9972,0.9997,0.9627,0.9091,0.9043,0.9106,0.9098,0.9321,0.9526,0.9185,0.9189,0.9952,0.9472,0.9428,0.913,0.7463,0.4976,0.4762,0.824
131,SAL01_MOZ,0.9813,0.9938,0.9998,0.9654,0.9094,0.9064,0.9096,0.9092,0.9318,0.953,0.9165,0.918,0.9959,0.9449,0.94,0.9113,0.7387,0.4869,0.4624,0.824
132,SAL01_PB,0.715,0.6801,0.9626,0.9267,0.8018,0.8018,0.8079,0.8032,0.853,0.9703,0.8959,0.8801,0.9988,0.9589,0.9575,0.7435,0.739,0.5243,0.5088,1.155
133,SAL01_PB,0.7301,0.6898,0.9661,0.9265,0.801,0.8012,0.809,0.8027,0.8529,0.9702,0.896,0.88,0.9985,0.9571,0.9566,0.7422,0.7368,0.5247,0.5055,1.155
134,SAL01_PB,0.7399,0.6973,0.9622,0.9246,0.7961,0.7954,0.8035,0.7981,0.8555,0.9713,0.8962,0.8812,0.9983,0.9606,0.9599,0.7446,0.7402,0.5312,0.5131,1.155
135,SAL01_RA,0.628,0.6542,0.9892,0.947,0.8442,0.8438,0.8506,0.8474,0.8392,0.9223,0.7355,0.7669,0.9918,0.9634,0.9588,0.8986,0.7786,0.5446,0.5295,0.601
136,SAL01_RA,0.5721,0.5852,0.9777,0.9343,0.8114,0.8119,0.8201,0.8164,0.8234,0.9304,0.7787,0.7954,0.9944,0.9773,0.9748,0.844,0.7872,0.5553,0.5443,0.601
137,SAL01_RA,0.5894,0.6117,0.9832,0.9406,0.825,0.8247,0.833,0.8304,0.8224,0.9258,0.7603,0.7835,0.9927,0.9752,0.9729,0.8563,0.7863,0.5551,0.5445,0.601
138,SAL01_RA,0.5837,0.6079,0.983,0.9401,0.8239,0.8231,0.8315,0.8287,0.8209,0.9254,0.7591,0.7832,0.9933,0.9746,0.972,0.8552,0.7838,0.5513,0.5424,0.601
139,SAL01_UB,0.8428,0.8031,0.9824,0.9599,0.8691,0.8702,0.8756,0.8742,0.9073,0.958,0.8201,0.8464,0.9966,0.9392,0.9354,0.906,0.723,0.485,0.4653,1.019
140,SAL01_UB,0.8662,0.814,0.9828,0.9591,0.8665,0.8667,0.8758,0.8746,0.913,0.9608,0.8221,0.8504,0.9965,0.9425,0.9391,0.9107,0.7326,0.5021,0.4858,1.019
141,CR_19_001b,0.5784,0.6907,0.9914,0.9992,0.975,0.9719,0.9686,0.9623,0.8662,0.8663,0.6551,0.5907,0.8809,0.9997,0.9987,0.9565,0.9609,0.9142,0.9166,21.92
142,CR_19_001b,0.5265,0.6251,0.9739,0.999,0.9637,0.9603,0.9558,0.9478,0.797,0.7823,0.5328,0.4527,0.8066,0.9939,0.9959,0.9675,0.9814,0.9234,0.9251,21.92
143,CR_19_001b,0.5391,0.6452,0.9846,0.9995,0.9672,0.9639,0.959,0.9531,0.822,0.8112,0.5669,0.4881,0.8314,0.9988,0.9984,0.9641,0.9687,0.9113,0.9149,21.92
144,CR_19_001b,0.5127,0.6191,0.973,0.9998,0.9732,0.9707,0.9664,0.9598,0.8485,0.8464,0.6185,0.5472,0.8653,0.9997,0.9993,0.9571,0.9618,0.9106,0.9122,21.92
145,CR_19_001b,0.5576,0.6569,0.9741,0.9994,0.969,0.9669,0.9636,0.9552,0.8006,0.786,0.5399,0.4607,0.8105,0.9963,0.9971,0.9679,0.9791,0.9235,0.9254,21.92
146,CR_19_001b,0.5566,0.67,0.9968,1.0,0.9639,0.9606,0.9595,0.9549,0.8286,0.8188,0.568,0.4947,0.8308,0.9975,0.9991,0.9604,0.9651,0.9131,0.9146,21.92
147,CR_19_001b,0.5423,0.6539,0.9824,0.9999,0.9677,0.9654,0.9611,0.9545,0.8314,0.8258,0.5869,0.5116,0.8462,0.9991,0.9995,0.9583,0.9684,0.917,0.9171,21.92
148,CR_19_002b,0.6788,0.7892,0.9994,0.9967,0.9733,0.9708,0.9685,0.9603,0.9307,0.9497,0.8033,0.779,0.954,1.0,0.9998,0.9328,0.938,0.8984,0.9004,19.52
149,CR_19_002b,0.7232,0.8285,0.9996,0.9982,0.9706,0.9673,0.9655,0.9603,0.9297,0.9475,0.7987,0.7716,0.949,1.0,0.9997,0.9334,0.9379,0.903,0.9076,19.52
150,CR_19_002b,0.7038,0.8085,0.9994,0.9972,0.9683,0.9655,0.9631,0.9557,0.9268,0.9465,0.7991,0.7741,0.9529,0.9993,0.9998,0.9335,0.9362,0.8995,0.902,19.52
151,CR_19_002b,0.7262,0.8261,0.9995,0.9986,0.9632,0.9602,0.9586,0.9534,0.9316,0.9522,0.8037,0.777,0.952,0.9992,0.9996,0.9324,0.9325,0.8927,0.8955,19.52
152,CR_19_002b,0.7537,0.8384,0.9944,0.9988,0.972,0.9693,0.9662,0.9595,0.9281,0.9476,0.8021,0.7758,0.9523,0.9995,1.0,0.9342,0.9353,0.9009,0.9033,19.52
153,CR_19_002b,0.6984,0.8016,0.9977,0.9981,0.9656,0.9636,0.9603,0.953,0.9248,0.946,0.7968,0.7692,0.9538,1.0,0.9997,0.9351,0.9335,0.8936,0.8966,19.52
154,CR_19_002b,0.6869,0.8052,0.9978,0.998,0.9603,0.957,0.9558,0.9496,0.9228,0.9452,0.8008,0.7756,0.9569,0.9997,1.0,0.9312,0.9335,0.8954,0.8972,19.52
155,CR_19_002b,0.6584,0.783,0.9997,0.9996,0.9632,0.9599,0.9583,0.9525,0.9209,0.9427,0.7913,0.7609,0.9517,0.9991,0.9999,0.9309,0.9347,0.8968,0.8971,19.52
156,CR_19_004a,0.7299,0.8225,0.9991,0.9974,0.9687,0.9647,0.962,0.9573,0.9338,0.9529,0.8104,0.7803,0.9512,0.9985,1.0,0.934,0.9321,0.8959,0.899,18.47
157,CR_19_004a,0.6334,0.756,0.9996,0.998,0.9678,0.9652,0.9608,0.9538,0.9225,0.9446,0.7729,0.7367,0.9422,0.9998,1.0,0.9303,0.9303,0.8862,0.8875,18.47
158,CR_19_004a,0.6915,0.7976,0.9997,0.997,0.9688,0.9662,0.963,0.9561,0.9089,0.9225,0.744,0.6941,0.9225,0.9987,0.9996,0.9392,0.9406,0.8974,0.8976,18.47
159,CR_19_004a,0.6413,0.7601,0.9994,0.9976,0.9662,0.9633,0.9594,0.9523,0.8931,0.9012,0.7033,0.6427,0.9031,0.9984,0.9993,0.9449,0.9499,0.9055,0.9087,18.47
160,CR_19_004a,0.7333,0.8351,0.9978,0.9986,0.9732,0.9707,0.9667,0.9603,0.9376,0.9563,0.8202,0.7856,0.9549,0.9991,1.0,0.9366,0.9331,0.8986,0.9034,18.47
161,CR_19_004a,0.6846,0.7932,0.998,0.9976,0.9648,0.9623,0.9609,0.9536,0.923,0.9439,0.7934,0.7562,0.9488,0.9981,1.0,0.9345,0.9336,0.8923,0.8972,18.47
162,CR_19_004a,0.6587,0.7668,0.9977,0.9978,0.9605,0.9571,0.9565,0.9512,0.9182,0.9315,0.7643,0.7191,0.9338,0.999,0.9989,0.9399,0.9381,0.8942,0.8999,18.47
163,CR_19_005a,0.5816,0.7059,0.9988,0.9965,0.967,0.9646,0.9612,0.954,0.8967,0.9069,0.7194,0.6528,0.9084,0.998,1.0,0.9464,0.9594,0.9177,0.9158,19.1
164,CR_19_005a,0.6568,0.7725,0.999,0.9963,0.9707,0.9694,0.9664,0.9601,0.912,0.9248,0.7576,0.6982,0.9263,0.9995,1.0,0.9427,0.9503,0.9156,0.9136,19.1
165,CR_19_005a,0.6483,0.764,0.9987,0.9969,0.9748,0.9732,0.9702,0.9628,0.9149,0.9304,0.7641,0.7071,0.931,0.9996,0.9999,0.9411,0.9493,0.9112,0.9135,19.1
166,CR_19_005a,0.7895,0.8598,0.9974,0.995,0.9679,0.967,0.9663,0.9596,0.9226,0.9403,0.7839,0.7376,0.9433,0.9987,1.0,0.9371,0.944,0.9044,0.9061,19.1
167,CR_19_005a,0.5007,0.6081,0.9769,0.9957,0.9522,0.9487,0.9476,0.9374,0.7862,0.7763,0.5249,0.4404,0.8014,0.9912,0.9958,0.956,0.9788,0.9178,0.9148,19.1
168,CR_19_005a,0.6412,0.7625,0.9999,0.9995,0.9687,0.9659,0.9649,0.96,0.9064,0.9185,0.7367,0.676,0.9185,0.9992,1.0,0.9424,0.9549,0.9149,0.9154,19.1
169,CR_19_005a,0.6967,0.8072,0.9999,0.9995,0.9699,0.967,0.9661,0.9619,0.9178,0.9318,0.7638,0.7117,0.9322,0.999,1.0,0.9398,0.9503,0.9112,0.913,19.1
170,CR_19_005a,0.8169,0.893,0.9998,0.9992,0.9702,0.9688,0.9697,0.9657,0.9236,0.9375,0.7691,0.7241,0.9332,0.999,1.0,0.9385,0.9541,0.9187,0.9202,19.1
171,CR_19_006a,0.6075,0.7152,0.9811,0.999,0.9663,0.9651,0.9609,0.9557,0.8753,0.8814,0.6945,0.6139,0.8998,1.0,1.0,0.944,0.9545,0.9078,0.9075,20.39
172,CR_19_006a,0.6203,0.735,0.9968,0.9994,0.9642,0.9643,0.96,0.956,0.8739,0.8768,0.6955,0.6143,0.8972,0.9986,1.0,0.9511,0.9596,0.9162,0.9127,20.39
173,CR_19_006a,0.6012,0.7115,0.9929,0.9983,0.9508,0.9486,0.9439,0.9417,0.8356,0.8331,0.6188,0.5256,0.8617,0.9986,1.0,0.9485,0.9662,0.9128,0.9138,20.39
174,CR_19_006a,0.5549,0.663,0.9871,0.9993,0.9631,0.9624,0.9589,0.9541,0.8521,0.854,0.6589,0.5661,0.8793,0.9982,1.0,0.9504,0.9633,0.9102,0.9096,20.39
175,CR_19_006a,0.6968,0.7977,0.9983,0.9999,0.9591,0.9582,0.9563,0.9536,0.8882,0.8938,0.7082,0.6351,0.9062,0.9992,1.0,0.9461,0.9499,0.9025,0.9049,20.39
176,CR_19_006a,0.5249,0.635,0.9753,1.0,0.9529,0.9526,0.9482,0.9431,0.8467,0.8471,0.6438,0.5533,0.877,0.9987,1.0,0.9491,0.9521,0.8965,0.8987,20.39
177,CR_19_006a,0.6584,0.7383,0.9598,0.9988,0.9992,0.9987,0.9951,0.9901,0.819,0.7858,0.5784,0.4873,0.8187,0.991,0.9943,0.9784,0.9025,0.8241,0.836,20.39
178,CR_19_006a,0.7163,0.7798,0.9683,0.9997,0.9991,0.9988,0.9962,0.9922,0.8058,0.7704,0.5545,0.4628,0.8021,0.988,0.9928,0.9795,0.9097,0.831,0.8394,20.39
179,CR_19_007a,0.7246,0.7786,0.9681,0.9997,0.9991,0.9976,0.9935,0.99,0.8092,0.7729,0.5558,0.4609,0.8006,0.9881,0.9942,0.9798,0.9088,0.8339,0.8454,18.01
180,CR_19_007a,0.5994,0.7033,0.9825,0.9999,0.9582,0.9574,0.9541,0.9494,0.8696,0.8732,0.6844,0.594,0.8964,0.999,1.0,0.95,0.9506,0.8997,0.902,18.01
181,CR_19_007a,0.6675,0.7655,0.9888,0.9989,0.9564,0.9554,0.9544,0.9497,0.8689,0.8721,0.6825,0.6029,0.8922,0.9992,1.0,0.9476,0.9544,0.9081,0.9061,18.01
182,CR_19_007a,0.6415,0.7189,0.9502,0.9995,0.9987,0.9971,0.9938,0.9863,0.806,0.7749,0.5638,0.4738,0.8091,0.9884,0.9927,0.9766,0.9039,0.828,0.8364,18.01
183,CR_19_007a,0.6839,0.7534,0.9589,0.9997,0.9991,0.9988,0.9946,0.9896,0.8092,0.7756,0.5633,0.4702,0.808,0.9892,0.9929,0.9769,0.902,0.8221,0.8356,18.01
184,CR_19_007a,0.6342,0.7122,0.9445,0.9995,0.9988,0.9974,0.9885,0.981,0.7988,0.7629,0.5473,0.45,0.7933,0.9877,0.9921,0.9809,0.908,0.8264,0.8415,18.01
185,CR_19_009a,0.5357,0.6159,0.9255,0.9989,0.9987,0.993,0.9934,0.9922,0.7066,0.6718,0.4867,0.4069,0.7639,0.9821,0.9868,0.9625,0.879,0.7906,0.7961,12.88
186,CR_19_009a,0.5416,0.6195,0.9182,0.9982,0.9986,0.9935,0.9922,0.9895,0.6805,0.6448,0.46,0.3779,0.743,0.9803,0.9853,0.9634,0.8834,0.7925,0.8011,12.88
187,CR_19_009a,0.5617,0.6338,0.9198,0.9978,0.9993,0.9962,0.9927,0.9882,0.6993,0.6656,0.4804,0.3984,0.7541,0.9799,0.9865,0.9603,0.8814,0.7945,0.7998,12.88
188,CR_19_009a,0.5781,0.6472,0.9176,0.9974,0.9998,0.9961,0.9926,0.9879,0.713,0.6793,0.4903,0.4081,0.7639,0.9811,0.987,0.959,0.8772,0.7889,0.7937,12.88
189,CR_19_009a,0.5246,0.6066,0.9099,0.9986,0.9978,0.9947,0.9931,0.9891,0.705,0.6727,0.487,0.4065,0.7639,0.9824,0.9879,0.9623,0.884,0.795,0.8008,12.88
190,CR_19_009a,0.5465,0.623,0.9177,0.9989,0.9937,0.9888,0.9899,0.9875,0.7089,0.6741,0.4847,0.4043,0.7614,0.9811,0.9882,0.9619,0.8763,0.7865,0.7924,12.88
191,CR_19_009a,0.5639,0.6408,0.9228,0.9989,0.9967,0.993,0.9913,0.9889,0.7157,0.6799,0.4946,0.4113,0.7672,0.9819,0.9877,0.9644,0.8833,0.796,0.8024,12.88
192,CR_19_009a,0.5665,0.6428,0.9371,0.9992,0.9946,0.9914,0.9891,0.9866,0.7229,0.6842,0.5042,0.4218,0.7722,0.9836,0.9877,0.9694,0.8919,0.8106,0.8174,12.88
193,CR_19_010a,0.7052,0.7683,0.9564,0.9987,0.9982,1.0,0.9909,0.9847,0.9031,0.8918,0.7226,0.6404,0.9016,0.9978,0.9967,0.9582,0.8735,0.7985,0.8097,11.43
194,CR_19_010a,0.758,0.808,0.9692,1.0,0.9987,0.9986,0.9913,0.9845,0.9258,0.9183,0.7667,0.6933,0.9199,0.9994,0.9989,0.9583,0.8884,0.8215,0.8294,11.43
195,CR_19_010a,0.7265,0.7825,0.9572,0.9997,0.9987,0.9994,0.9905,0.9849,0.9138,0.9037,0.741,0.6622,0.9077,0.9981,0.9988,0.9593,0.883,0.812,0.8227,11.43
196,CR_19_010a,0.79,0.8371,0.9754,1.0,0.9981,0.9986,0.993,0.9889,0.9214,0.9143,0.7572,0.6854,0.9181,0.9989,0.999,0.9551,0.8753,0.8058,0.8157,11.43
197,CR_19_010a,0.7722,0.8242,0.9698,1.0,0.999,0.9991,0.9922,0.9886,0.9233,0.9165,0.7622,0.6898,0.9186,0.9981,0.9996,0.9548,0.8791,0.8114,0.8205,11.43
198,CR_19_010a,0.7394,0.7904,0.9542,1.0,0.9993,0.9997,0.9903,0.9847,0.9218,0.9153,0.7603,0.6844,0.9174,0.9987,1.0,0.9515,0.871,0.7982,0.8075,11.43
199,CR_19_011b,0.832,0.8644,0.9747,0.9991,0.9921,0.9892,0.9887,0.9839,0.9012,0.9105,0.7859,0.7432,0.9465,0.997,0.996,0.9318,0.8413,0.7478,0.7458,4.22
200,CR_19_011b,0.7546,0.8368,0.9986,1.0,0.9943,0.9917,0.9919,0.9898,0.9137,0.9221,0.7959,0.7548,0.948,0.9991,0.9985,0.9326,0.8519,0.7733,0.7771,4.22
201,CR_19_011b,0.7707,0.8217,0.9971,0.9994,0.9761,0.9733,0.9741,0.9716,0.9104,0.9088,0.7956,0.7508,0.9417,0.9976,0.9963,0.945,0.8601,0.7665,0.7662,4.22
202,CR_19_011b,0.7695,0.8393,0.9934,0.9998,0.9798,0.9772,0.9762,0.973,0.8997,0.9099,0.7829,0.7458,0.9408,0.9963,0.9957,0.9386,0.8699,0.7733,0.7678,4.22
203,CR_19_011b,0.8566,0.8701,0.9716,1.0,0.9826,0.9789,0.9807,0.9796,0.873,0.8972,0.7273,0.6975,0.9371,0.9927,0.9925,0.9232,0.8404,0.707,0.6981,4.22
204,CR_19_011b,0.6454,0.6455,0.9307,0.9238,0.7961,0.7929,0.7945,0.7848,0.8809,0.8888,0.7349,0.682,0.9242,0.9962,0.9952,0.9354,0.8464,0.7349,0.7289,4.22
205,CR_19_011b,0.8846,0.9011,0.9798,0.9996,0.9892,0.9884,0.9875,0.985,0.8843,0.8944,0.7414,0.6953,0.9331,0.9966,0.9963,0.9229,0.816,0.7059,0.7043,4.22
206,CR_19_011b,0.8314,0.8601,0.9703,0.9996,0.9905,0.9893,0.9892,0.9849,0.8942,0.9063,0.7622,0.7158,0.9404,0.9973,0.9966,0.9214,0.8197,0.7172,0.7169,4.22
207,CR_19_016a,0.5421,0.6768,0.9923,0.9983,0.955,0.9505,0.9526,0.9482,0.8,0.7929,0.5419,0.4751,0.8004,0.9914,0.9981,0.9606,0.9979,0.9632,0.96,21.1
208,CR_19_016a,0.5592,0.6633,0.9964,0.9949,0.9501,0.9478,0.9421,0.9305,0.7954,0.7827,0.5341,0.4459,0.8025,0.9926,0.9948,0.9624,0.972,0.9122,0.9128,21.1
209,CR_19_016a,0.5132,0.6344,0.9894,0.9965,0.9577,0.9567,0.9493,0.9373,0.7825,0.7693,0.5288,0.4425,0.7922,0.993,0.9957,0.9675,0.9849,0.936,0.9328,21.1
210,CR_19_016a,0.5243,0.6583,0.9988,0.9983,0.9555,0.9516,0.952,0.9464,0.8138,0.8061,0.5736,0.4999,0.8272,0.9941,0.9967,0.965,0.9735,0.9185,0.9202,21.1
211,CR_19_016a,0.4958,0.6213,0.9985,0.9963,0.9407,0.936,0.9346,0.9287,0.8086,0.7994,0.5554,0.4768,0.8166,0.9942,0.9979,0.9636,0.9736,0.9198,0.9181,21.1
212,CR_19_016a,0.5207,0.647,0.9984,0.997,0.9469,0.9444,0.9411,0.9353,0.7994,0.7856,0.5341,0.4493,0.8033,0.995,0.9968,0.9642,0.9792,0.9274,0.9231,21.1
213,CR_19_020c,0.588,0.6438,0.937,0.9949,0.9643,0.964,0.9562,0.9465,0.8521,0.8354,0.6461,0.5612,0.8583,0.9916,0.9937,0.9627,0.8837,0.7792,0.7766,10.0
214,CR_19_020c,0.8632,0.875,0.9716,0.9979,0.9762,0.9742,0.9699,0.9636,0.9211,0.9266,0.7748,0.7174,0.9327,0.9944,0.9937,0.9503,0.8516,0.7265,0.7216,10.0
215,CR_19_020c,0.5397,0.6117,0.9108,0.999,0.9995,0.9976,0.9913,0.984,0.8059,0.7732,0.5708,0.4776,0.8058,0.9874,0.99,0.9784,0.9088,0.8227,0.8233,10.0
216,CR_19_020c,0.7414,0.7727,0.9525,0.9992,0.9885,0.9872,0.9831,0.9737,0.9159,0.9186,0.7602,0.6918,0.9258,0.995,0.9959,0.9477,0.844,0.7134,0.7066,10.0
217,CR_19_020c,0.7409,0.742,0.9103,0.9853,0.9654,0.9653,0.961,0.9515,0.892,0.8985,0.7147,0.6415,0.9193,0.9861,0.9868,0.9398,0.7945,0.6178,0.6034,10.0
218,CR_19_020c,0.4208,0.5201,0.8998,0.9976,0.9991,0.997,0.9907,0.9814,0.7778,0.7482,0.5651,0.4742,0.7993,0.9879,0.9913,0.9855,0.9447,0.8674,0.8677,10.0
219,CR_19_023bTufa,0.3591,0.4422,0.9393,0.9979,0.9632,0.9559,0.9535,0.9528,0.5735,0.5412,0.3801,0.2988,0.6595,0.943,0.9473,0.9841,1.0,0.9277,0.9171,35.87
220,CR_19_023bTufa,0.4191,0.4926,0.9423,0.9975,0.9664,0.9611,0.9579,0.9528,0.65,0.6278,0.4704,0.3795,0.7287,0.962,0.9602,0.9878,0.9823,0.8481,0.8292,35.87
221,CR_19_023bTufa,0.3893,0.4493,0.9131,0.9955,0.9536,0.9506,0.9432,0.9331,0.6384,0.6152,0.431,0.3378,0.704,0.9527,0.9516,0.9817,0.9886,0.8646,0.8445,35.87
222,CR_19_023bTufa,0.3645,0.4599,0.9518,0.9964,0.9723,0.9656,0.9634,0.9591,0.5518,0.5107,0.3543,0.2703,0.6195,0.9187,0.9254,0.9804,0.9999,0.9674,0.9597,35.87
223,CR_19_024c,0.6586,0.7202,0.9647,0.9993,0.9808,0.9774,0.9752,0.9717,0.8341,0.8145,0.6237,0.557,0.856,0.9967,0.9969,0.9631,0.896,0.8239,0.8286,5.88
224,CR_19_024c,0.7209,0.763,0.9695,0.9993,0.9725,0.9688,0.9681,0.9627,0.8824,0.8859,0.7046,0.6549,0.9126,0.9984,0.9976,0.93,0.8331,0.7527,0.7599,5.88
225,CR_19_024c,0.7398,0.7851,0.9763,0.9985,0.9709,0.9679,0.965,0.9584,0.912,0.9171,0.7595,0.7144,0.9371,1.0,0.9987,0.9344,0.8477,0.7697,0.7734,5.88
226,CR_19_024c,0.7619,0.7945,0.9564,0.9989,0.9733,0.9692,0.9673,0.9631,0.876,0.8691,0.6926,0.6363,0.8992,0.9939,0.9948,0.9351,0.8199,0.7352,0.7419,5.88
227,CR_19_024c,0.7883,0.8209,0.9841,0.9972,0.9575,0.9532,0.9519,0.9484,0.9055,0.9054,0.7476,0.7006,0.9314,0.997,0.996,0.9339,0.8184,0.737,0.7444,5.88
228,CR_19_024c,0.778,0.8355,0.9874,0.9994,0.973,0.9699,0.9695,0.9649,0.9121,0.9181,0.7656,0.7274,0.939,0.9983,0.9983,0.9339,0.8535,0.7797,0.7853,5.88
229,CR_19_025c,0.7932,0.8222,0.9722,0.9996,0.9788,0.9771,0.9753,0.9703,0.9306,0.9365,0.8064,0.7524,0.956,0.9963,0.9984,0.9291,0.8194,0.7312,0.7342,6.07
230,CR_19_025c,0.6632,0.7091,0.955,0.9998,0.97,0.9678,0.9658,0.9609,0.9138,0.936,0.7896,0.7503,0.9546,0.9973,0.9984,0.9328,0.864,0.7795,0.7838,6.07
231,CR_19_025c,0.7237,0.7747,0.993,0.9945,0.9552,0.9542,0.9536,0.9477,0.9381,0.95,0.8266,0.7859,0.9609,0.9974,0.9968,0.9432,0.8661,0.772,0.7711,6.07
232,CR_19_025c,0.7366,0.7723,0.9683,0.997,0.9565,0.9543,0.9509,0.9464,0.9288,0.9388,0.7974,0.742,0.9548,0.9952,0.997,0.9208,0.8055,0.7201,0.7265,6.07
233,CR_19_025c,0.7557,0.8149,0.9714,0.9994,0.9832,0.9832,0.981,0.9761,0.9377,0.9494,0.8158,0.7739,0.9602,0.9963,0.9983,0.9338,0.8554,0.7765,0.7812,6.07
234,CR_19_025c,0.762,0.8113,0.9953,0.9956,0.9562,0.9554,0.9555,0.95,0.9377,0.9509,0.8236,0.7786,0.9591,0.9951,0.9976,0.9368,0.8534,0.7693,0.7724,6.07
