,Porosity (%)
1446.8,-0.5637671001745129
1450.6,-0.5578385721390391
1454.3,-0.5554835554145069
1458.1,-0.5545997562391531
1461.8,-0.5493587888355111
1465.6,-0.5466782344739739
1469.4,-0.5497129305717687
1473.1,-0.5477496736380426
1476.9,-0.5424909020873319
1480.6,-0.5306819633954416
1484.4,-0.5200542472398269
1488.1,-0.5106115513986499
1491.8,-0.4829504932584857
1495.6,-0.4618539897946986
1499.3,-0.4591873966944883
1503,-0.4509315695280436
Porosity (%),1.0
