,Porosity (%)
1879,-0.45352772850834105
1880.3,-0.4741891010660463
1881.8,-0.5142952688331038
1883.7,-0.5411056490523212
1884.6,-0.5560480787853435
1887.2,-0.5689767841918004
1887.5,-0.5683358159439015
1890.3,-0.5594054499822757
1890.6,-0.5587641881017268
Porosity (%),1.0
