,Porosity (%)
1386.2,-0.4505211162152284
1390,-0.5173131990706843
1393.8,-0.5526789776249986
1397.6,-0.5754209362744447
1401.4,-0.5840688728439065
1405.2,-0.5818724540578263
1409,-0.5779258402045978
1412.8,-0.5747306229088884
1416.6,-0.5704733817962788
1420.4,-0.5708121403504071
1424.2,-0.5733504610067355
1427.9,-0.5738549234542353
1431.7,-0.57258170129555
1435.5,-0.5695668391433033
1439.2,-0.5697370212088726
Porosity (%),1.0
