model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_alpha;param_max_iter;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
alpha:0.00025_max_iter:10000;0.0017253208160400392;0.0008967641146951418;0.0003835773468017578;8.990227967266939e-05;0.00025;10000;-0.008187912663295084;-0.015696370067356382;-0.0287399346738796;-0.01633890275666436;-0.015843207763406707;-0.012883461962729024;-0.016746809700874978;-0.025021181903516432;-0.024322236878723355;-0.021121505592048295;-0.017683001997543548;-0.021309427858205932;-0.014620481876319124;-0.007000311729250063;-0.016247087355178085;-0.02326117858661325;-0.010394354858577638;-0.012820515741957812;-0.030688859814765313;-0.03281449864433625;-0.015513080312347943;-0.013588200725492902;-0.020886380859483886;-0.02706932305617862;-0.01866906583841575;-0.007436696872421169;-0.01798537487264641;-0.023244956215708264;-0.01311741650515976;-0.02255944367140283;-0.026286295353240424;-0.016956245152404778;-0.003754024174919721;-0.024422618809969824;-0.0169914025549785;-0.03173539280341187;-0.014705259633309108;-0.014148636205863317;-0.012007381664508252;-0.02314773766764597;-0.014186538553420067;-0.01204538357882811;-0.016091932909663462;-0.019824428498284887;-0.06501032944604762;-0.008257058554709776;-0.01035427819683454;-0.019252654913799905;-0.012879153898663218;-0.013256420986607353;-0.01006190185223122;-0.026778263221723508;-0.02013439450375891;-0.016705334247863145;-0.014373911640083526;-0.015571268886027174;-0.03244410267064239;-0.011215597199242045;-0.010747074937438322;-0.023341860156806064;-0.027094682858696623;-0.02064780442253511;-0.01021391717271239;-0.02237955419949132;-0.018872123804537694;-0.034217801437748066;-0.013540396742325728;-0.021104533716832706;-0.004248246670225704;-0.010959567759247257;-0.025276139762239;-0.011374339431628624;-0.01851971133507317;-0.03592293386834688;-0.01324961716565957;-0.010719863483816568;-0.03175881048686034;-0.01599043342296536;-0.009502929616178424;-0.01258133959549273;-0.01502969199650194;-0.009635292181210123;-0.013349280744446563;-0.008634734775998644;-0.010964053960260359;-0.02822683489384952;-0.041667292688654683;-0.009543660327141944;-0.017716769844791657;-0.030148674968505654;-0.017947366544387715;-0.026016155776967365;-0.014109193316648514;-0.023847846566602823;-0.01707573153128897;-0.011202073322226266;-0.01279179184900979;-0.006004625422081757;-0.01954858524033525;-0.02970311765564478;-0.018398355847865932;0.008900226994783392;10
alpha:0.00025_max_iter:1000;0.0016717171669006347;0.0006369932856076342;0.000385739803314209;8.547791260417605e-05;0.00025;1000;-0.008188992270057455;-0.015696370067356382;-0.0287399346738796;-0.01633890275666436;-0.015843207763406707;-0.012883461962729024;-0.016746809700874978;-0.025021181903516432;-0.024322236878723355;-0.021122018946383443;-0.017683001997543548;-0.021309427858205932;-0.014620481876319124;-0.007000311729250063;-0.016247087355178085;-0.02326117858661325;-0.010394354858577638;-0.012820515741957812;-0.030688859814765313;-0.03281449864433625;-0.015513080312347943;-0.013588200725492902;-0.020886380859483886;-0.02706932305617862;-0.01866906583841575;-0.007436696872421169;-0.017987405278452252;-0.023244956215708264;-0.01311903535574138;-0.02255944367140283;-0.026286295353240424;-0.016956245152404778;-0.003754024174919721;-0.024422618809969824;-0.0169914025549785;-0.03173539280341187;-0.014705259633309108;-0.014148636205863317;-0.012007381664508252;-0.02314773766764597;-0.014186538553420067;-0.01204538357882811;-0.016091932909663462;-0.019824428498284887;-0.06501032944604762;-0.00826033513141713;-0.01035427819683454;-0.019252654913799905;-0.012879153898663218;-0.013256420986607353;-0.01006190185223122;-0.026778263221723508;-0.020135058660460267;-0.016705334247863145;-0.014373911640083526;-0.015571268886027174;-0.03244410267064239;-0.011215597199242045;-0.010747074937438322;-0.023341860156806064;-0.027094682858696623;-0.02065051537633522;-0.01021391717271239;-0.02237955419949132;-0.018872123804537694;-0.03421809519360052;-0.013545284744964104;-0.021104533716832706;-0.004248246670225704;-0.010959567759247257;-0.025276139762239;-0.011374339431628624;-0.01851971133507317;-0.035929297700197094;-0.01324961716565957;-0.01072435215717851;-0.03175881048686034;-0.01599043342296536;-0.009502929616178424;-0.01258133959549273;-0.01502969199650194;-0.009635292181210123;-0.013356172273500383;-0.008634734775998644;-0.010964053960260359;-0.02822683489384952;-0.041667292688654683;-0.009543660327141944;-0.017716769844791657;-0.030148674968505654;-0.017947366544387715;-0.026016155776967365;-0.014109193316648514;-0.023853520142073176;-0.017078181525691363;-0.011202073322226266;-0.01279179184900979;-0.006004625422081757;-0.01954858524033525;-0.02970311765564478;-0.018398785280539166;0.008900233667861489;12
alpha:0.0005_max_iter:100;0.0009633374214172364;0.0002001451832804391;0.0003760671615600586;7.322151869093998e-05;0.0005;100;-0.009116470267124236;-0.015324854471791676;-0.02910929322132876;-0.01731867287867908;-0.016651798310801342;-0.01381406392499411;-0.019208730783628128;-0.02662196269507362;-0.025035604970892723;-0.02195736723646968;-0.019826841265439033;-0.02258086943251932;-0.015183699764501827;-0.0072409188470283145;-0.017092478209690603;-0.025095808013556348;-0.01129854019669139;-0.013700429608132805;-0.0314948475078037;-0.03422075152014717;-0.017199314798874935;-0.015180564725870739;-0.022232087447649485;-0.028047818005949413;-0.020865272368555652;-0.00825810335876163;-0.017541340350258602;-0.024678578294975943;-0.012535199052167543;-0.024183075525012285;-0.028387195832775502;-0.019005343079277825;-0.0048195440096030755;-0.025836058105798514;-0.017948202928022447;-0.03305496270314083;-0.015108001002954934;-0.015751601140108994;-0.010269591286162713;-0.023755828815261525;-0.012782249659032024;-0.014267671668950113;-0.01733591187851194;-0.021369931646179268;-0.0665733908398949;-0.008349979714117568;-0.011410106034061495;-0.020268384225302603;-0.014003521992200688;-0.013534755985001345;-0.011777750585345416;-0.028760212730243068;-0.021022438701829377;-0.01687676101172744;-0.01497768991805262;-0.01602316159624085;-0.033798216471707845;-0.012024558871996171;-0.011043539490836245;-0.024775825089844196;-0.028679968615694173;-0.021828314582916276;-0.011107586976196482;-0.024459373807729737;-0.019357413596820774;-0.0355536857451731;-0.013671746115218047;-0.021983906722470387;-0.004838662311138783;-0.011541447362570999;-0.026163453869993192;-0.011726116848976441;-0.01895891689115899;-0.038522942898724634;-0.01426681877255599;-0.011399991696623151;-0.033323740814550945;-0.017581500493247467;-0.010408512253024412;-0.012998115684124022;-0.01592895849388259;-0.011953236329251197;-0.013069273923439274;-0.009418644883994149;-0.012522832270912637;-0.029715496385345062;-0.0433553456274123;-0.009250676703831178;-0.01876731992239642;-0.03206690250360875;-0.01864235178344585;-0.02711325444285775;-0.016089186960562735;-0.02434555823923562;-0.017766287570144024;-0.012129162678843874;-0.014423135338536995;-0.006663463851358434;-0.020948266714329988;-0.031370264581356715;-0.01941439579332205;0.00918765346766674;13
alpha:0.0005_max_iter:100000;0.0008769488334655762;0.00021627798305326443;0.0003091740608215332;6.736727673946429e-05;0.0005;100000;-0.009116922844320028;-0.015484217016104926;-0.02908609478497612;-0.017347132764340766;-0.01663015878406805;-0.013858276203716052;-0.019291129100014192;-0.026592993670824298;-0.025010937966413852;-0.022140036700092097;-0.020140003545240707;-0.022878056061229512;-0.015215108060561205;-0.007249827051827623;-0.01706767873119061;-0.02508032183757757;-0.011309640519627481;-0.013777640852717297;-0.03149768053898999;-0.034168574469728735;-0.017304205416589058;-0.015160425902439927;-0.022225432667624237;-0.028042493931604944;-0.021153495743804002;-0.008272166317146718;-0.017655938676380732;-0.02465619024310751;-0.012527624587658173;-0.024306551220167734;-0.02837907084276663;-0.018992536874953874;-0.004869834440695252;-0.025828665919337662;-0.018127344278890165;-0.03304238832749109;-0.015236719574115468;-0.015863551007750103;-0.010267656439324131;-0.023744425737454163;-0.01277627382683342;-0.01429729322638149;-0.017339105811965082;-0.02142293289770812;-0.06655445888704024;-0.00836423408434078;-0.011562641505337848;-0.020601751035414704;-0.014047213032587158;-0.013538796328199489;-0.011781585939561107;-0.02880966462486011;-0.021228498940965002;-0.0168855892661508;-0.014959410795935995;-0.016065338492460723;-0.033802261172853114;-0.012029231507853153;-0.011162619724168493;-0.024771913641004256;-0.028652949899275998;-0.021880872698055095;-0.01116222344635285;-0.0246485880781767;-0.0193746137426587;-0.0356168816662076;-0.013682315734186717;-0.021981768688944362;-0.004834086858940654;-0.0115868497861092;-0.026156012056199312;-0.011813270190025565;-0.01896704276883696;-0.03873933162982612;-0.014288867574019365;-0.011409494622385451;-0.03329084626036452;-0.017597147439172442;-0.010398968848420443;-0.01302471539737331;-0.016132744576845184;-0.012006096072918415;-0.013135428937459072;-0.009453455479365476;-0.012557868856663655;-0.029790039605410528;-0.04332782082338136;-0.00926555303492522;-0.018751654851804512;-0.03203797929412969;-0.018624141006933503;-0.027113399398366964;-0.016214980163642076;-0.02432253843582539;-0.017753718052225722;-0.01217333905583908;-0.014522824331978797;-0.006669113924125625;-0.021156854466626244;-0.03135804611116965;-0.019460744082596515;0.00918145382145123;14
alpha:0.0005_max_iter:10000;0.0008335185050964356;0.00015330820926223168;0.0002801823616027832;3.191683177763792e-05;0.0005;10000;-0.009116922844320028;-0.015484217016104926;-0.02908609478497612;-0.017347132764340766;-0.01663015878406805;-0.013858276203716052;-0.019291129100014192;-0.026592993670824298;-0.025010937966413852;-0.022140036700092097;-0.020140003545240707;-0.022878056061229512;-0.015215108060561205;-0.007249827051827623;-0.01706767873119061;-0.02508032183757757;-0.011309640519627481;-0.013777640852717297;-0.03149768053898999;-0.034168574469728735;-0.017304205416589058;-0.015160425902439927;-0.022225432667624237;-0.028042493931604944;-0.021153495743804002;-0.008272166317146718;-0.017655938676380732;-0.02465619024310751;-0.012527624587658173;-0.024306551220167734;-0.02837907084276663;-0.018992536874953874;-0.004869834440695252;-0.025828665919337662;-0.018127344278890165;-0.03304238832749109;-0.015236719574115468;-0.015863551007750103;-0.010267656439324131;-0.023744425737454163;-0.01277627382683342;-0.01429729322638149;-0.017339105811965082;-0.02142293289770812;-0.06655445888704024;-0.00836423408434078;-0.011562641505337848;-0.020601751035414704;-0.014047213032587158;-0.013538796328199489;-0.011781585939561107;-0.02880966462486011;-0.021228498940965002;-0.0168855892661508;-0.014959410795935995;-0.016065338492460723;-0.033802261172853114;-0.012029231507853153;-0.011162619724168493;-0.024771913641004256;-0.028652949899275998;-0.021880872698055095;-0.01116222344635285;-0.0246485880781767;-0.0193746137426587;-0.0356168816662076;-0.013682315734186717;-0.021981768688944362;-0.004834086858940654;-0.0115868497861092;-0.026156012056199312;-0.011813270190025565;-0.01896704276883696;-0.03873933162982612;-0.014288867574019365;-0.011409494622385451;-0.03329084626036452;-0.017597147439172442;-0.010398968848420443;-0.01302471539737331;-0.016132744576845184;-0.012006096072918415;-0.013135428937459072;-0.009453455479365476;-0.012557868856663655;-0.029790039605410528;-0.04332782082338136;-0.00926555303492522;-0.018751654851804512;-0.03203797929412969;-0.018624141006933503;-0.027113399398366964;-0.016214980163642076;-0.02432253843582539;-0.017753718052225722;-0.01217333905583908;-0.014522824331978797;-0.006669113924125625;-0.021156854466626244;-0.03135804611116965;-0.019460744082596515;0.00918145382145123;14
alpha:0.0005_max_iter:1000;0.0007980537414550782;0.00011059691332786249;0.0002698850631713867;1.5804939345334386e-05;0.0005;1000;-0.009116922844320028;-0.015484217016104926;-0.02908609478497612;-0.017347132764340766;-0.01663015878406805;-0.013858276203716052;-0.019291129100014192;-0.026592993670824298;-0.025010937966413852;-0.022140036700092097;-0.020140003545240707;-0.022878056061229512;-0.015215108060561205;-0.007249827051827623;-0.01706767873119061;-0.02508032183757757;-0.011309640519627481;-0.013777640852717297;-0.03149768053898999;-0.034168574469728735;-0.017304205416589058;-0.015160425902439927;-0.022225432667624237;-0.028042493931604944;-0.021153495743804002;-0.008272166317146718;-0.017655938676380732;-0.02465619024310751;-0.012527624587658173;-0.024306551220167734;-0.02837907084276663;-0.018992536874953874;-0.004869834440695252;-0.025828665919337662;-0.018127344278890165;-0.03304238832749109;-0.015236719574115468;-0.015863551007750103;-0.010267656439324131;-0.023744425737454163;-0.01277627382683342;-0.01429729322638149;-0.017339105811965082;-0.02142293289770812;-0.06655445888704024;-0.00836423408434078;-0.011562641505337848;-0.020601751035414704;-0.014047213032587158;-0.013538796328199489;-0.011781585939561107;-0.02880966462486011;-0.021228498940965002;-0.0168855892661508;-0.014959410795935995;-0.016065338492460723;-0.033802261172853114;-0.012029231507853153;-0.011162619724168493;-0.024771913641004256;-0.028652949899275998;-0.021880872698055095;-0.01116222344635285;-0.0246485880781767;-0.0193746137426587;-0.0356168816662076;-0.013682315734186717;-0.021981768688944362;-0.004834086858940654;-0.0115868497861092;-0.026156012056199312;-0.011813270190025565;-0.01896704276883696;-0.03873933162982612;-0.01429493767454403;-0.011409494622385451;-0.03329084626036452;-0.017597147439172442;-0.010398968848420443;-0.01302471539737331;-0.016132744576845184;-0.012006096072918415;-0.013135428937459072;-0.009453455479365476;-0.012557868856663655;-0.029790039605410528;-0.04332782082338136;-0.00926555303492522;-0.018751654851804512;-0.03203797929412969;-0.018624141006933503;-0.027113399398366964;-0.016214980163642076;-0.02432253843582539;-0.017753718052225722;-0.01217333905583908;-0.014522824331978797;-0.006669113924125625;-0.021156854466626244;-0.03135804611116965;-0.019460804783601758;0.009181419648617082;16
alpha:0.001_max_iter:100;0.0006562256813049316;0.00010981872444301684;0.0002788591384887695;2.9218559795944243e-05;0.001;100;-0.009767928003209924;-0.016343335735941687;-0.028793516865069674;-0.01832054171496394;-0.016568586710134618;-0.015035869322699095;-0.021357817329337295;-0.026365132234540477;-0.02526000596331102;-0.023148925949401922;-0.02136664584142321;-0.02384438417864268;-0.015178007488204276;-0.007886725563217461;-0.017182774175340754;-0.026041620227486868;-0.012075710432488373;-0.014184542899540582;-0.03125259213295089;-0.03300304866504176;-0.01859866319501096;-0.015542843709940196;-0.02326369635262468;-0.02835861733658072;-0.022850826856507116;-0.00896598295553511;-0.018176236708003585;-0.02460311846525651;-0.011597206024746181;-0.026223986546401346;-0.029532550320748027;-0.0193118710391145;-0.005676193472693494;-0.02625316558137254;-0.01941317135082125;-0.03376852035800368;-0.01614859409631846;-0.01712152926228186;-0.01041941533014189;-0.023941294099101375;-0.012572899662630603;-0.016033538909449595;-0.017947194731528632;-0.02235586359959642;-0.06512597959471585;-0.007684790967312054;-0.012134184324622316;-0.022099385352682098;-0.01467581514408275;-0.013776061043647968;-0.013234827071113004;-0.03087137966667546;-0.023187071875049176;-0.017167234841471386;-0.01503689066656135;-0.016630631900294623;-0.03483048866797411;-0.01263815481219718;-0.011195390961715835;-0.025637377410209168;-0.02946528857113943;-0.02261916447338493;-0.01162134892881543;-0.026930035695536748;-0.019613170411292215;-0.03725524727644971;-0.013380273523549478;-0.02298640253309359;-0.0053673857104526036;-0.012478729646455793;-0.027068999293812308;-0.01296246664977295;-0.01903860620650469;-0.04024768989142513;-0.014744636167122007;-0.011128822380119967;-0.033381795286505145;-0.01862764899740459;-0.010848431775722391;-0.013096431193683707;-0.016999355157214974;-0.01396871081811842;-0.012408268373630913;-0.0102234248398774;-0.01332132249589457;-0.031277383645735;-0.04389644182052911;-0.009087071463039682;-0.019256680771692937;-0.03202782033027966;-0.018303863567818376;-0.02721122534263373;-0.018295753476481217;-0.023998213532139157;-0.018367047212031817;-0.012850039036563258;-0.016320975840826348;-0.007585302918134884;-0.022806764537736147;-0.03241548821011831;-0.020110640837004184;0.009159929993854442;17
alpha:0.001_max_iter:10000;0.0006569290161132813;6.565128662410169e-05;0.00027005434036254884;2.372445034967806e-05;0.001;10000;-0.009767928003209924;-0.016343335735941687;-0.02879318991827391;-0.01832054171496394;-0.016564872910304018;-0.015035869322699095;-0.021357817329337295;-0.026354698152106944;-0.025265576960506787;-0.023148925949401922;-0.02136664584142321;-0.02384438417864268;-0.015201539259260244;-0.00788958106069373;-0.017172123315311958;-0.026041620227486868;-0.012075710432488373;-0.014184542899540582;-0.03127886023646168;-0.03297437623079187;-0.01859866319501096;-0.015536770179813822;-0.023266297458617163;-0.028360686903573278;-0.022850826856507116;-0.00896598295553511;-0.018176236708003585;-0.024598735965614585;-0.011595993153964307;-0.026223986546401346;-0.029532550320748027;-0.019316488555426902;-0.005676193472693494;-0.02625134116745247;-0.01941317135082125;-0.03376984912519206;-0.01614859409631846;-0.01712152926228186;-0.010422266679004106;-0.023940116629868873;-0.012577896713643242;-0.016033538909449595;-0.017954968723584;-0.02235586359959642;-0.06508613497773276;-0.007684790967312054;-0.012134184324622316;-0.022099385352682098;-0.01467581514408275;-0.013776061043647968;-0.013234827071113004;-0.03087137966667546;-0.023187071875049176;-0.017167234841471386;-0.015036204684633963;-0.016641967337747667;-0.03483048866797411;-0.012642890808122833;-0.011195390961715835;-0.025637377410209168;-0.02947531736688158;-0.02261916447338493;-0.01162134892881543;-0.026930035695536748;-0.019629047371556973;-0.03725524727644971;-0.013380211650556546;-0.02298640253309359;-0.0053673857104526036;-0.012478729646455793;-0.02707444896463064;-0.01296246664977295;-0.019073454201047862;-0.04024768989142513;-0.014744636167122007;-0.011148275377818418;-0.033367929350950246;-0.01862764899740459;-0.010856471368250437;-0.013096431193683707;-0.016999355157214974;-0.01396871081811842;-0.012408268373630913;-0.0102234248398774;-0.01332132249589457;-0.031277383645735;-0.04389417822429317;-0.009108094544920222;-0.019256307062016146;-0.032023174202527205;-0.018295694252258677;-0.027215137920873433;-0.018295753476481217;-0.023990498605052858;-0.018368979627855286;-0.012850039036563258;-0.016320975840826348;-0.007585302918134884;-0.022806764537736147;-0.03241573153205693;-0.02011139333270118;0.009156873811261608;18
alpha:0.001_max_iter:1000;0.000653989315032959;6.866261736975734e-05;0.0002715778350830078;2.6350283681838803e-05;0.001;1000;-0.009767928003209924;-0.016343335735941687;-0.02879318991827391;-0.01832054171496394;-0.016564872910304018;-0.015035869322699095;-0.021357817329337295;-0.026354698152106944;-0.025265576960506787;-0.023148925949401922;-0.02136664584142321;-0.02384438417864268;-0.015201539259260244;-0.00788958106069373;-0.017172123315311958;-0.026041620227486868;-0.012075710432488373;-0.014184542899540582;-0.03127886023646168;-0.03297437623079187;-0.01859866319501096;-0.015536770179813822;-0.023266297458617163;-0.028360686903573278;-0.022850826856507116;-0.00896598295553511;-0.018176236708003585;-0.024598735965614585;-0.011595993153964307;-0.026223986546401346;-0.029532550320748027;-0.019316488555426902;-0.005676193472693494;-0.02625134116745247;-0.01941317135082125;-0.03376984912519206;-0.01614859409631846;-0.01712152926228186;-0.010422266679004106;-0.023940116629868873;-0.012577896713643242;-0.016033538909449595;-0.017954968723584;-0.02235586359959642;-0.06508613497773276;-0.007684790967312054;-0.012134184324622316;-0.022099385352682098;-0.01467581514408275;-0.013776061043647968;-0.013234827071113004;-0.03087137966667546;-0.023187071875049176;-0.017167234841471386;-0.015036204684633963;-0.016641967337747667;-0.03483048866797411;-0.012642890808122833;-0.011195390961715835;-0.025637377410209168;-0.02947531736688158;-0.02261916447338493;-0.01162134892881543;-0.026930035695536748;-0.019629047371556973;-0.03725524727644971;-0.013380211650556546;-0.02298640253309359;-0.0053673857104526036;-0.012478729646455793;-0.02707444896463064;-0.01296246664977295;-0.019073454201047862;-0.04024768989142513;-0.014744636167122007;-0.011148275377818418;-0.033367929350950246;-0.01862764899740459;-0.010856471368250437;-0.013096431193683707;-0.016999355157214974;-0.01396871081811842;-0.012408268373630913;-0.0102234248398774;-0.01332132249589457;-0.031277383645735;-0.04389417822429317;-0.009108094544920222;-0.019256307062016146;-0.032023174202527205;-0.018295694252258677;-0.027215137920873433;-0.018295753476481217;-0.023990498605052858;-0.018368979627855286;-0.012850039036563258;-0.016320975840826348;-0.007585302918134884;-0.022806764537736147;-0.03241573153205693;-0.02011139333270118;0.009156873811261608;18
alpha:0.001_max_iter:100000;0.0007533454895019532;0.00017342092540574818;0.00030803442001342774;6.373321953304534e-05;0.001;100000;-0.009767928003209924;-0.016343335735941687;-0.02879318991827391;-0.01832054171496394;-0.016564872910304018;-0.015035869322699095;-0.021357817329337295;-0.026354698152106944;-0.025265576960506787;-0.023148925949401922;-0.02136664584142321;-0.02384438417864268;-0.015201539259260244;-0.00788958106069373;-0.017172123315311958;-0.026041620227486868;-0.012075710432488373;-0.014184542899540582;-0.03127886023646168;-0.03297437623079187;-0.01859866319501096;-0.015536770179813822;-0.023266297458617163;-0.028360686903573278;-0.022850826856507116;-0.00896598295553511;-0.018176236708003585;-0.024598735965614585;-0.011595993153964307;-0.026223986546401346;-0.029532550320748027;-0.019316488555426902;-0.005676193472693494;-0.02625134116745247;-0.01941317135082125;-0.03376984912519206;-0.01614859409631846;-0.01712152926228186;-0.010422266679004106;-0.023940116629868873;-0.012577896713643242;-0.016033538909449595;-0.017954968723584;-0.02235586359959642;-0.06508613497773276;-0.007684790967312054;-0.012134184324622316;-0.022099385352682098;-0.01467581514408275;-0.013776061043647968;-0.013234827071113004;-0.03087137966667546;-0.023187071875049176;-0.017167234841471386;-0.015036204684633963;-0.016641967337747667;-0.03483048866797411;-0.012642890808122833;-0.011195390961715835;-0.025637377410209168;-0.02947531736688158;-0.02261916447338493;-0.01162134892881543;-0.026930035695536748;-0.019629047371556973;-0.03725524727644971;-0.013380211650556546;-0.02298640253309359;-0.0053673857104526036;-0.012478729646455793;-0.02707444896463064;-0.01296246664977295;-0.019073454201047862;-0.04024768989142513;-0.014744636167122007;-0.011148275377818418;-0.033367929350950246;-0.01862764899740459;-0.010856471368250437;-0.013096431193683707;-0.016999355157214974;-0.01396871081811842;-0.012408268373630913;-0.0102234248398774;-0.01332132249589457;-0.031277383645735;-0.04389417822429317;-0.009108094544920222;-0.019256307062016146;-0.032023174202527205;-0.018295694252258677;-0.027215137920873433;-0.018295753476481217;-0.023990498605052858;-0.018368979627855286;-0.012850039036563258;-0.016320975840826348;-0.007585302918134884;-0.022806764537736147;-0.03241573153205693;-0.02011139333270118;0.009156873811261608;18
alpha:0.01_max_iter:100000;0.0005912089347839356;5.080983861304278e-05;0.0002717423439025879;2.589221059942442e-05;0.01;100000;-0.023207082039429297;-0.02642531610113763;-0.03585893631577339;-0.022304985084830312;-0.017689599606949675;-0.021931856242908214;-0.033245070390453324;-0.03239678361557415;-0.03217905703814286;-0.03260043554443492;-0.03882073175849487;-0.03743060479674135;-0.020017231255607556;-0.014560610852114972;-0.02303361782783216;-0.02872551616539608;-0.017708505723158664;-0.021496532555343936;-0.03709450916510868;-0.03808060056598799;-0.026842610751912774;-0.02776405843209055;-0.028855156067022242;-0.035667927851713695;-0.036598648239322046;-0.013269981104647055;-0.02086687232769356;-0.028391784155829717;-0.017724875110252926;-0.038661557123120464;-0.04051911648373111;-0.024108696937794938;-0.009602817657740377;-0.03466232543589028;-0.028815477114569193;-0.040993158202093476;-0.028091789518743998;-0.02586150967123523;-0.014885791497300311;-0.031280881296915905;-0.016911168263261386;-0.028003597493472695;-0.022881053602617357;-0.028088301689456262;-0.07640688890899892;-0.012433355156414494;-0.022232443775797247;-0.03764906261213988;-0.020842780645709925;-0.012105458443809744;-0.026769922844322457;-0.04408924538955039;-0.03239378454394618;-0.029703406282830056;-0.021456930118296382;-0.020419871205328524;-0.03759844198481184;-0.02244496719765835;-0.01689558213081784;-0.026324705466227314;-0.04129119667946832;-0.029026594854811266;-0.01683060037141519;-0.042484123933759305;-0.023264490683856654;-0.0495742372420098;-0.017169936959262375;-0.02957182149621258;-0.010376963214155568;-0.01670030721271532;-0.04138086371700871;-0.016751617151516098;-0.02169115434421019;-0.058205968410146726;-0.021862559502095535;-0.01925736348139592;-0.04100173112917014;-0.02512678185622336;-0.016762588560109825;-0.015882736770229035;-0.02933285648782874;-0.024160165735435737;-0.013851176252108091;-0.012045631044186553;-0.013779013290165516;-0.04426841301997403;-0.058474445353204986;-0.013519448234042884;-0.02897447756628089;-0.04003524620179936;-0.020454028042082923;-0.034779150269750134;-0.032582851178799214;-0.03015305554117348;-0.032890868955987626;-0.016312258985349527;-0.02755276745763216;-0.011679065190709046;-0.03032703852421828;-0.039181967694698186;-0.027724911479757065;0.011299631309833018;21
alpha:0.01_max_iter:10000;0.0006039786338806152;8.0265298262275e-05;0.00027549028396606446;3.8235226927468945e-05;0.01;10000;-0.023207082039429297;-0.02642531610113763;-0.03585893631577339;-0.022304985084830312;-0.017689599606949675;-0.021931856242908214;-0.033245070390453324;-0.03239678361557415;-0.03217905703814286;-0.03260043554443492;-0.03882073175849487;-0.03743060479674135;-0.020017231255607556;-0.014560610852114972;-0.02303361782783216;-0.02872551616539608;-0.017708505723158664;-0.021496532555343936;-0.03709450916510868;-0.03808060056598799;-0.026842610751912774;-0.02776405843209055;-0.028855156067022242;-0.035667927851713695;-0.036598648239322046;-0.013269981104647055;-0.02086687232769356;-0.028391784155829717;-0.017724875110252926;-0.038661557123120464;-0.04051911648373111;-0.024108696937794938;-0.009602817657740377;-0.03466232543589028;-0.028815477114569193;-0.040993158202093476;-0.028091789518743998;-0.02586150967123523;-0.014885791497300311;-0.031280881296915905;-0.016911168263261386;-0.028003597493472695;-0.022881053602617357;-0.028088301689456262;-0.07640688890899892;-0.012433355156414494;-0.022232443775797247;-0.03764906261213988;-0.020842780645709925;-0.012105458443809744;-0.026769922844322457;-0.04408924538955039;-0.03239378454394618;-0.029703406282830056;-0.021456930118296382;-0.020419871205328524;-0.03759844198481184;-0.02244496719765835;-0.01689558213081784;-0.026324705466227314;-0.04129119667946832;-0.029026594854811266;-0.01683060037141519;-0.042484123933759305;-0.023264490683856654;-0.0495742372420098;-0.017169936959262375;-0.02957182149621258;-0.010376963214155568;-0.01670030721271532;-0.04138086371700871;-0.016751617151516098;-0.02169115434421019;-0.058205968410146726;-0.021862559502095535;-0.01925736348139592;-0.04100173112917014;-0.02512678185622336;-0.016762588560109825;-0.015882736770229035;-0.02933285648782874;-0.024160165735435737;-0.013851176252108091;-0.012045631044186553;-0.013779013290165516;-0.04426841301997403;-0.058474445353204986;-0.013519448234042884;-0.02897447756628089;-0.04003524620179936;-0.020454028042082923;-0.034779150269750134;-0.032582851178799214;-0.03015305554117348;-0.032890868955987626;-0.016312258985349527;-0.02755276745763216;-0.011679065190709046;-0.03032703852421828;-0.039181967694698186;-0.027724911479757065;0.011299631309833018;21
