First;Last;Importance
1970,8;2104,7;0,018849246240123938
1863,1;1970,8;0,01365260056956409
498,3;572,1;0,012474764146489532
422,4;498,3;0,009621470076504749
2232,1;2392,001;0,005248918403709398
1313,6;1503,0;0,0034819062043688277
2104,7;2232,1;0,0023390997733301493
572,1;643,5;0,001492245516158069
1503,0;1686,5;1,3093939760261408e-05
643,5;712,3;0,0
712,3;777,9;0,0
777,9;840,0;0,0
840,0;898,1;0,0
898,1;951,0;0,0
951,0;994,9;0,0
994,9;1119,0;0,0
1119,0;1313,6;0,0
1686,5;1863,1;0,0
