model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_alpha;param_max_iter;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
alpha:0.0005_max_iter:10000;0.017561049461364747;0.005996081864732788;0.0005395722389221192;0.00021240211609770902;0.0005;10000;-0.13299693703220372;-0.04459367760271693;-0.09693357342288669;-0.07860591214838782;-0.017620844241804205;-0.06077059723762211;-0.043958018449302076;-0.03489174798053392;-0.09684783696315487;-0.060684454948617225;-0.09969448383567263;-0.06910923652610713;-0.1014720486932216;-0.10070533177591494;-0.02769385901341325;-0.030275203705724497;-0.05571067453876251;-0.07034536884039841;-0.05526872505745628;-0.05660683352584038;-0.11772283910542025;-0.04075926180140267;-0.07104382729937399;-0.03412659792162746;-0.03256504990241809;-0.0780854530069003;-0.05694196826971987;-0.027133393530293398;-0.030826140801566294;-0.14714904634889817;-0.041960249243278264;-0.0703478644138081;-0.08165658033259164;-0.019759685869703038;-0.07604445990987965;-0.0384694642909407;-0.020157759154874482;-0.07905758337069398;-0.10549037149592591;-0.07569701124747943;-0.030984736191764447;-0.06390993868322388;-0.04560026961732207;-0.1083987479573045;-0.10987468072287612;-0.10373317306880095;-0.02619205291308957;-0.05064399601488956;-0.048404725155428804;-0.06729859995856421;-0.06993906040416334;-0.05792571916748126;-0.10544402225498983;-0.08248395473863607;-0.034161921690951245;-0.080215742694104;-0.11783517415290756;-0.04950451903592847;-0.10482254976888301;-0.045802101262229805;-0.034777016691583035;-0.03708725983289872;-0.2176176177353764;-0.08524120121259862;-0.056359453296221454;-0.03661923347174036;-0.11069780028720144;-0.029007482963279207;-0.07633684764524674;-0.05664743850781895;-0.016914577694726266;-0.045855500756874196;-0.11441760059313895;-0.09970450669374167;-0.06601835735466784;-0.03979378086838684;-0.06336574935865927;-0.02445365164886393;-0.1918187000168916;-0.05453175051608934;-0.0793905444483061;-0.051723028710718065;-0.044231581114667656;-0.03682917640954221;-0.07627453887180626;-0.05955622133784483;-0.07716448192961782;-0.03257159078049217;-0.11224026537406553;-0.09113581027143859;-0.03141808290950768;-0.0799715266433398;-0.12285784501728905;-0.061607657790009776;-0.08726808937165724;-0.08951047751655516;-0.009016590097662178;-0.06561131847989574;-0.061579772654424894;-0.10280710292960808;-0.06812986888114529;0.035680481920304236;11
alpha:0.0005_max_iter:100000;0.02361542224884033;0.014134683964045405;0.0005182433128356934;0.00013737964467846808;0.0005;100000;-0.13299693703220372;-0.04459367760271693;-0.09693357342288669;-0.07860591214838782;-0.017834561018976035;-0.06091150951982853;-0.044069254541539565;-0.03489174798053392;-0.09681416586453007;-0.06070853574930142;-0.09966299353930456;-0.06909689522828708;-0.1014720486932216;-0.10079372582235187;-0.02769385901341325;-0.030275203705724497;-0.05571067453876251;-0.07034536884039841;-0.05522345899458283;-0.05665755655247519;-0.11796688738725904;-0.04075926180140267;-0.07107323602666833;-0.03412659792162746;-0.03256553991112484;-0.0780854530069003;-0.05694196826971987;-0.02714270219235071;-0.030826140801566294;-0.14767801878643494;-0.041960249243278264;-0.0704001082274316;-0.08165658033259164;-0.019770482295825946;-0.07604445990987965;-0.0384694642909407;-0.020521720212283535;-0.07905758337069398;-0.10549037149592591;-0.07569701124747943;-0.031077891305737414;-0.06390993868322388;-0.04560026961732207;-0.1083987479573045;-0.10987468072287612;-0.10373317306880095;-0.026173392359320664;-0.05064399601488956;-0.048421390840253244;-0.06729859995856421;-0.06993906040416334;-0.05803135567401583;-0.10544402225498983;-0.08248395473863607;-0.03415815348379261;-0.08037802629030148;-0.11783517415290756;-0.04950451903592847;-0.10510241754194719;-0.04607022841946358;-0.03480119760967435;-0.03708636859755166;-0.2185790445881933;-0.08544108447992856;-0.05637168014324321;-0.036607131449284;-0.11069780028720144;-0.029007482963279207;-0.07644795419795673;-0.05664743850781895;-0.016970683456955363;-0.045855500756874196;-0.11441760059313895;-0.09970450669374167;-0.06601835735466784;-0.03979378086838684;-0.06358915889571012;-0.02464976566985083;-0.1918187000168916;-0.054527704886160856;-0.0793905444483061;-0.051723028710718065;-0.044231581114667656;-0.03682917640954221;-0.07627453887180626;-0.05955622133784483;-0.077153357932852;-0.03257159078049217;-0.112135152628502;-0.09128548805372465;-0.03140631129433821;-0.0799715266433398;-0.12285784501728905;-0.061580428681118626;-0.08726808937165724;-0.08951047751655516;-0.009028160293015652;-0.06561131847989574;-0.0621093145889849;-0.10280710292960808;-0.06817938686186018;0.03572400695523688;12
alpha:0.00025_max_iter:1000;0.0033503341674804687;0.0012111849806326251;0.0005268239974975586;0.0004965889952037252;0.00025;1000;-0.130665036832146;-0.04343550540316493;-0.09717925802533231;-0.0780040665627333;-0.017268943788926662;-0.06562295884375986;-0.04239199261108145;-0.035201218672711775;-0.10126708126288445;-0.05740932324155172;-0.09802927564983503;-0.07004204767929267;-0.09973260271913205;-0.09852932606638028;-0.02426481433296836;-0.03375903426250273;-0.056613753030467305;-0.06507715863328088;-0.05154015025224087;-0.0596500347484753;-0.10765798528527797;-0.03987178824485417;-0.06629203230032389;-0.0406528119421036;-0.03305957741032063;-0.07866608875433123;-0.05660608262545661;-0.02274581235071613;-0.031564700171921256;-0.1606329315110424;-0.03892405987849332;-0.07722726050093325;-0.0839047376878089;-0.016614068993706328;-0.07730042433975748;-0.03692994490484491;-0.015530859119730966;-0.07593963963161177;-0.10358117528148451;-0.08168974036012919;-0.02907339997354691;-0.0650224016623308;-0.04804121715082079;-0.11773871757583983;-0.1116807019343015;-0.10339922461962214;-0.024852540141484126;-0.04801384717725778;-0.046749981039832335;-0.06940292609378051;-0.07362357701275535;-0.05797537764608892;-0.10833019439895793;-0.08139511237936493;-0.0337964876264648;-0.0802236612848186;-0.1261693501084944;-0.04881534619274473;-0.10772900854560827;-0.04500086870862035;-0.034015153594444104;-0.03885406767924452;-0.2237775844392648;-0.0856329697215992;-0.05655862535422231;-0.040657398094715164;-0.1129062209623664;-0.025219003343753828;-0.07558041450088701;-0.06087667209641763;-0.01890391026041837;-0.0482788885879084;-0.11403718255210862;-0.09269585589647747;-0.06464943141717719;-0.03797314048794627;-0.07040540259985945;-0.024043709617307108;-0.21491949333541668;-0.0511079928296587;-0.08130219697788117;-0.05373016821360547;-0.04192410590153678;-0.042446343276429516;-0.07863562840682681;-0.057919324467326026;-0.07270346896818619;-0.02949432216838404;-0.11383190687555347;-0.09413629750190015;-0.03448608769494401;-0.08502680357666757;-0.13110282311620866;-0.061533109651079734;-0.08785944667559933;-0.09480753779681692;-0.008409640842407607;-0.06474362805568155;-0.06414934798879364;-0.09925772306816397;-0.06886702273781638;0.03760327555161586;13
alpha:0.0001_max_iter:1000;0.0039963698387146;0.0014692813905629494;0.0006501913070678711;0.0009575937776486333;0.0001;1000;-0.13004550496186745;-0.043121346947975724;-0.09582431571579798;-0.07627687801792735;-0.017154168252993922;-0.07397117109210652;-0.04151634220443421;-0.034860188994689914;-0.10397567889291967;-0.05344391280692189;-0.09996221921094067;-0.06834254639701877;-0.09574355695904253;-0.09612141017660282;-0.02337924943116616;-0.03657906240909921;-0.055847347334123956;-0.06233252404144938;-0.04959227003864342;-0.06892131074993497;-0.10500627528401668;-0.03951338940390713;-0.06180208433736349;-0.043161833230912196;-0.03578073466187824;-0.07610450341289146;-0.05477305295852335;-0.02268375412362086;-0.03242397006782294;-0.16344597178802706;-0.03668336971833356;-0.08677900413618517;-0.08576104876741504;-0.019519753124739383;-0.07609666660109123;-0.03719969398775521;-0.017084390575025782;-0.07074978428454844;-0.10065931477556951;-0.07982233145623294;-0.02960228673381635;-0.06240658434063446;-0.04946404601434791;-0.11891841364114326;-0.11137431301165708;-0.10236773216685621;-0.022906156570353647;-0.046443857977515005;-0.05041063640318599;-0.07411674756370458;-0.0757195418840673;-0.05664033168097066;-0.11401660813178063;-0.07740215803571915;-0.0314477391161535;-0.09107904909735251;-0.1214025517371288;-0.04730497272126032;-0.10851348225774853;-0.04382151705941242;-0.035678466806024704;-0.039570456492290476;-0.2236591258097708;-0.0941286115206958;-0.05268145716145913;-0.0461552421049958;-0.11418117655775825;-0.02426347385700834;-0.07489358929126036;-0.06435354515372997;-0.019399834105100173;-0.04689023326317867;-0.11152613813841776;-0.08997212161102228;-0.06282025937628435;-0.03670458533555639;-0.07778500022112235;-0.02674539343638411;-0.21828918693735666;-0.048235023061099266;-0.08195638773725099;-0.056061711034258194;-0.0387489710404388;-0.04517722068312592;-0.07457082334138473;-0.05433364035366721;-0.06983296504228383;-0.0281783322997947;-0.11745567434445459;-0.1037642033883033;-0.036520781679209025;-0.08358387964262777;-0.12968849968533855;-0.06213390552461538;-0.08376037105475438;-0.09367505182748034;-0.008140610170373156;-0.06308309604355426;-0.07508452970055843;-0.09113999585382926;-0.06912244228164142;0.03776991137644389;14
alpha:0.0001_max_iter:100000;0.2420625877380371;0.061781789241822864;0.0005233502388000489;0.0001791775411032117;0.0001;100000;-0.15449688398378875;-0.08902710939952574;-0.06388221780452641;-0.05461929621622873;-0.02272515324553564;-0.10418921848067855;-0.05708023656427068;-0.02311673881060723;-0.09448440747562092;-0.03455651476981518;-0.08553138605896136;-0.07960074230411494;-0.0640258656073331;-0.06677236375460918;-0.025735694605656712;-0.01978929141856505;-0.03530255872373293;-0.0686512247481142;-0.0500106035493448;-0.1053210629899379;-0.09834175873498117;-0.02451663613355007;-0.08370324829761655;-0.0510672180697586;-0.12178526011012243;-0.050790408811303166;-0.05707884597653914;-0.019151649526240506;-0.012807712229180807;-0.1808242144018119;-0.030477589974922604;-0.10166781810757164;-0.08482621135475574;-0.04242750109018923;-0.07560381404837753;-0.025216955260990985;-0.05062134527241208;-0.05730702909654948;-0.0842770398148648;-0.038916598894951346;-0.041267900737671497;-0.03273127229075786;-0.069679178250076;-0.09446201455092973;-0.10229388462070092;-0.0838634468977961;-0.015005723348026282;-0.060063154403259045;-0.03824744930219835;-0.11366661745472588;-0.04064796783814591;-0.10590050419418251;-0.09579003144984882;-0.06895439497714964;-0.024121344806741992;-0.11216353406717897;-0.12645117712499193;-0.03722438796107656;-0.13317941400790895;-0.030571016345992807;-0.05084819618188776;-0.030604052036361296;-0.24316679825273;-0.14749721834542653;-0.025916918785710164;-0.09421415074168579;-0.07842572698526909;-0.03056892953251956;-0.09607215032855387;-0.04763215298125899;-0.030787205137569645;-0.019599484317030656;-0.08331711974086917;-0.06930928807168504;-0.05431781911888657;-0.0212090417594386;-0.10827085828814412;-0.08242137461530027;-0.21758584143574544;-0.046016518352190575;-0.08459135537057055;-0.07385862059384711;-0.024196932074719575;-0.03207972705276329;-0.038689239271102294;-0.03122470662732496;-0.08371739866243225;-0.02669233401767081;-0.11242265885002505;-0.15054728777293153;-0.03759696083063274;-0.043166193429180905;-0.11263408008274042;-0.0545601107227335;-0.08252106179602166;-0.07491919800691513;-0.009959063130034577;-0.06415569814616975;-0.1182749990867816;-0.07176656977909535;-0.06921966880658974;0.04270727455348144;15
alpha:5e-05_max_iter:1000;0.003946995735168457;0.0015850045095338308;0.0005108189582824708;0.00019723809365549132;5e-05;1000;-0.12918645603565446;-0.04284667794312974;-0.095769250852901;-0.07652720493224739;-0.017258420252082886;-0.07659703298940335;-0.04072018679388097;-0.03556548888920337;-0.10498045687851487;-0.05219202178778033;-0.10080127171604074;-0.06783240373537655;-0.09464865014512654;-0.09526979278789185;-0.02232628550945721;-0.03783050127844148;-0.05640742086024784;-0.061797677457260655;-0.04892838350303806;-0.07215019210780996;-0.10392654496460217;-0.03989318610913344;-0.06057163103901386;-0.04453168640113519;-0.03604758435059373;-0.07538164572413839;-0.053933804493528116;-0.023732830347542404;-0.03249110877780043;-0.16488797480767992;-0.03557730221524463;-0.08972009986769197;-0.08664869351893252;-0.020669490030111738;-0.07540608390052525;-0.03730484706183408;-0.01763663762259819;-0.06944325772634705;-0.09985963191091739;-0.07913563992872841;-0.030072925920079412;-0.06199547663345418;-0.0500060057916081;-0.11854730533210327;-0.11102564513804003;-0.10238323024516142;-0.02234161074526783;-0.04656774186096861;-0.05117071945582663;-0.07665321792278319;-0.07694769816325361;-0.05608664622885051;-0.11609257986123227;-0.07631268833978613;-0.03128735492460635;-0.09438645659215457;-0.1198882873676204;-0.046845159616729914;-0.10807051019069805;-0.04350103227331263;-0.03646811225430271;-0.04027111420623478;-0.22339777941671218;-0.09801620006188952;-0.05138244178628878;-0.047937397400362666;-0.11430146012213838;-0.023750551133949055;-0.0747316866519526;-0.06454933374924623;-0.019449301998236312;-0.04647608457819257;-0.11153988207357812;-0.08894969030092155;-0.06251503834046265;-0.03628757886995119;-0.0801592450016607;-0.02777352487593688;-0.21900827709046555;-0.04737943877763352;-0.08218255737986925;-0.05704158478955329;-0.038216809878018;-0.046828821942311;-0.07320355962210047;-0.0528740374196643;-0.06834804255784135;-0.027914142664401554;-0.11892065064810038;-0.1063363381677233;-0.037063978087791924;-0.08249932314546046;-0.12884566595234082;-0.06174986109173738;-0.08323697028273334;-0.09345797233060324;-0.008048241052749662;-0.062397486394940936;-0.07888694416921661;-0.0889047212153519;-0.0692791959733975;0.037844744911909256;16
alpha:0.00025_max_iter:10000;0.026880860328674316;0.004867715036748447;0.0005512332916259766;0.0002218224214965462;0.00025;10000;-0.14617521028683855;-0.042063386049038;-0.092759696829921;-0.07225165043343171;-0.027603962561957025;-0.08354956609045991;-0.0461697016460861;-0.027702028396923963;-0.10323724368932918;-0.043374600132934836;-0.09625970883403034;-0.07520260795280635;-0.08535201830624975;-0.09281816321973031;-0.01946912771875484;-0.022665294586798092;-0.04929248192764152;-0.06853049385916021;-0.05118415431164144;-0.08319199927525876;-0.12128945853896188;-0.030991760420064202;-0.07415666352648007;-0.041053796842025175;-0.04728194843471073;-0.06916285652124639;-0.053789497028105315;-0.026947004940845242;-0.02213740899700634;-0.1756761032701126;-0.030095313385325024;-0.08301921716671722;-0.08584567575928587;-0.02185115677851868;-0.07692142329900037;-0.030275266884222857;-0.03682851869320427;-0.07025471121875457;-0.09572760952871197;-0.07238003230079906;-0.036477624079072284;-0.054573541202717464;-0.045405367507729284;-0.11412573470657347;-0.11101066732958727;-0.0962755178549143;-0.020810743115499353;-0.04724650499601526;-0.053728481720444574;-0.07834692499121067;-0.06251595645941063;-0.06978521949633192;-0.10479287308831586;-0.07961773199652507;-0.028092676108164478;-0.109675138210019;-0.12336920284303181;-0.03240890972388584;-0.13253821244010253;-0.037991628074391215;-0.03740775237499151;-0.04246694302073939;-0.22750035360418353;-0.1139745862443851;-0.03934225505935946;-0.057298724849497364;-0.10672387891247001;-0.021581918113687197;-0.0924178891877713;-0.05418362497165101;-0.02341885417486481;-0.030070749977267313;-0.10795989975471529;-0.07723809839244997;-0.05984167763921887;-0.03207515625207879;-0.08401617704959341;-0.040252238570605385;-0.2119973540227528;-0.05082242577885974;-0.08466404566933239;-0.053010831407666686;-0.033704426278002755;-0.03851149108268742;-0.05663251162869611;-0.046010466993331355;-0.08220413338658787;-0.025887555421221536;-0.12336425685405186;-0.126990072617407;-0.03337697221605377;-0.07289035063352596;-0.13274383422695504;-0.058453997597617845;-0.08596915341594288;-0.087405444822071;-0.007135306547535763;-0.06314527764025293;-0.09913856896478515;-0.08351151771953196;-0.06938667948661431;0.039749024885474715;17
alpha:0.0001_max_iter:10000;0.027040092945098876;0.00309046117489624;0.0005300521850585937;0.0001741548286670126;0.0001;10000;-0.16710667021214856;-0.05857660629794718;-0.07477280837733022;-0.06349021806411827;-0.029409098134594636;-0.10192245524191099;-0.0504511380772256;-0.026615793557769874;-0.08972220063522054;-0.02897969262203202;-0.0876637750217348;-0.09285724539057172;-0.06890716757588171;-0.07606087586393981;-0.02003566841027111;-0.024348861095887474;-0.041881936731913545;-0.06932296953783548;-0.052446931558700546;-0.10400390140831553;-0.10637810728538705;-0.02746106655696114;-0.08311025895659667;-0.042364561968770094;-0.0763473654459862;-0.05749736019838163;-0.05709745369036394;-0.027096200334385662;-0.01816644494958595;-0.1904918693036383;-0.024976132247555627;-0.10972426943059406;-0.09680318881798836;-0.03147056419329716;-0.07539360114783926;-0.025889869087003727;-0.04704616923172416;-0.06501231186437509;-0.08221965996657624;-0.048724128103356336;-0.03698172093115255;-0.04117974724589233;-0.059063999307465934;-0.11252137626728057;-0.11804914388612966;-0.08311183471011695;-0.01624038775348572;-0.05193915308818309;-0.04067098688270904;-0.09266264826670231;-0.05436996355269549;-0.08770116747807873;-0.09335633289062423;-0.07631753050890684;-0.018830047264534966;-0.12339397140220756;-0.12223760794661284;-0.026174634095601883;-0.15307542336934382;-0.03195013070289664;-0.04713749882607235;-0.04046271027672305;-0.25082802962675116;-0.1426489367361877;-0.026987762722735703;-0.0881091502575945;-0.08710389899192669;-0.025574055258099037;-0.10455226138806803;-0.05495079589095453;-0.0288489324933297;-0.02245254639257624;-0.08541013621997916;-0.07143676774293359;-0.05715975895914792;-0.027436457228600032;-0.1049064429007474;-0.06016585273903265;-0.22410448664848368;-0.049296891363557395;-0.08901887496328381;-0.06940992308077909;-0.027445704506578645;-0.03919601335267801;-0.04587811176704873;-0.03234260711296321;-0.08569930229399171;-0.02281254013518084;-0.11364760343446641;-0.1514822359805072;-0.03856144735419376;-0.050973936279556854;-0.12599386786823408;-0.05698590609933246;-0.0853402563141586;-0.07385890706265934;-0.007678046357518254;-0.06127737111157607;-0.12263861690977026;-0.06801549253757835;-0.07029504541331894;0.0438120880366011;18
alpha:5e-05_max_iter:10000;0.02804539442062378;0.002303745025502217;0.0005272078514099121;9.713845222115488e-05;5e-05;10000;-0.17460472472520175;-0.06839759774152368;-0.07252245052744061;-0.0642987448923957;-0.030386292037300013;-0.11282688531602925;-0.05117758290035705;-0.028412260026889447;-0.08290370981511537;-0.026274112762275252;-0.08705082159119891;-0.10073370795164903;-0.06305684064955855;-0.07147057027629626;-0.021224049058198143;-0.02641615101966287;-0.04289300271004847;-0.07035549307788556;-0.057855710644163706;-0.11637349122157988;-0.09671514197099323;-0.02794863631760143;-0.08688568002140304;-0.044785136238159086;-0.09237785870048174;-0.05384657392122403;-0.05901096092422851;-0.029307495049961257;-0.016821672735978795;-0.19451006918650374;-0.0282074209453696;-0.1209531276032743;-0.10163437954128907;-0.036319719898452174;-0.07808331950225308;-0.02512407780926072;-0.049042031833886626;-0.0625760872174396;-0.08038364240754732;-0.04498092790156847;-0.038438247388977484;-0.0394726488842013;-0.06626845629066436;-0.11251168913303577;-0.12138181890017825;-0.0780444653609208;-0.01552434695150356;-0.05695033533455034;-0.03579329804228942;-0.10508984426765089;-0.05293106188137681;-0.09544163001209609;-0.09085604128579405;-0.07777099174953703;-0.017456618000576248;-0.13199369667482447;-0.12771935303381604;-0.026388210627180296;-0.16021805189803748;-0.030020046607777885;-0.05116586177697763;-0.0406643498852298;-0.2608504752724059;-0.16066627044323611;-0.025960406364973442;-0.10001731208141132;-0.07855419739629012;-0.029036125660792743;-0.11360513670093475;-0.05527467978852598;-0.03187425477944033;-0.021222328619962705;-0.07970367870148798;-0.0720591241040293;-0.05918813345961631;-0.02650140764770991;-0.1175559411267892;-0.07065929894361746;-0.22975283603274974;-0.05094914121373556;-0.09202787834572423;-0.0784672355898315;-0.027548042999057516;-0.04152470570732582;-0.04562720680593059;-0.02993993900038553;-0.08849666563888944;-0.02322364926779196;-0.10700149442409732;-0.16723856044220103;-0.04124256423584236;-0.04600278350256625;-0.12631412310695514;-0.05717320504090512;-0.08882517728544578;-0.06727759038448694;-0.008010302761002949;-0.06362499064523364;-0.13477425240654248;-0.07006239380839656;-0.07258682732395162;0.04627047490334449;19
alpha:0.01_max_iter:100;0.0007704544067382812;0.00020291460979132911;0.00031626462936401367;6.0199057632414734e-05;0.01;100;-0.13351529809596738;-0.06087680876238;-0.05874978389577501;-0.08961426504686912;-0.05149797872767381;-0.05885383208477966;-0.09865588978095541;-0.04134213788510325;-0.06590924879037537;-0.0788716347667509;-0.09868457376525201;-0.07831261879212538;-0.08210070382750971;-0.09081951560485386;-0.03082325399692657;-0.04473862373402704;-0.08205057794991522;-0.07882129359788811;-0.07619616241084944;-0.09157124343443951;-0.0687763143629289;-0.052776625820576774;-0.08889027448693484;-0.02239025577715446;-0.07510247462244783;-0.07432564233265061;-0.056783310284320876;-0.09954901705925362;-0.06523733035681589;-0.10725734536639767;-0.04417202978314556;-0.06930992268806718;-0.07480285841851908;-0.07556016239735242;-0.08721901975162978;-0.057504945606632406;-0.03343208689902251;-0.07925723501113782;-0.1145170455043633;-0.07817275813141897;-0.08007961721286595;-0.0816603341412836;-0.06435544636707245;-0.06850057657412988;-0.09244683431734498;-0.09385138413426544;-0.07151584265342732;-0.044494430919533874;-0.07166756069029803;-0.0678869357437797;-0.06201457508326743;-0.10771655970478437;-0.057595742012634635;-0.0723180844938669;-0.0632249507384233;-0.09090731925242437;-0.06164977518738657;-0.07889943483899327;-0.05387307446226376;-0.08555008399209259;-0.08190092268570338;-0.052306068002340445;-0.12446254349772849;-0.08805614582529606;-0.06633809707267657;-0.08520145519567317;-0.06707952043033126;-0.03126000008337119;-0.06781103334793191;-0.07437533115618902;-0.07170711342609444;-0.06342181611579124;-0.061138846974924874;-0.11715252061282647;-0.06493546678372067;-0.05777192653348488;-0.07694614893833204;-0.060423706892198704;-0.09326566345059134;-0.09691340667038248;-0.06776645260380998;-0.08714557873018629;-0.08459160636333934;-0.059971137485696734;-0.08055306757156733;-0.10130193214108352;-0.07179182492914145;-0.04532737859173512;-0.06308013699044393;-0.07433813095894179;-0.08398406133731721;-0.05403190750553882;-0.09660570824963097;-0.09086997304010591;-0.09246390663779205;-0.05782678935372197;-0.07082242424189941;-0.052597878297734366;-0.03713154859017416;-0.11460004418285445;-0.07376519883629629;0.0205175587765368;20
alpha:0.01_max_iter:10000;0.0007781410217285157;0.00014956486846139235;0.0002891206741333008;4.723678253415621e-05;0.01;10000;-0.13386948916942745;-0.061217013367055546;-0.059175676846916235;-0.08945638066664414;-0.051281922080075426;-0.058724143345654865;-0.09880252282214881;-0.04170644079504511;-0.06639466181594954;-0.07916927941960353;-0.09911624865131917;-0.07873090819686557;-0.08224780737833763;-0.0910286668384219;-0.03134393456199453;-0.044764374911474385;-0.08205737339159373;-0.07881257574313988;-0.07619017456460106;-0.09160289997251558;-0.06893140782491593;-0.05269267666423253;-0.08899764350602297;-0.022503315563185432;-0.07554794072475927;-0.07397228292152483;-0.0569482441296346;-0.09990940162826203;-0.06561017736422009;-0.1074780448227782;-0.044388508693560376;-0.0690310675765861;-0.07480815375356382;-0.07577200723283292;-0.08747355626760828;-0.05768907433847731;-0.033434162842804906;-0.07897277280671677;-0.11486370102065066;-0.07842408314479254;-0.0802753341464482;-0.08159583496192249;-0.06461127808186135;-0.0690361444536853;-0.0923300430185578;-0.09404860742483928;-0.07171284145406467;-0.04471327048877355;-0.07142978162962137;-0.06834339660631178;-0.06172915846077356;-0.12011243321197962;-0.05776742218099319;-0.07256203368433531;-0.06327395918386772;-0.09099272432177755;-0.06202061304581297;-0.07894146283014258;-0.053726095224311085;-0.08577910657350846;-0.08230784569758641;-0.05193566830968404;-0.12825340635661495;-0.08802036382948454;-0.06641485442816378;-0.08533224218687246;-0.06729423620920383;-0.03150902735627879;-0.06825208226623718;-0.07468998361980941;-0.07161192742676491;-0.06352096828905586;-0.061574239048965286;-0.11794439097847295;-0.06508443491541052;-0.0582891704131383;-0.07706730377180063;-0.06079143546122805;-0.09346408924102756;-0.0969769628066553;-0.06785476357683708;-0.08724922372404596;-0.08462958810927027;-0.060173458891673026;-0.08054281029700965;-0.10204353487411044;-0.07178706008931604;-0.04571405186988895;-0.06310893592602013;-0.07452626478222053;-0.08389120585830041;-0.05413643366577258;-0.0965677431685392;-0.09112761212550431;-0.09319167672295851;-0.05791232658287604;-0.07085701122815644;-0.052930077399486394;-0.037257144748683406;-0.11491421535329618;-0.07408892029955921;0.020875451191053943;21
alpha:0.01_max_iter:1000;0.0007554578781127929;0.00011941208174873749;0.00027901172637939453;4.078660603747095e-05;0.01;1000;-0.13386948916942745;-0.061217013367055546;-0.059175676846916235;-0.08945638066664414;-0.051281922080075426;-0.058724143345654865;-0.09880252282214881;-0.04170644079504511;-0.06639466181594954;-0.07916927941960353;-0.09911624865131917;-0.07873090819686557;-0.08224780737833763;-0.0910286668384219;-0.03134393456199453;-0.044764374911474385;-0.08205737339159373;-0.07881257574313988;-0.07619017456460106;-0.09160289997251558;-0.06893140782491593;-0.05269267666423253;-0.08899764350602297;-0.022503315563185432;-0.07554794072475927;-0.07397228292152483;-0.0569482441296346;-0.09990940162826203;-0.06561017736422009;-0.1074780448227782;-0.044388508693560376;-0.0690310675765861;-0.07480815375356382;-0.07577200723283292;-0.08747355626760828;-0.05768907433847731;-0.033434162842804906;-0.07897277280671677;-0.11486370102065066;-0.07842408314479254;-0.0802753341464482;-0.08159583496192249;-0.06461127808186135;-0.0690361444536853;-0.0923300430185578;-0.09404860742483928;-0.07171284145406467;-0.04471327048877355;-0.07142978162962137;-0.06834339660631178;-0.06172915846077356;-0.12011243321197962;-0.05776742218099319;-0.07256203368433531;-0.06327395918386772;-0.09099272432177755;-0.06202061304581297;-0.07894146283014258;-0.053726095224311085;-0.08577910657350846;-0.08230784569758641;-0.05193566830968404;-0.12825340635661495;-0.08802036382948454;-0.06641485442816378;-0.08533224218687246;-0.06729423620920383;-0.03150902735627879;-0.06825208226623718;-0.07468998361980941;-0.07161192742676491;-0.06352096828905586;-0.061574239048965286;-0.11794439097847295;-0.06508443491541052;-0.0582891704131383;-0.07706730377180063;-0.06079143546122805;-0.09346408924102756;-0.0969769628066553;-0.06785476357683708;-0.08724922372404596;-0.08462958810927027;-0.060173458891673026;-0.08054281029700965;-0.10204353487411044;-0.07178706008931604;-0.04571405186988895;-0.06310893592602013;-0.07452626478222053;-0.08389120585830041;-0.05413643366577258;-0.0965677431685392;-0.09112761212550431;-0.09319167672295851;-0.05791232658287604;-0.07085701122815644;-0.052930077399486394;-0.037257144748683406;-0.11491421535329618;-0.07408892029955921;0.020875451191053943;21
