seq;sample_name;place;344.3;345.9;347.4;349;350.6;352.2;353.8;355.4;356.9;358.5;360.1;361.6;363.2;364.8;366.4;367.9;369.5;371.1;372.6;374.2;375.8;377.4;378.9;380.5;382;383.6;385.2;386.7;388.3;389.8;391.4;392.9;394.5;396.1;397.6;399.2;400.7;402.3;403.8;405.4;406.9;408.5;410;411.6;413.1;414.6;416.2;417.7;419.3;420.8;422.4;423.9;425.4;427;428.5;430;431.6;433.1;434.6;436.2;437.7;439.2;440.8;442.3;443.8;445.4;446.9;448.4;449.9;451.4;453;454.5;456;457.5;459.1;460.6;462.1;463.6;465.1;466.6;468.2;469.7;471.2;472.7;474.2;475.7;477.2;478.7;480.2;481.8;483.3;484.8;486.3;487.8;489.3;490.8;492.3;493.8;495.3;496.8;498.3;499.8;501.3;502.8;504.3;505.8;507.3;508.8;510.2;511.7;513.2;514.7;516.2;517.7;519.2;520.7;522.1;523.6;525.1;526.6;528.1;529.5;531;532.5;534;535.5;536.9;538.4;539.9;541.4;542.8;544.3;545.8;547.2;548.7;550.2;551.6;553.1;554.6;556;557.5;559;560.4;561.9;563.4;564.8;566.3;567.7;569.2;570.6;572.1;573.5;575;576.4;577.9;579.3;580.8;582.2;583.7;585.1;586.6;588;589.5;590.9;592.3;593.8;595.2;596.7;598.1;599.5;601;602.4;603.8;605.3;606.7;608.1;609.6;611;612.4;613.8;615.3;616.7;618.1;619.5;621;622.4;623.8;625.2;626.6;628;629.5;630.9;632.3;633.7;635.1;636.5;637.9;639.3;640.7;642.1;643.5;644.9;646.4;647.8;649.1;650.5;651.9;653.3;654.7;656.1;657.5;658.9;660.3;661.7;663.1;664.5;665.9;667.2;668.6;670;671.4;672.8;674.1;675.5;676.9;678.3;679.6;681;682.4;683.8;685.1;686.5;687.9;689.2;690.6;692;693.3;694.7;696.1;697.4;698.8;700.1;701.5;702.8;704.2;705.5;706.9;708.2;709.6;710.9;712.3;713.6;715;716.3;717.7;719;720.3;721.7;723;724.4;725.7;727;728.3;729.7;731;732.3;733.6;735;736.3;737.6;738.9;740.3;741.6;742.9;744.2;745.5;746.8;748.1;749.5;750.8;752.1;753.4;754.7;756;757.3;758.6;759.9;761.2;762.5;763.8;765.1;766.4;767.6;768.9;770.2;771.5;772.8;774.1;775.4;776.6;777.9;779.2;780.5;781.7;783;784.3;785.5;786.8;788.1;789.4;790.6;791.9;793.1;794.4;795.7;796.9;798.2;799.4;800.7;801.9;803.2;804.4;805.7;806.9;808.2;809.4;810.6;811.9;813.1;814.4;815.6;816.8;818.1;819.3;820.5;821.8;823;824.2;825.4;826.6;827.9;829.1;830.3;831.5;832.7;833.9;835.1;836.4;837.6;838.8;840;841.2;842.4;843.6;844.8;846;847.1;848.4;849.5;850.7;851.9;853.1;854.3;855.5;856.6;857.8;859;860.2;861.4;862.5;863.7;864.9;866;867.2;868.4;869.5;870.7;871.9;873;874.2;875.3;876.5;877.6;878.8;879.9;881.1;882.2;883.4;884.5;885.6;886.8;887.9;889.1;890.2;891.3;892.5;893.6;894.7;895.8;897;898.1;899.2;900.3;901.4;902.5;903.7;904.8;905.9;907;908.1;909.2;910.3;911.4;912.5;913.6;914.7;915.8;916.9;918;919.1;920.2;921.2;922.3;923.4;924.5;925.6;926.6;927.7;928.8;929.9;930.9;932;933.1;934.1;935.2;936.3;937.3;938.4;939.5;940.5;941.5;942.6;943.7;944.7;945.8;946.8;947.8;948.3;948.9;949.9;951;952;952.3;953;954.1;955.1;956.1;956.3;957.1;958.2;959.2;960.2;960.3;961.2;962.2;963.3;964.3;965.3;966.3;967.3;968.3;969.3;970.3;971.3;972.3;973.3;974.3;975.3;976.3;977.3;978.3;979.3;980.2;980.3;981.3;982.3;983.2;984.2;985.2;986.2;987.1;988.1;988.2;989.1;990.1;991;992;992.2;993;993.9;994.9;995.9;996.2;996.8;997.8;998.7;999.7;1000.2;1000.6;1001.6;1002.5;1003.5;1004.2;1004.4;1005.4;1006.3;1007.2;1008.1;1008.2;1009.1;1010;1011;1011.9;1012.1;1016.1;1020.1;1024.1;1028;1032;1036;1039.9;1043.9;1047.9;1051.8;1055.8;1059.8;1063.7;1067.7;1071.6;1075.6;1079.5;1083.5;1087.5;1091.4;1095.3;1099.3;1103.2;1107.2;1111.1;1115;1119;1122.9;1126.9;1130.8;1134.7;1138.7;1142.6;1146.5;1150.4;1154.3;1158.3;1162.2;1166.1;1170;1173.9;1177.8;1181.8;1185.7;1189.6;1193.5;1197.4;1201.3;1205.2;1209.1;1213;1216.8;1220.8;1224.6;1228.5;1232.4;1236.3;1240.2;1244;1247.9;1251.8;1255.7;1259.6;1263.4;1267.3;1271.2;1275;1278.9;1282.8;1286.6;1290.5;1294.3;1298.2;1302;1305.9;1309.7;1313.6;1317.4;1321.2;1325.1;1328.9;1332.8;1336.6;1340.4;1344.2;1348.1;1351.9;1355.7;1359.5;1363.4;1367.2;1371;1374.8;1378.6;1382.4;1386.2;1390;1393.8;1397.6;1401.4;1405.2;1409;1412.8;1416.6;1420.4;1424.2;1427.9;1431.7;1435.5;1439.2;1443;1446.8;1450.6;1454.3;1458.1;1461.8;1465.6;1469.4;1473.1;1476.9;1480.6;1484.4;1488.1;1491.8;1495.6;1499.3;1503;1506.8;1510.5;1514.2;1518;1521.7;1525.4;1529.1;1532.8;1536.5;1540.3;1544;1547.7;1551.4;1555.1;1558.8;1562.5;1566.2;1569.8;1573.5;1577.2;1580.9;1584.6;1588.2;1591.9;1595.6;1599.3;1602.9;1606.6;1610.3;1613.9;1617.6;1621.2;1624.9;1628.5;1632.2;1635.8;1639.5;1643.1;1646.7;1650.4;1654;1657.6;1661.2;1664.9;1668.5;1672.1;1675.7;1679.3;1682.9;1686.5;1690.1;1693.7;1697.3;1700.9;1704.5;1708.1;1711.7;1715.3;1718.8;1722.4;1726;1729.6;1733.1;1736.7;1740.3;1743.8;1747.4;1750.9;1754.5;1758;1761.6;1765.1;1768.7;1772.2;1775.7;1779.2;1782.8;1786.3;1789.8;1793.3;1796.9;1800.4;1803.9;1807.4;1810.9;1814.4;1817.9;1821.4;1824.9;1828.4;1831.8;1835.3;1838.8;1842.3;1845.8;1849.2;1852.7;1856.2;1859.6;1863.1;1864.8;1866.5;1867.7;1870;1870.5;1873.3;1873.4;1876.2;1876.9;1879;1880.3;1881.8;1883.7;1884.6;1887.2;1887.5;1890.3;1890.6;1893.1;1894;1895.9;1897.5;1898.7;1900.9;1901.5;1904.3;1907.1;1909.9;1912.7;1915.5;1918.3;1921.1;1923.8;1926.6;1929.4;1932.2;1935;1937.7;1940.5;1943.3;1946;1948.8;1951.6;1954.3;1957.1;1959.8;1962.6;1965.3;1968.1;1970.8;1973.6;1976.3;1979;1981.8;1984.5;1987.2;1990;1992.7;1995.4;1998.1;2000.8;2003.5;2006.2;2009;2011.7;2014.4;2017.1;2019.8;2022.5;2025.2;2027.8;2030.5;2033.2;2035.9;2038.6;2041.2;2043.9;2046.6;2049.3;2051.9;2054.6;2057.2;2059.9;2062.6;2065.2;2067.9;2070.5;2073.2;2075.8;2078.4;2081.1;2083.7;2086.4;2089;2091.6;2094.2;2096.9;2099.5;2102.1;2104.7;2107.3;2109.9;2112.5;2115.2;2117.8;2120.3;2122.9;2125.5;2128.1;2130.7;2133.3;2135.9;2138.5;2141;2143.6;2146.2;2148.8;2151.3;2153.9;2156.5;2159;2161.6;2164.1;2166.7;2169.2;2171.8;2174.3;2176.9;2179.4;2181.9;2184.5;2187;2189.5;2192;2194.6;2197.1;2199.6;2202.1;2204.6;2207.1;2209.6;2212.1;2214.6;2217.1;2219.6;2222.1;2224.6;2227.1;2229.6;2232.1;2234.6;2237;2239.5;2242;2244.4;2246.9;2249.4;2251.8;2254.3;2256.7;2259.2;2261.6;2264.1;2266.5;2269;2271.4;2273.8;2276.3;2278.7;2281.1;2283.5;2286;2288.4;2290.8;2293.2;2295.6;2298;2300.4;2302.8;2305.2;2307.6;2310;2312.4;2314.8;2317.2;2319.6;2321.9;2324.3;2326.7;2329.1;2331.4;2333.8;2336.2;2338.5;2340.9;2343.2;2345.6;2347.9;2350.3;2352.6;2355;2357.3;2359.6;2362;2364.3;2366.6;2368.9;2371.3;2373.6;2375.9;2378.2;2380.5;2382.8;2385.1;2387.4;2389.7;2392;2394.3;2396.6;2398.9;2401.2;2403.4;2405.7;2408;2410.3;2412.5;2414.8;2417.1;2419.3;2421.6;2423.8;2426.1;2428.3;2430.6;2432.8;2435.1;2437.3;2439.5;2441.8;2444;2446.2;2448.4;2450.7;2452.9;2455.1;2457.3;2459.5;2461.7;2463.9;2466.1;2468.3;2470.5;2472.7;2474.9;2477.1;2479.2;2481.4;2483.6;2485.8;2487.9;2490.1;2492.3;2494.4;2496.6;2498.8;2500.9;2503.1;Porosity (%)
0;CR_19_001b;Cachoeira_do_Roncador;1;0.96084;0.929212;0.88499;0.870946;0.877854;0.85516;0.85724;0.861462;0.845276;0.823604;0.795728;0.763436;0.739292;0.71457;0.695444;0.671894;0.651312;0.642308;0.628556;0.614232;0.594746;0.578962;0.56385;0.563802;0.561234;0.565584;0.57068;0.575384;0.577726;0.57384;0.576854;0.573428;0.572326;0.579062;0.59426;0.598914;0.562272;0.538586;0.535656;0.53445;0.533574;0.537194;0.538734;0.540274;0.540112;0.54092;0.543584;0.54201;0.542196;0.54326;0.545278;0.549156;0.549946;0.550456;0.553024;0.557596;0.562734;0.566468;0.570374;0.573706;0.577392;0.580342;0.58268;0.585086;0.58699;0.590686;0.592662;0.596134;0.60014;0.605474;0.610622;0.611778;0.612466;0.614386;0.616358;0.61808;0.620618;0.6223;0.62366;0.625018;0.626228;0.628222;0.630354;0.63339;0.636388;0.639524;0.641486;0.641728;0.643062;0.644516;0.646624;0.649524;0.652642;0.656216;0.659282;0.662522;0.665996;0.668786;0.671806;0.674942;0.678638;0.682132;0.685934;0.689906;0.694154;0.698284;0.702734;0.707522;0.712558;0.717496;0.722348;0.72702;0.731466;0.736452;0.741232;0.746286;0.751474;0.756718;0.761732;0.767068;0.772004;0.776856;0.781854;0.786896;0.79162;0.79655;0.801036;0.805754;0.810502;0.815174;0.820242;0.825074;0.829882;0.8337;0.837418;0.841168;0.845112;0.8493;0.853596;0.85772;0.861578;0.86544;0.869246;0.872892;0.8763;0.87943;0.882736;0.885844;0.888912;0.891944;0.894806;0.89778;0.900716;0.903516;0.906168;0.908902;0.911534;0.91395;0.916724;0.91932;0.92151;0.923736;0.926088;0.928466;0.930402;0.932294;0.933886;0.935448;0.936748;0.938392;0.939714;0.941092;0.942652;0.944102;0.94562;0.946906;0.948376;0.94959;0.950666;0.95144;0.952492;0.953662;0.954552;0.955648;0.95671;0.957766;0.95889;0.95986;0.96086;0.961826;0.962628;0.963468;0.964368;0.965338;0.966382;0.967202;0.968042;0.969002;0.969926;0.970512;0.971154;0.97169;0.97228;0.972748;0.973388;0.974192;0.974948;0.975604;0.9762;0.976786;0.977452;0.97817;0.978708;0.979242;0.979656;0.980226;0.980732;0.981364;0.98169;0.981998;0.98246;0.983132;0.983536;0.983876;0.984236;0.98481;0.985226;0.985564;0.985848;0.986164;0.986556;0.98682;0.987374;0.98791;0.988312;0.98879;0.98892;0.989048;0.988996;0.988646;0.98851;0.988526;0.988614;0.988672;0.988798;0.989276;0.98935;0.989344;0.98942;0.989722;0.990012;0.989914;0.990166;0.990014;0.990182;0.99031;0.99033;0.990184;0.990438;0.990458;0.99041;0.990514;0.99044;0.990532;0.990298;0.990258;0.990236;0.990216;0.99025;0.990524;0.990486;0.990634;0.990646;0.990828;0.991004;0.991116;0.991238;0.991076;0.99116;0.991552;0.9922;0.99313;0.994274;0.995064;0.995018;0.994272;0.993406;0.992648;0.992152;0.992404;0.992848;0.993304;0.993804;0.994292;0.994522;0.994858;0.99516;0.995494;0.995694;0.995876;0.99608;0.996398;0.99658;0.996772;0.997342;0.997338;0.997436;0.99741;0.997646;0.997818;0.997746;0.998242;0.99804;0.997944;0.998062;0.999098;0.999978;0.999512;0.998812;0.998922;0.998966;0.998826;0.998988;0.999014;0.999056;0.999354;0.999248;0.99942;0.99967;0.999808;0.999902;0.999614;0.999652;0.999848;0.99971;0.999636;0.999446;0.999592;0.999484;0.999222;0.999116;0.998696;0.998478;0.99821;0.99793;0.997888;0.997336;0.997364;0.996802;0.996416;0.996228;0.995616;0.995424;0.995338;0.994964;0.994474;0.99406;0.99388;0.993612;0.99315;0.992818;0.991866;0.991896;0.991424;0.991184;0.990796;0.990668;0.990124;0.989652;0.988764;0.988776;0.987818;0.987594;0.986826;0.986548;0.98585;0.985562;0.985162;0.984556;0.984604;0.983932;0.983156;0.98283;0.982564;0.982248;0.981528;0.981162;0.980632;0.980142;0.97987;0.97943;0.97896;0.978754;0.978198;0.977842;0.977566;0.977446;0.977634;0.977042;0.976616;0.97626;0.975126;0.975564;0.974922;0.974648;0.974246;0.973996;0.974106;0.97361;0.973048;0.97331;0.97296;0.972528;0.972348;0.971998;0.97189;0.971562;0.9714;0.97086;0.970568;0.970302;0.970228;0.970062;0.969858;0.9698;0.969392;0.969544;0.96901;0.969172;0.96862;0.96856;0.96876;0.968774;0.968796;0.968448;0.968404;0.96882;0.968266;0.96836;0.967938;0.968118;0.966934;0.96708;0.966564;0.96675;0.967392;0.967346;0.967294;0.966734;0.96648;0.966294;0.966554;0.967144;0.965996;0.966126;0.965512;0.965418;0.965044;0.965194;0.964754;0.965528;0.965486;0.965086;0.964866;0.965404;0.964706;0.96503;0.966;0.965566;0.965622;0.965272;0.965496;0.965926;0.964676;0.965094;0.965502;0.96573;0.96558;0.965408;0.965546;0.964952;0.965804;0.965896;0.965336;0.965432;0.965734;0.966304;0.965972;0.965436;0.966032;0.96602;0.965742;0.96337;0.965454;0.96558;0.964282;0.964464;0.965028;0.964276;0.96313;0.961758;0.96172;0.961722;0.961232;0.960364;0.959012;0.95845;0.958158;0.957438;0.95679;0.956072;0.955556;0.955456;0.954984;0.954544;0.954126;0.95369;0.953674;0.953538;0.953408;0.953268;0.953132;0.953104;0.953198;0.95287;0.95243;0.951938;0.951918;0.952198;0.951944;0.951508;0.950954;0.951116;0.950914;0.950468;0.950224;0.949976;0.95018;0.950338;0.94997;0.949784;0.950142;0.95055;0.950626;0.950704;0.95133;0.951874;0.952584;0.95306;0.953116;0.95344;0.95383;0.954638;0.954882;0.954924;0.955254;0.955204;0.955404;0.955832;0.95638;0.957384;0.958496;0.95985;0.961126;0.962462;0.963248;0.964104;0.965916;0.967524;0.968782;0.969978;0.971044;0.972622;0.974092;0.975598;0.97684;0.977926;0.979244;0.98057;0.982074;0.983376;0.984824;0.98621;0.98787;0.98882;0.989708;0.990776;0.991702;0.993124;0.994518;0.995636;0.996298;0.996874;0.996798;0.99724;0.99812;0.998844;0.999546;0.99993;0.999804;0.999962;0.999786;0.99937;0.998998;0.998456;0.998366;0.997366;0.996754;0.996402;0.995216;0.994072;0.993294;0.99224;0.990848;0.98815;0.98309;0.976578;0.968034;0.955264;0.939136;0.920278;0.89943;0.878626;0.858664;0.840146;0.825482;0.816804;0.812604;0.810904;0.81038;0.810008;0.810078;0.811222;0.812152;0.81228;0.812806;0.813908;0.81489;0.816818;0.819846;0.823774;0.82906;0.835072;0.841018;0.847476;0.854384;0.861134;0.867746;0.874132;0.880124;0.88606;0.89234;0.89819;0.903878;0.909882;0.915758;0.921096;0.925936;0.930556;0.935066;0.939676;0.944182;0.948342;0.95182;0.955638;0.958914;0.96173;0.965016;0.967346;0.969814;0.972542;0.974586;0.976874;0.978446;0.980232;0.98207;0.983218;0.984916;0.986782;0.988276;0.989726;0.990478;0.991114;0.992016;0.992678;0.993758;0.994696;0.995142;0.99551;0.996494;0.997394;0.99767;0.997324;0.99778;0.998844;0.999178;0.999648;0.999982;0.999512;0.999218;0.999616;0.99957;0.999382;0.999812;0.999998;0.999346;0.999036;0.999424;0.999998;0.99989;0.99952;0.999128;0.997912;0.99643;0.995122;0.994398;0.993728;0.99291;0.991632;0.98989;0.988456;0.98735;0.986692;0.98534;0.983602;0.982898;0.983154;0.983322;0.98332;0.9844;0.985634;0.985646;0.986514;0.987654;0.987682;0.986918;0.986984;0.987962;0.987704;0.986742;0.986704;0.985754;0.983638;0.980868;0.977458;0.973178;0.966416;0.95835;0.948286;0.935272;0.927694;0.920124;0.914012;0.902286;0.899198;0.881912;0.881294;0.860296;0.855052;0.835204;0.82283;0.805804;0.783672;0.772324;0.741384;0.73789;0.703136;0.699168;0.666118;0.654902;0.631194;0.612786;0.598988;0.577518;0.571668;0.549078;0.531384;0.518476;0.50988;0.504968;0.502018;0.499604;0.498316;0.498676;0.500114;0.502326;0.504746;0.507566;0.511462;0.516076;0.521006;0.526494;0.531352;0.536644;0.54339;0.550552;0.557254;0.563592;0.57056;0.57814;0.58599;0.593844;0.601458;0.609498;0.617542;0.626006;0.634982;0.643382;0.652332;0.66207;0.671116;0.679376;0.687728;0.696584;0.705984;0.714884;0.723034;0.73146;0.740178;0.748836;0.756492;0.764442;0.772132;0.779356;0.787682;0.795962;0.80296;0.809246;0.816124;0.82354;0.83058;0.836682;0.842198;0.848348;0.855494;0.861938;0.86739;0.873228;0.87928;0.884584;0.88963;0.894856;0.900068;0.905178;0.910216;0.915498;0.92142;0.926148;0.930772;0.936534;0.941604;0.946454;0.951016;0.95646;0.961098;0.96442;0.968154;0.97216;0.976396;0.981072;0.984926;0.98723;0.988094;0.989918;0.993152;0.996028;0.997114;0.997842;0.998382;0.998312;0.999148;0.999672;0.999442;0.999786;0.999988;0.999692;0.999552;0.999858;0.999796;0.99954;0.998412;0.996382;0.993572;0.990566;0.98688;0.982822;0.978726;0.972458;0.965214;0.960064;0.95596;0.95426;0.953562;0.955442;0.959494;0.962164;0.963878;0.965322;0.96806;0.970804;0.972166;0.97316;0.974494;0.97524;0.975486;0.97557;0.975996;0.974854;0.974324;0.974424;0.974234;0.973508;0.972576;0.971258;0.970208;0.96931;0.968328;0.967804;0.967372;0.966462;0.965968;0.96512;0.962158;0.96037;0.95791;0.954386;0.952062;0.948202;0.943746;0.939926;0.936816;0.934246;0.929202;0.925676;0.92317;0.921146;0.919662;0.916648;0.91612;0.918462;0.922654;0.92903;0.93555;0.941296;0.950112;0.959432;0.967092;0.97423;0.9801;0.987262;0.992414;0.995884;0.997236;0.997044;0.998558;0.999568;0.99967;0.998196;0.998188;0.99884;0.999044;0.999794;0.997846;0.996716;0.998042;0.998824;0.999888;0.9967;0.994124;0.996406;0.999312;0.998992;0.995362;0.995854;0.996738;0.996938;0.99838;0.996514;0.995412;0.994614;0.993538;0.992868;0.989076;0.982894;0.981964;0.984482;0.980364;0.976698;0.971258;0.969186;0.971062;0.967364;0.960848;0.958116;0.958124;0.959802;0.960626;0.956294;0.953428;0.956682;0.958876;0.966122;0.963438;0.96222;0.96644;0.969164;0.977356;0.97274;0.967578;0.974678;0.982242;0.980688;0.969338;0.965074;0.977764;0.989552;1;21.92
