model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_alpha;param_max_iter;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
alpha:0.00025_max_iter:1000;0.001103668212890625;0.0002558474544260838;0.0003053569793701172;6.41228275063272e-05;0.00025;1000;-0.007239049206509151;-0.0018253709674098467;-0.003229344947569021;-0.006050805157581386;-0.018436268931345083;-0.002879062664936734;-0.012205917444808577;-0.001411787008339593;-0.007012819499246626;-0.0007222807443079291;-0.000907151086519454;-0.0034801942061402306;-0.004492041420132926;-0.004755453616571077;-0.0051007436121580365;-0.013968566997769634;-0.004720539371205039;-0.0057737022680410255;-0.0025234278547750203;-0.0025226671329156556;-0.005230825036013145;-0.004676508366917066;-0.007480940080992888;-0.00688270763703146;-0.006205238497911867;-0.005912405920962187;-0.004314778509890652;-0.000641596566998766;-0.002243583169197588;-0.012668996508819565;-0.003162707687219844;-0.014515094546573107;-0.002277809726849663;-0.009785401613981356;-0.005949549660144597;-0.008423349306933121;-0.004414131406990753;-0.001433404211537562;-0.001686563552573576;-0.0076360755378608175;-0.0047627932676744394;-0.005801305594085199;-0.00284927742292541;-0.013678324617736257;-0.006288256071760589;-0.002891461763967405;-0.012368353384841428;-0.0037395242052260234;-0.003957775874408866;-0.0013736024786755294;-0.003453840505105627;-0.006948898993375278;-0.0046315738616542566;-0.009718946062827869;-0.01077164174401854;-0.0027056353869752002;-0.002080202107167565;-0.004358774803735242;-0.005539692167520157;-0.004644553090832758;-0.003746629516318681;-0.0009867048985882237;-0.004199528235231277;-0.007213240652874276;-0.011660289623198076;-0.0075584174567813025;-0.004443658972547753;-0.006307250743389036;-0.002414841378315369;-0.004397133375064689;-0.008115356894088252;-0.0019331624946293847;-0.0031754679359593595;-0.0034880395949857222;-0.002742122972394741;-0.0007232624749877776;-0.003092405053123365;-0.004845342517461642;-0.006993978194966867;-0.019688743667158278;-0.0010276523008435877;-0.0056350672485815795;-0.0037511033044684006;-0.007367820758729274;-0.0025939035837154287;-0.0036911588839679947;-0.0023356554750299107;-0.010855738416969907;-0.003906207825507877;-0.0067063026776373975;-0.008914062674404312;-0.002206916455793637;-0.005974260166037592;-0.0019038754721788177;-0.008532587598154551;-0.010822571200845453;-0.0039555180378091;-0.004195070695731211;-0.0047353645413611605;-0.002301914823990629;-0.005465016238820172;0.003744427057342586;11
alpha:0.00025_max_iter:100;0.000750279426574707;0.00014761302160605825;0.00031136512756347657;6.612549430718359e-05;0.00025;100;-0.010011151677806729;-0.0014555149212663254;-0.004595968293723033;-0.005948094177870605;-0.018327894424589073;-0.003098209987127311;-0.012034496803698363;-0.0019242524287036657;-0.0077307348689862445;-0.0004321689653625908;-0.0007248018405890614;-0.0033691252111273363;-0.004421167689154683;-0.004321354231197331;-0.005086207148684835;-0.015053804174615194;-0.003961799603651855;-0.009443161078886177;-0.002057708797756881;-0.003001134714523166;-0.006903426029234361;-0.007594098058589376;-0.004796770724444219;-0.006867499137085298;-0.0058368916220024785;-0.005420860164447852;-0.004452959609192445;-0.0010831321181855986;-0.0015940471868272849;-0.014270423245862647;-0.0034261140891546004;-0.012183636769530527;-0.0020519281466215545;-0.011370432011189103;-0.005823643866998954;-0.007976660323423585;-0.004082234691806416;-0.0009171124559308681;-0.0018557078754799696;-0.007702043519316176;-0.0049682346864290405;-0.005809277744389335;-0.0038362596634175243;-0.011050933249464876;-0.005325083374229916;-0.0029778871952851563;-0.01337120778803409;-0.004921661688687295;-0.0050916625458135;-0.0013361176009304262;-0.0023322365466904096;-0.0066585788263418474;-0.0038457846048050265;-0.009190184445396783;-0.010263618148314318;-0.002877917796340248;-0.0023242201392071065;-0.004307579088141555;-0.006423662241777303;-0.0042426494432927985;-0.0034090031378349126;-0.0008492479491422052;-0.00272533678126359;-0.00765093850882051;-0.014296402545357;-0.008446579076251013;-0.0034485026876039638;-0.0054980979648871775;-0.0025803615956561166;-0.005342158935943665;-0.007511214808110616;-0.002623469677226587;-0.003459545537134456;-0.004327107969892771;-0.0017094719878962747;-0.000565420642015416;-0.003302542120585334;-0.004537245883410654;-0.006930004947326877;-0.022841149862151883;-0.0014408297301384855;-0.0058367725703305715;-0.004282292381695521;-0.00884468912187605;-0.0026929976875632055;-0.0025362121678015677;-0.0017108709499202065;-0.013576713588834588;-0.0042182946989940025;-0.0067057509372146955;-0.00671919296568386;-0.0023379887907563415;-0.008801470051398428;-0.00251463207476855;-0.007577896977443627;-0.0136212316381625;-0.0032429666787717813;-0.004299283264804926;-0.003949270500699789;-0.0025415058421374387;-0.005638677947391395;0.004068714187378916;12
alpha:0.0001_max_iter:100;0.0007284212112426757;0.00012915534537379756;0.00030617237091064455;5.92406256008822e-05;0.0001;100;-0.011956522895745184;-0.001338071562949439;-0.005684689203585948;-0.005835097446617986;-0.020401715297399745;-0.0033851562921040396;-0.011548753927136774;-0.0021572917770048103;-0.009528412441582897;-0.0004128427521417812;-0.000662785300063114;-0.003516573787354901;-0.004388176323894099;-0.0040145048298457515;-0.005115847488491715;-0.01829471799192386;-0.0054063031337995655;-0.010436149811807358;-0.002172128022322209;-0.00326797121369219;-0.007828505305167884;-0.008641801325399007;-0.0052505703624662935;-0.007039367152479631;-0.0058809974405280635;-0.005332079906201561;-0.005632085865037342;-0.0009818360558415723;-0.001728900576978231;-0.017496351920192818;-0.0033898936445779246;-0.012144542102829071;-0.0023181589700952475;-0.01271948037442334;-0.006403971670996059;-0.009344048908600354;-0.006492876011238898;-0.0008710664839726975;-0.001980177164332841;-0.00792317787243429;-0.005070184307131463;-0.005976742575460663;-0.0037291737593568965;-0.011840858235202844;-0.005170318214870726;-0.0028588400485468264;-0.016357686436567945;-0.004975943477655229;-0.005973789396519324;-0.0012343039267570719;-0.0026212168104319464;-0.006984972225944454;-0.005384442840594499;-0.009879483240162188;-0.013653155549166587;-0.003058926613106508;-0.0021136862689689136;-0.00411475289137542;-0.006724748202384122;-0.004088132249332878;-0.0034798051998179676;-0.0007862132059789516;-0.0038980926285128907;-0.00823095229502146;-0.016956407671684087;-0.00933957007847957;-0.0038077778400936314;-0.005223061084359851;-0.002550097935639694;-0.005457054243110414;-0.007321227515310429;-0.002732105784737847;-0.0035854505955244835;-0.0053052450476769805;-0.0017739065996668173;-0.0005968538299706301;-0.003527150490760403;-0.005779283215737493;-0.007195073146873615;-0.025189167793234105;-0.0013618481894942022;-0.0063687732968424025;-0.004540392778949165;-0.010036592940261496;-0.0028397109843629215;-0.0027281834260769063;-0.0017076333956840023;-0.01666274847269701;-0.0041968102955435155;-0.0067408992524023575;-0.008375086385213015;-0.0024855526513460346;-0.009362335882212533;-0.0027035791174647374;-0.007094999278705458;-0.017563398498345175;-0.003385475066617785;-0.004448780938072674;-0.004461261745505484;-0.0023354779145080373;-0.006228689945952892;0.004764228684200796;13
alpha:5e-05_max_iter:100;0.0011740374565124513;0.0005849369474389372;0.000667581558227539;0.0016124993521408656;5e-05;100;-0.012712366432984304;-0.0012990677354910581;-0.006132482652611311;-0.005816226049168399;-0.020649809706496956;-0.003502401952258235;-0.011314592814333864;-0.002212328060539883;-0.010204572224692317;-0.0004112186895005917;-0.0006309705221392315;-0.0035168650777147228;-0.0043731148676475675;-0.003928412396098453;-0.00511461986618332;-0.019596113631658692;-0.006024174169625988;-0.01064093350339324;-0.0022164752627745372;-0.003300950767155511;-0.007999230557228705;-0.008819675465946916;-0.005360242544792471;-0.007087292886870627;-0.005892171633646227;-0.005307239001739284;-0.006225385102096085;-0.0009478150836905445;-0.0017718498744870696;-0.01865583618939167;-0.003389005284177098;-0.011949317705306174;-0.0023837170206927115;-0.013523022205692408;-0.00663573039783191;-0.009963876924777378;-0.007423267197487318;-0.0008615625223349289;-0.0020153598528458356;-0.008015048910824113;-0.00513536575866332;-0.006047574397395233;-0.0036941977822412785;-0.012343431271781793;-0.005083818324901071;-0.002824966780718051;-0.017662122835049105;-0.004995365378014893;-0.0062415532426095465;-0.001204996661890545;-0.0026979331709795903;-0.007071079201028783;-0.005964549991950106;-0.010139721067039774;-0.014704357782963794;-0.003090047018754134;-0.0020483678722892007;-0.004057688813529766;-0.006816835552731691;-0.003981678959262544;-0.0034864505299857158;-0.0007799096988348885;-0.004418570341685539;-0.00843846447903996;-0.017956360719939658;-0.009705088941810757;-0.003902682267372653;-0.005056272665210111;-0.0025498777955668865;-0.005508999405991935;-0.007231360046514558;-0.002784255479620071;-0.0036024942326199575;-0.005586133060488715;-0.0018069085011102424;-0.0006066370902447193;-0.003579748179982776;-0.006364371514670506;-0.007228635532457134;-0.025744758210480865;-0.0013155080787992776;-0.006610195053360288;-0.004661115165179215;-0.010458703484301302;-0.0028796084128940324;-0.0027307913039309336;-0.0016144587088055377;-0.017753403594385632;-0.004189470172379163;-0.0067366624267482635;-0.009041755471538711;-0.0025011732592840584;-0.009445460260270612;-0.002746451120213189;-0.0069008014431795805;-0.01900232476678605;-0.0034742375489761473;-0.00449925230545422;-0.004615278914497101;-0.0022775586313971423;-0.0064342218342413;0.005022005333921771;14
alpha:0.0001_max_iter:1000;0.0017764711380004884;0.0004004157633045698;0.00036728620529174804;8.652584046697842e-05;0.0001;1000;-0.008588894084621946;-0.0020801659646762483;-0.005270791454047468;-0.006128428594107074;-0.022406594042747138;-0.0035939354207812947;-0.011550404601136538;-0.0011194983204953536;-0.009705375833247227;-0.001230881156451398;-0.0010638021518046667;-0.005559998396856437;-0.004234530599103496;-0.005290250252008741;-0.005277599328236057;-0.01974390026857945;-0.007270129417754335;-0.006243387736805705;-0.0031118205374961127;-0.004292466020417407;-0.005969829353917965;-0.005110505810121713;-0.010155286070935406;-0.009484587105373074;-0.006506653841230497;-0.006242711394729467;-0.006975649423343947;-0.001010585519142351;-0.003006973157221825;-0.018105065519854184;-0.003201434394905092;-0.01442449850246564;-0.002567058368153202;-0.014058590975918236;-0.009649966596063908;-0.010511365199597849;-0.011280707600640587;-0.002405035388308553;-0.001967401320609545;-0.009299322842932497;-0.004988686057281205;-0.007178529857144455;-0.00272337536688129;-0.017556646829150018;-0.006583751643933583;-0.0028744044282344497;-0.014683837404059194;-0.003549067432703739;-0.0047454290039408015;-0.0013052785246421177;-0.005425024260309503;-0.007720910236849286;-0.00881771771773653;-0.010192410209552695;-0.02045205299164547;-0.0034682489838248997;-0.002001552146408661;-0.004139697229469095;-0.0065171992914071645;-0.005124863854639912;-0.004267161034836485;-0.0012920606963511777;-0.006946630770465617;-0.010100567512140285;-0.015464777735894554;-0.008727108212152532;-0.005520808171873934;-0.00900794223620426;-0.002418117278942031;-0.004360144642441446;-0.008092558478721906;-0.002866120450778331;-0.003704986635021388;-0.003992767476957923;-0.0037008256149676597;-0.0010356405415220245;-0.003104126320794946;-0.006803107289606802;-0.009465628401551148;-0.021038288402274175;-0.0008088411942404369;-0.007786362181882911;-0.004068151091426681;-0.008942074172618742;-0.003476050569916464;-0.005365005696019509;-0.0029392031145692977;-0.016352609272307552;-0.0039546346485865224;-0.006989685662267274;-0.011251241786165227;-0.002973026477442179;-0.006059485179838168;-0.0020237583315815566;-0.01093838519691513;-0.015456763449810321;-0.004588572071831183;-0.00620871572222684;-0.00524796770427976;-0.0018016016029099365;-0.0068488626906698805;0.004863632268391053;15
alpha:0.0001_max_iter:10000;0.0060062861442565915;0.0037408720703022923;0.0004758524894714355;9.261082168359873e-05;0.0001;10000;-0.008583881861503134;-0.0021071514685826803;-0.005205033825199129;-0.006128428594107074;-0.02238476915940397;-0.00428083203517802;-0.011550404601136538;-0.0011614190316057023;-0.009764963493634324;-0.0013616249674800738;-0.001163675900264902;-0.005708633526436007;-0.004475089535021088;-0.005293160102136101;-0.005282652862647601;-0.01926926282217566;-0.007163518141043272;-0.0062338155227796566;-0.0031368368485456093;-0.005140982355585301;-0.005969718737102172;-0.005110050231117846;-0.010246120221791903;-0.00966052720581792;-0.006506653841230497;-0.006239963713775144;-0.006914429368033219;-0.0011990988160103186;-0.0031499569290774094;-0.017304737613578362;-0.004000728076351854;-0.0143563954513414;-0.002567058368153202;-0.0139661806528288;-0.01109251375869084;-0.010591531950600802;-0.011283350106697393;-0.0026607932948435526;-0.001967401320609545;-0.009310121061947056;-0.005004645825628089;-0.007205639483486555;-0.002804265005558462;-0.01712836213430775;-0.006527285613708016;-0.0036818934593035326;-0.014241640876573208;-0.003550343873965956;-0.004723218596364219;-0.001290140659269033;-0.005551536850003572;-0.00814402399314975;-0.008817828044664253;-0.010200243333838928;-0.019890657414390996;-0.003848488913828562;-0.0020321914087430156;-0.004145137032473213;-0.006514500826089523;-0.005547551634258998;-0.004267161034836485;-0.0015698609938422782;-0.006786884880659259;-0.010916376645911397;-0.015484605934735692;-0.008715540158764861;-0.005521074238745452;-0.00858596924941059;-0.0024405503570033363;-0.004931774692511871;-0.008092558478721906;-0.003064342014880224;-0.0037371115597901444;-0.003992767476957923;-0.0038826017292227927;-0.001180817151445981;-0.003099044424793219;-0.006677942585467064;-0.009640428238176285;-0.02091950944108246;-0.0008357487329432574;-0.007886282201158609;-0.0041311385332126055;-0.009780126648720609;-0.004021543388820757;-0.0061900223091297035;-0.002965934416819319;-0.015474618399586783;-0.003953650093923187;-0.006989685662267274;-0.01254698621925999;-0.0035964718767195463;-0.005976338643037932;-0.002353009228497642;-0.011073851961129469;-0.01474126311402496;-0.0046067750248365595;-0.0061188559901965015;-0.005180345174456488;-0.0017704451715951526;-0.006940430764309664;0.00474507134390803;16
alpha:0.0001_max_iter:100000;0.006716935634613037;0.004023784596967309;0.0005018401145935058;0.00011873844456680623;0.0001;100000;-0.008583881861503134;-0.0021071514685826803;-0.005205033825199129;-0.006128428594107074;-0.02238476915940397;-0.00428083203517802;-0.011550404601136538;-0.0011614190316057023;-0.009764963493634324;-0.0013616249674800738;-0.001163675900264902;-0.005708633526436007;-0.004475089535021088;-0.005293160102136101;-0.005282652862647601;-0.01926926282217566;-0.007163518141043272;-0.0062338155227796566;-0.0031368368485456093;-0.005140982355585301;-0.005969718737102172;-0.005110050231117846;-0.010246120221791903;-0.00966052720581792;-0.006506653841230497;-0.006239963713775144;-0.006914429368033219;-0.0011990988160103186;-0.0031499569290774094;-0.017304737613578362;-0.004000728076351854;-0.0143563954513414;-0.002567058368153202;-0.0139661806528288;-0.01109251375869084;-0.010591531950600802;-0.011283350106697393;-0.0026607932948435526;-0.001967401320609545;-0.009310121061947056;-0.005004645825628089;-0.007205639483486555;-0.002804265005558462;-0.01712836213430775;-0.006527285613708016;-0.0036818934593035326;-0.014241640876573208;-0.003550343873965956;-0.004723218596364219;-0.001290140659269033;-0.005551536850003572;-0.00814402399314975;-0.008817828044664253;-0.010200243333838928;-0.019890657414390996;-0.003848488913828562;-0.0020321914087430156;-0.004145137032473213;-0.006514500826089523;-0.005547551634258998;-0.004267161034836485;-0.0015698609938422782;-0.006786884880659259;-0.010916376645911397;-0.015484605934735692;-0.008715540158764861;-0.005521074238745452;-0.00858596924941059;-0.0024405503570033363;-0.004931774692511871;-0.008092558478721906;-0.003064342014880224;-0.0037371115597901444;-0.003992767476957923;-0.0038826017292227927;-0.001180817151445981;-0.003099044424793219;-0.006677942585467064;-0.009640428238176285;-0.02091950944108246;-0.0008357487329432574;-0.007886282201158609;-0.0041311385332126055;-0.009780126648720609;-0.004021543388820757;-0.0061900223091297035;-0.002965934416819319;-0.015474618399586783;-0.003953650093923187;-0.006989685662267274;-0.01254698621925999;-0.0035964718767195463;-0.005976338643037932;-0.002353009228497642;-0.011073851961129469;-0.01474126311402496;-0.0046067750248365595;-0.0061188559901965015;-0.005180345174456488;-0.0017704451715951526;-0.006940430764309664;0.00474507134390803;16
alpha:5e-05_max_iter:1000;0.0030077481269836425;0.0020079922540912933;0.0005225300788879395;0.000366215191097131;5e-05;1000;-0.009872894309700567;-0.0019929311649777293;-0.005931784323168115;-0.005907227440900965;-0.024975621843256395;-0.004073833965767754;-0.010770251778112633;-0.0011150693300089312;-0.010390984331107347;-0.0016211142247467842;-0.001204070272337521;-0.006050902765061705;-0.004209868829203505;-0.005806238958842216;-0.005359779461671495;-0.023500823081256315;-0.008946064649689531;-0.006265705979004389;-0.0033685730605781616;-0.004991089116454523;-0.005858599152777472;-0.004995451708536742;-0.010672346436779103;-0.010183632224454422;-0.006463627439922733;-0.006435694130341661;-0.009277928670422432;-0.0013655615958966998;-0.003465425662301373;-0.021917383352599795;-0.0032200200982805197;-0.014379867492642591;-0.0024052877433747106;-0.01765653066674257;-0.010796759733544785;-0.011582475800575644;-0.014999097625585578;-0.0028831147027211577;-0.0019040366089570345;-0.009879166068634822;-0.005248933929307427;-0.007751343328395042;-0.002766351332180935;-0.01845237475570767;-0.006625373804320891;-0.0028965783585604304;-0.015833975927769948;-0.0033961806202035196;-0.004898741769989654;-0.001424617771397018;-0.006300177256675097;-0.007792383341287762;-0.01085096520951923;-0.00981976577550419;-0.024875117085140258;-0.004443735498969669;-0.0020809989410285803;-0.004042706818432795;-0.007247742053818841;-0.005268057623836068;-0.004471800199975438;-0.0014996466563013979;-0.008402921821932979;-0.011389898866066854;-0.01734559425015479;-0.009632849457479586;-0.005817026395996496;-0.010280685788885488;-0.002578662538883184;-0.004441953083670928;-0.008229473870658883;-0.003122330618727626;-0.003930462252046867;-0.0037630787667944005;-0.004178271187810389;-0.0012675809424470654;-0.0027988842391725075;-0.008153272728526657;-0.010154351250727993;-0.02338700921738386;-0.0008082834075482092;-0.009169057115362757;-0.004325651691708313;-0.010047917012488862;-0.004212063494430385;-0.0059767699172108705;-0.0033572555592532405;-0.01983895734196799;-0.003955825502797273;-0.0068289096957842915;-0.01278221728759664;-0.0037310202704018067;-0.006193170445086733;-0.002202299371464819;-0.011691322321594241;-0.01777706319744272;-0.0054720432165314414;-0.007081739552803094;-0.005564056257553459;-0.00154330722536224;-0.007561176410210161;0.0056424531843781945;18
alpha:5e-05_max_iter:10000;0.016908349990844725;0.008528473062774414;0.0005266261100769043;0.00014764932115260329;5e-05;10000;-0.009839200932022368;-0.001817414432670469;-0.006062518977330368;-0.00620199704884595;-0.023793372595475582;-0.005311166913434133;-0.010615413253843816;-0.001381340488303057;-0.010563848033851181;-0.001990135575891625;-0.0014340756133658687;-0.005900553166894697;-0.005305167868527367;-0.005738156538470845;-0.005563324260788327;-0.02363858708318577;-0.009184316989551784;-0.007111266908590157;-0.0036168706325361184;-0.00748831857426642;-0.0053745908578177164;-0.005310600592784601;-0.010828875369442385;-0.01048321720194338;-0.006882804972945727;-0.006104210764093183;-0.009548112491169105;-0.0019324710534028959;-0.004160186233536036;-0.022334638467145024;-0.004680113313084377;-0.014428592768125926;-0.0024777169637900396;-0.016849335432186623;-0.01402278508363135;-0.01189666389387873;-0.015521574598257397;-0.003432608575706859;-0.0017472309428666134;-0.009591866589208886;-0.00539233923890749;-0.008006736326475677;-0.0030201282385657014;-0.017993198228979584;-0.006431392563317054;-0.0045863157549637665;-0.0151117895636141;-0.0032970918301401006;-0.00563700073644273;-0.001924413611032168;-0.006529276561620253;-0.008842148459625533;-0.0105318577276923;-0.009589774293950205;-0.025049456324863453;-0.0052597587283349165;-0.0022505411560702544;-0.0043161712521666;-0.00746897399393457;-0.006432648600428233;-0.004279840219760806;-0.0020179877580088924;-0.008482169034010702;-0.013492800185603481;-0.01707331666107673;-0.010428761751120721;-0.005708766589943466;-0.00952230889370897;-0.002604420252223072;-0.005715923288413401;-0.008238990812056502;-0.0038754386503332635;-0.0037730161411247114;-0.0038759724112547456;-0.004746046074619222;-0.0017642698808577556;-0.002535955672245729;-0.008143175521629596;-0.010658740729597438;-0.02234790464277128;-0.0012674132477617879;-0.009487120386698966;-0.004516391815237655;-0.014634072182678372;-0.005774138597873909;-0.007782210763571423;-0.003588579603072519;-0.01889382845231173;-0.004468904379091431;-0.006555880836146132;-0.01634164247081658;-0.0047318477036307855;-0.006464746545983161;-0.002907679055154329;-0.011872942844654911;-0.01662552277676433;-0.00574055877973141;-0.0071759018495283705;-0.0058707971999159;-0.0013340901999195941;-0.007931563301048912;0.00551637037854134;19
alpha:5e-05_max_iter:100000;0.04382653951644897;0.040020270681401536;0.0006136274337768554;0.0007713100567685875;5e-05;100000;-0.009882928905156853;-0.001817414432670469;-0.006062518977330368;-0.006426224101596027;-0.023793372595475582;-0.0051845265664528465;-0.010615413253843816;-0.0014549647681971545;-0.010563848033851181;-0.001990135575891625;-0.0013668563239487377;-0.005900553166894697;-0.00549580348541829;-0.005631015447755366;-0.005577168783759404;-0.02363858708318577;-0.009184316989551784;-0.008262531536397007;-0.0036168706325361184;-0.007456910903917646;-0.005401298567608646;-0.006266664293511864;-0.010828875369442385;-0.010507292469335678;-0.006994540091785721;-0.006104210764093183;-0.009548112491169105;-0.0019134625487154022;-0.004087378132182747;-0.022334638467145024;-0.005055177364583392;-0.014428592768125926;-0.0026493652527731855;-0.016849335432186623;-0.01402278508363135;-0.01189666389387873;-0.015521574598257397;-0.003432608575706859;-0.0017472309428666134;-0.009522876009292214;-0.00539233923890749;-0.007901652116569102;-0.0030201282385657014;-0.01799133481489587;-0.006431392563317054;-0.004669202607237054;-0.0151117895636141;-0.0032970918301401006;-0.006263849667905059;-0.0020397741932271034;-0.0069851012867878;-0.008842148459625533;-0.0105318577276923;-0.009589774293950205;-0.025049456324863453;-0.0052597587283349165;-0.0022505411560702544;-0.004518295638018159;-0.007492870368527892;-0.0065120499929462354;-0.004247689383362851;-0.0020179877580088924;-0.008482169034010702;-0.013551381914513433;-0.01707331666107673;-0.010550147595559825;-0.005708766589943466;-0.00952230889370897;-0.002604420252223072;-0.0066363109780975885;-0.008238990812056502;-0.003921061591814599;-0.003937335442714072;-0.0042697743661580445;-0.004746046074619222;-0.0017600321410025583;-0.0026980659373860016;-0.008143175521629596;-0.010614034800258914;-0.02234790464277128;-0.0013115890376500818;-0.009487120386698966;-0.004516391815237655;-0.016004316413873596;-0.005774138597873909;-0.007782210763571423;-0.003845731363440829;-0.01889382845231173;-0.004535207239218619;-0.006540210145977159;-0.016482017386835246;-0.0047318477036307855;-0.0071554764814761;-0.002907679055154329;-0.011872942844654911;-0.01662552277676433;-0.00574055877973141;-0.00717388401372662;-0.00568132252030822;-0.001340569972457531;-0.008016585396328279;0.005510382595177647;20
alpha:0.01_max_iter:100;0.0005942797660827637;4.868425765320114e-05;0.00027325153350830076;3.2806734357801725e-05;0.01;100;-0.061532794956178846;-0.002385524404125191;-0.004132881564452844;-0.008073552260006825;-0.0011395865057615767;-0.0077741304859466655;-0.024413678289264953;-0.001537394371305582;-0.0005613276897400576;-0.0032886149395553194;-0.0017783234929901056;-0.005054569433741861;-0.006045120094483155;-0.013233281869130843;-0.005134258441223023;-0.08019420525230493;-0.0034086728605465222;-0.007503473238386889;-0.0009572294162723626;-0.0027863713387590514;-0.003922122137935248;-0.005676979368664409;-0.0022996255929847898;-0.006331739815654016;-0.003955281737616661;-0.014026554663510315;-0.0036859458985528844;-0.007167518227639937;-0.0020097771910817077;-0.07942257437083795;-0.008961896997473172;-0.017966479421868613;-0.0015831535528706194;-0.08304888005936024;-0.0028652930486375468;-0.0005759735766313546;-0.0029166385223890153;-0.005962958735771354;-0.002692277325226384;-0.0022546356147802623;-0.0029734363099899073;-0.0020318661970377054;-0.00798680608257487;-0.002406265515682413;-0.0134047267409591;-0.007450825651196143;-0.07756009488868945;-0.012350914752150971;-0.0009234719598951143;-0.0028422805975726675;-0.00028052803501907336;-0.006440713563803416;-0.0019245381968677675;-0.018492207295209985;-0.08022358839927204;-0.004068602061305608;-0.00888827092337302;-0.0051773132597203566;-0.0031678719112792453;-0.007684717008433879;-0.006139658308137305;-0.0020030024502440754;-0.0017045788025988858;-0.005423283347665587;-0.08044348577002611;-0.00131408315308498;-0.0029971146678526663;-0.013727320491139;-0.004993652865899321;-0.011953384489548835;-0.012149739136314088;-0.010045334692199486;-0.0018395058918606005;-0.0023293844752799767;-0.0012197848702169723;-0.0029586832924966794;-0.0024655576671353424;-0.003144699415523792;-0.005536374976089816;-0.09043304556715455;-0.006705382812489277;-0.01464639639844078;-0.0011878867940382993;-0.0025627403142026964;-0.002784839184240929;-0.0008694080547960247;-0.0027838660378691703;-0.07999477652332757;-0.007266983093042333;-0.009649965037792646;-0.004427037506444031;-0.003770254389198146;-0.006240339706786098;-0.0022536967378582137;-0.013817184345124299;-0.07822840554822372;-0.0017161216816415747;-0.0015993959800088458;-0.006106204007240854;-0.005732303022882099;-0.012797051976198116;0.022627450610242208;21
