model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_alpha;param_l1_ratio;param_max_iter;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
alpha:0.0005_l1_ratio:0.5_max_iter:100000;0.0035280823707580567;0.0018533232540354366;0.0005414962768554687;0.0004922524966043131;0.0005;0.5;100000;-0.028871006678537016;-0.006241144822536551;-0.009507275639821244;-0.03912624072760045;-0.016377701806791625;-0.025989171939951095;-0.012928928612136065;-0.020675730589337585;-0.001111220896960582;-0.015556017900309473;-0.02835124888202856;-0.031233981159912234;-0.004521045650260409;-0.006693472789896817;-0.005151801627589796;-0.03119498246781033;-0.0019551607492322982;-0.009558397587448824;-0.009151849443107282;-0.006735502116537659;-0.009741448442840209;-0.01734951562371651;-0.010776890212839318;-0.03220796927390517;-0.0016892294796695977;-0.006780414778069187;-0.006856768473577659;-0.026831550031459716;-0.003510813894460328;-0.035467900397237594;-0.026601211144589108;-0.003489248679218357;-0.011228538395893245;-0.03877763560657353;-0.008602169787451536;-0.03128560455952422;-0.009540822654402892;-0.02082449125536383;-0.00652692552351103;-0.023770301689239926;-0.007564043208244779;-0.03740025853050716;-0.02175121667979667;-0.015041169242358996;-0.01456425628753749;-0.008540051223057293;-0.0024659988654714554;-0.007656044314514929;-0.01137017657910315;-0.02911787125036087;-0.016986696693444166;-0.033203260206942316;-0.03713904175782636;-0.009929445308800534;-0.0043262460542433144;-0.007439161162627658;-0.0031870815105641734;-0.002890832433932826;-0.03778477887490562;-0.014991451261785632;-0.004395224201031024;-0.03891340200031818;-0.0027048347620557325;-0.016186181752597926;-0.005905541659514489;-0.014769972804598705;-0.028007365402417467;-0.009628771698017248;-0.0015277140639325035;-0.022735174492287385;-0.02974615918625151;-0.012642981690987603;-0.004566885676376395;-0.005184512642408712;-0.019514490216935753;-0.005588976932318991;-0.04733868908974753;-0.0059334134744835594;-0.0033229803251413736;-0.012144901728467017;-0.02725302567584198;-0.003521758201145801;-0.002363071052451635;-0.030799225928343662;-0.014118574153666838;-0.006457470466495308;-0.003878497800535664;-0.012240767133657723;-0.023128483984354718;-0.0039840908775278265;-0.057520258891559435;-0.00601690224395492;-0.013832100727961864;-0.008124533805004972;-0.010590024487103432;-0.0045569775391023646;-0.002587000874008745;-0.012250661282020127;-0.023181645197094567;-0.03660546508045908;-0.015599091226395538;0.01228965488903732;140
alpha:0.0005_l1_ratio:0.5_max_iter:10000;0.0029843878746032716;0.0007064983570692724;0.00043606042861938477;0.00010568584639646966;0.0005;0.5;10000;-0.028871006678537016;-0.006241144822536551;-0.009507275639821244;-0.03912624072760045;-0.016377701806791625;-0.025989171939951095;-0.012928928612136065;-0.020675730589337585;-0.001111220896960582;-0.015556017900309473;-0.02835124888202856;-0.031233981159912234;-0.004521045650260409;-0.006693472789896817;-0.005151801627589796;-0.03119498246781033;-0.0019551607492322982;-0.009558397587448824;-0.009151849443107282;-0.006735502116537659;-0.009741448442840209;-0.01734951562371651;-0.010776890212839318;-0.03220796927390517;-0.0016892294796695977;-0.006780414778069187;-0.006856768473577659;-0.026831550031459716;-0.003510813894460328;-0.035467900397237594;-0.026601211144589108;-0.003489248679218357;-0.011228538395893245;-0.03877763560657353;-0.008602169787451536;-0.03128560455952422;-0.009540822654402892;-0.02082449125536383;-0.00652692552351103;-0.023770301689239926;-0.007564043208244779;-0.03740025853050716;-0.02175121667979667;-0.015041169242358996;-0.01456425628753749;-0.008540051223057293;-0.0024659988654714554;-0.007656044314514929;-0.01137017657910315;-0.02911787125036087;-0.016986696693444166;-0.033203260206942316;-0.03713904175782636;-0.009929445308800534;-0.0043262460542433144;-0.007439161162627658;-0.0031870815105641734;-0.002890832433932826;-0.03778477887490562;-0.014991451261785632;-0.004395224201031024;-0.03891340200031818;-0.0027048347620557325;-0.016186181752597926;-0.005905541659514489;-0.014769972804598705;-0.028007365402417467;-0.009628771698017248;-0.0015277140639325035;-0.022735174492287385;-0.02974615918625151;-0.012642981690987603;-0.004566885676376395;-0.005184512642408712;-0.019514490216935753;-0.005588976932318991;-0.04733868908974753;-0.0059334134744835594;-0.0033229803251413736;-0.012144901728467017;-0.02725302567584198;-0.003521758201145801;-0.002363071052451635;-0.030799225928343662;-0.014118574153666838;-0.006457470466495308;-0.003878497800535664;-0.012240767133657723;-0.023128483984354718;-0.0039840908775278265;-0.057520258891559435;-0.00601690224395492;-0.013832100727961864;-0.008124533805004972;-0.010590024487103432;-0.0045569775391023646;-0.002587000874008745;-0.012250661282020127;-0.023181645197094567;-0.03660546508045908;-0.015599091226395538;0.01228965488903732;140
alpha:0.01_l1_ratio:0_max_iter:1000;0.00209611177444458;0.0004627996595358349;0.0003694438934326172;8.679915998927426e-05;0.01;0;1000;-0.025103124565469648;-0.012573026427845019;-0.017975212632446613;-0.023889163627223643;-0.0140816331164463;-0.03229180830473469;-0.015629185433367627;-0.012639962986298525;-0.004420195942148089;-0.01671463577929937;-0.030759744740563384;-0.011263567230265276;-0.007045513561157024;-0.012778564574892314;-0.01676844343594604;-0.02898929002164968;-0.0057229642835316015;-0.010970892532528755;-0.004309676218670538;-0.004790368433508833;-0.01740992013638582;-0.023873457195595523;-0.010465482698615853;-0.020271296569829993;-0.004199673700882669;-0.0067401405968890715;-0.005444255471411822;-0.0317243644822127;-0.01054699339877107;-0.03791965882004995;-0.034499604073669886;-0.00021206361652841913;-0.01937208745184521;-0.05175310264457253;-0.007484617299021529;-0.01055040155009259;-0.017308373503548243;-0.028013618983731697;-0.002979241612947234;-0.02771001471689589;-0.00790065208056115;-0.018935788529618282;-0.025255394053394786;-0.018380473990635044;-0.02555594015427735;-0.011347783092804408;-0.0019325390791983317;-0.00873229568557069;-0.033107428547229575;-0.01734202924800443;-0.013493124128504485;-0.030633683526022238;-0.022259753241267263;-0.017823053278833313;-0.020849331239819493;-0.013431726133190358;-0.006013946768364251;-0.005555044523268118;-0.03414471663341748;-0.008545867132515018;-0.008375779431664367;-0.030140598746616287;-0.00738764876967548;-0.010314858219946333;-0.011460328599321355;-0.018747559689731904;-0.033184458933916035;-0.016077205707001597;-0.001823132860154373;-0.012314043634163272;-0.016898630195016754;-0.01903861511258909;-0.006256843451838975;-0.011077399541525026;-0.02266019292578179;-0.010056374390621547;-0.018684903136836805;-0.016644160077503987;-0.007416794249821418;-0.001772547778748521;-0.03016365821402311;-0.0029820736678332453;-0.008834211674695986;-0.025014120945435453;-0.018787659169977853;-0.020335873664342325;-0.0052333652915762495;-0.014821118266748997;-0.010028478250635037;-0.0017355383996431842;-0.029255461633027134;-0.01696238347289648;-0.008966697774211765;-0.01179857182585541;-0.007862713142326238;-0.011739049926089878;-0.005971029986673278;-0.01685457585284891;-0.024671523975729137;-0.01579229898850958;-0.015865783930135408;0.009801121132176504;142
alpha:0.01_l1_ratio:0_max_iter:10000;0.015073864459991456;0.0033106093329437316;0.0004207873344421387;8.633571037440247e-05;0.01;0;10000;-0.025103479781346454;-0.012572915064278142;-0.017974729727588436;-0.023889202279193975;-0.01407992053367618;-0.03229194918509698;-0.01562869289639528;-0.012640454686053737;-0.00442021911288405;-0.016714017841242972;-0.030760009955647368;-0.011263860245332298;-0.007045749590739145;-0.012777784731280628;-0.016768577549228437;-0.02898954911302727;-0.005722906587069548;-0.010970830425783213;-0.004309457491059551;-0.004790354918437144;-0.01740746862012929;-0.0238734671147896;-0.010465702410140193;-0.020271479434511682;-0.0041996044261735305;-0.006740390843486397;-0.005444120750750978;-0.03172522388688671;-0.010547323787083571;-0.0379208209292593;-0.03450030981446614;-0.00021208598196439886;-0.01937191202627429;-0.05175324485824236;-0.007484253048196221;-0.010550755697693847;-0.017308417712957876;-0.02801385849908601;-0.002979401768194011;-0.027709367204106397;-0.00790082768029286;-0.018935979595117235;-0.025254859118415563;-0.01838106921654806;-0.02555635916345225;-0.011347194792357186;-0.0019325432877808368;-0.008732201068058094;-0.03310803307729946;-0.01734221792682882;-0.013496767559337616;-0.03063449065861495;-0.022259808923876346;-0.017822691813832853;-0.020849422749676508;-0.013431889920327816;-0.006014161506660936;-0.0055551206787520235;-0.03414477701265012;-0.008544952525704017;-0.008375912959397;-0.030140994860329062;-0.007388155782701841;-0.010315178384372247;-0.011460148013696823;-0.018747963974497937;-0.03318425272889861;-0.016076658896903965;-0.0018231087715112042;-0.012312441033556934;-0.01689853874620632;-0.01903859895508775;-0.0062567541767487266;-0.011076938239765579;-0.02265971566128309;-0.010056603200034882;-0.01868529315349943;-0.01664430543978598;-0.007416816042231267;-0.0017721837127563508;-0.03016463404992641;-0.002982192717010413;-0.008834315086301456;-0.02501420007565211;-0.018787786316949398;-0.020336119669204747;-0.005233253509589424;-0.014820799486317657;-0.010028847144902635;-0.0017355583013161533;-0.02925616565275912;-0.016962390406072128;-0.008966121050480896;-0.01179867505803138;-0.007862706228536924;-0.011738910188324328;-0.005971013964954928;-0.016854847720787356;-0.024670694245314803;-0.015792736745758658;-0.01586581769156793;0.009801233140685312;143
alpha:0.01_l1_ratio:0_max_iter:100000;0.1772801423072815;0.030775086793277676;0.0004809999465942383;0.0001403785246513675;0.01;0;100000;-0.02510347978134035;-0.012572915064304866;-0.01797472972759156;-0.023889202279191335;-0.014079920533665727;-0.03229194918509839;-0.015628692896393046;-0.012640454686090248;-0.0044202191128917025;-0.01671401784124837;-0.03076000995565707;-0.011263860245327726;-0.007045749590738282;-0.012777784731275077;-0.016768577549228274;-0.02898954911301745;-0.005722906587060493;-0.010970830425785255;-0.004309457491059243;-0.00479035491843524;-0.017407468620133645;-0.023873467114801757;-0.010465702410141534;-0.020271479434513545;-0.004199604426173512;-0.0067403908434888506;-0.005444120750746795;-0.03172522388688409;-0.010547323787090961;-0.03792082092927983;-0.03450030981448829;-0.0002120859819660612;-0.019371912026276382;-0.05175324485820901;-0.007484253048193276;-0.010550755697695662;-0.017308417712964517;-0.028013858499094064;-0.0029794017681963286;-0.027709367204124518;-0.007900827680292087;-0.018935979595100086;-0.02525485911841846;-0.0183810692165568;-0.025556359163451656;-0.011347194792361482;-0.001932543287779193;-0.008732201068051537;-0.03310803307729696;-0.017342217926832524;-0.013496767559356374;-0.030634490658619406;-0.02225980892387568;-0.01782269181383181;-0.020849422749686153;-0.013431889920330073;-0.006014161506664143;-0.005555120678743601;-0.034144777012649265;-0.008544952525692746;-0.008375912959392743;-0.030140994860329062;-0.007388155782699724;-0.010315178384361018;-0.011460148013687166;-0.018747963974476235;-0.033184252728898446;-0.01607665889690681;-0.0018231087715142981;-0.012312441033532365;-0.016898538746191127;-0.019038598955099184;-0.006256754176740345;-0.011076938239765187;-0.022659715661284108;-0.010056603200040797;-0.018685293153478857;-0.016644305439791677;-0.007416816042227367;-0.0017721837127517841;-0.03016463404991133;-0.0029821927170149963;-0.008834315086296474;-0.02501420007565047;-0.018787786316969424;-0.020336119669219898;-0.0052332535095926174;-0.014820799486311402;-0.010028847144888095;-0.0017355583013182923;-0.029256165652776677;-0.016962390406074456;-0.00896612105047971;-0.011798675058038601;-0.007862706228524108;-0.011738910188338109;-0.005971013964963095;-0.016854847720799374;-0.02467069424530176;-0.01579273674575151;-0.01586581769156841;0.009801233140685591;144
alpha:0.0005_l1_ratio:0.4_max_iter:1000;0.0035439205169677736;0.003720049405500386;0.0004775333404541016;0.00015466403673333436;0.0005;0.4;1000;-0.03088770329730075;-0.006343812529047637;-0.010595113340566316;-0.03928898935648537;-0.017135159707684006;-0.026775072386036106;-0.013596216048835616;-0.021137018426401328;-0.0009256810611414185;-0.016762248942195655;-0.028601015584892243;-0.032123582785298206;-0.004877594548920322;-0.007444846264232725;-0.004995559992460433;-0.03157799990743058;-0.0015364844234443484;-0.009611723528234915;-0.00961927652138693;-0.006940284032396803;-0.010025773342004059;-0.01695473628777708;-0.011125976186274977;-0.03314538128611025;-0.0016285514954629049;-0.007787987140038509;-0.006693351983561705;-0.02793890692406961;-0.003520879958676556;-0.03550734443714309;-0.027972107180099022;-0.003547260167779134;-0.01157699341022602;-0.03966609743763532;-0.009191636248056563;-0.03139764166370527;-0.009411182870826896;-0.020602875700107336;-0.007482047344935514;-0.024334554607838163;-0.007953215841346315;-0.037703384657177014;-0.022604676701174387;-0.016643056636132265;-0.014836828120179056;-0.008581750485955303;-0.0026974570181687633;-0.007757386159714198;-0.01122212334192124;-0.02949996345501371;-0.01954072313588322;-0.034244188742874694;-0.038207114850119406;-0.009545483225639438;-0.004240206899066681;-0.007203246513252847;-0.0034456352932432186;-0.0028168844877983494;-0.038517191040416086;-0.015963680626435484;-0.004960988417675287;-0.040232397575368915;-0.0029023128593364373;-0.017060958652179863;-0.005928195682399241;-0.01572054204756482;-0.028262444268687525;-0.010291461920569064;-0.0014907046882576332;-0.024188740708979122;-0.03237400265281022;-0.012967773180666886;-0.004533959223557677;-0.005661908124884406;-0.019701134868002807;-0.005418900118014432;-0.04796647461073611;-0.005922514059319771;-0.003266800862369442;-0.012389299317312459;-0.027450978288827765;-0.0037120684504768956;-0.0022249869328995406;-0.031452681180120116;-0.014717983907219912;-0.006444246046531005;-0.004010182721832456;-0.012752572855004246;-0.023496654984540354;-0.004211505696704727;-0.061242228746312896;-0.0056718150732123955;-0.015211051634123165;-0.008048858373122225;-0.010355164553694085;-0.004631938851971547;-0.0026239597037464074;-0.012726279953496752;-0.023931788891502423;-0.03744379241542882;-0.016071131186876912;0.012659187047745431;145
alpha:0.0005_l1_ratio:0.4_max_iter:100000;0.0032666420936584475;0.0008184130615819718;0.00046220302581787107;8.459545285122485e-05;0.0005;0.4;100000;-0.03012272650959874;-0.006346094628518807;-0.010685406283408437;-0.03928898935648537;-0.017135159707684006;-0.026660267310276056;-0.0136071232605307;-0.021565737570519855;-0.0009811023866298353;-0.0171350102045445;-0.028601015584892243;-0.032123582785298206;-0.004877594548920322;-0.007525516840107803;-0.004995050498739651;-0.03159900677634147;-0.0016093671977791774;-0.009642643735259375;-0.009628593354743819;-0.007164528562739085;-0.010815491405125601;-0.01696357996777008;-0.011121782112783432;-0.03314538128611025;-0.0016285514954629049;-0.008217804600675215;-0.0069238712144489775;-0.02797887710744738;-0.003520879958676556;-0.03548559885880057;-0.027972107180099022;-0.0035448466606301846;-0.011579898606929642;-0.04002553553892609;-0.00919320805926843;-0.03135552075863734;-0.009411182870826896;-0.020615958769067553;-0.007502965720649398;-0.02440682018027333;-0.007957829283394413;-0.037703384657177014;-0.022343951502729945;-0.016643056636132265;-0.014839433147011008;-0.008584460609919142;-0.0028468698042343394;-0.0077572808482371984;-0.011229368794398726;-0.02941823211728442;-0.018787818190720652;-0.03441450004169791;-0.03821845485586194;-0.009745339870220138;-0.004317765035626574;-0.007203246513252847;-0.003504951364091682;-0.00282826785589583;-0.03827467995492982;-0.016044636928009715;-0.005214679030801165;-0.040232397575368915;-0.0029023128593364373;-0.017107493800268107;-0.0059307809096852985;-0.01570499021027647;-0.028262444268687525;-0.010327636428955064;-0.0014936930717921728;-0.024188740708979122;-0.03304089174194885;-0.013157173766571483;-0.00455976341433298;-0.00572138621090106;-0.019715987224779352;-0.006014068959880859;-0.048174200197823334;-0.005922913870849595;-0.003279048964512605;-0.012467962504486412;-0.027427933441074276;-0.0036330330655139436;-0.0022332116831660595;-0.031452681180120116;-0.014835298714071304;-0.006444936064036069;-0.004010182721832456;-0.012754773153620369;-0.023797915434948826;-0.004253893491869971;-0.06137344553412331;-0.0056718150732123955;-0.015352912574538857;-0.008095426389582114;-0.01035758193342133;-0.004630543178422712;-0.002616808995943588;-0.012801961463330782;-0.023909406231811963;-0.037412244903178266;-0.016118524784145074;0.012646991129714145;146
alpha:0.0005_l1_ratio:0.4_max_iter:10000;0.0032724881172180175;0.0008028671305332745;0.00047081708908081055;9.94075415300797e-05;0.0005;0.4;10000;-0.03012272650959874;-0.006346094628518807;-0.010685406283408437;-0.03928898935648537;-0.017135159707684006;-0.026660267310276056;-0.0136071232605307;-0.021565737570519855;-0.0009811023866298353;-0.0171350102045445;-0.028601015584892243;-0.032123582785298206;-0.004877594548920322;-0.007525516840107803;-0.004995050498739651;-0.03159900677634147;-0.0016093671977791774;-0.009642643735259375;-0.009628593354743819;-0.007164528562739085;-0.010815491405125601;-0.01696357996777008;-0.011121782112783432;-0.03314538128611025;-0.0016285514954629049;-0.008217804600675215;-0.0069238712144489775;-0.02797887710744738;-0.003520879958676556;-0.03548559885880057;-0.027972107180099022;-0.0035448466606301846;-0.011579898606929642;-0.04002553553892609;-0.00919320805926843;-0.03135552075863734;-0.009411182870826896;-0.020615958769067553;-0.007502965720649398;-0.02440682018027333;-0.007957829283394413;-0.037703384657177014;-0.022343951502729945;-0.016643056636132265;-0.014839433147011008;-0.008584460609919142;-0.0028468698042343394;-0.0077572808482371984;-0.011229368794398726;-0.02941823211728442;-0.018787818190720652;-0.03441450004169791;-0.03821845485586194;-0.009745339870220138;-0.004317765035626574;-0.007203246513252847;-0.003504951364091682;-0.00282826785589583;-0.03827467995492982;-0.016044636928009715;-0.005214679030801165;-0.040232397575368915;-0.0029023128593364373;-0.017107493800268107;-0.0059307809096852985;-0.01570499021027647;-0.028262444268687525;-0.010327636428955064;-0.0014936930717921728;-0.024188740708979122;-0.03304089174194885;-0.013157173766571483;-0.00455976341433298;-0.00572138621090106;-0.019715987224779352;-0.006014068959880859;-0.048174200197823334;-0.005922913870849595;-0.003279048964512605;-0.012467962504486412;-0.027427933441074276;-0.0036330330655139436;-0.0022332116831660595;-0.031452681180120116;-0.014835298714071304;-0.006444936064036069;-0.004010182721832456;-0.012754773153620369;-0.023797915434948826;-0.004253893491869971;-0.06137344553412331;-0.0056718150732123955;-0.015352912574538857;-0.008095426389582114;-0.01035758193342133;-0.004630543178422712;-0.002616808995943588;-0.012801961463330782;-0.023909406231811963;-0.037412244903178266;-0.016118524784145074;0.012646991129714145;146
alpha:0.00025_l1_ratio:1_max_iter:1000;0.0020595812797546387;0.0004229259783633966;0.00039390802383422853;8.808458252731136e-05;0.00025;1;1000;-0.029867037920239016;-0.006398364700650332;-0.00900261031387082;-0.040684307574903884;-0.016838528858941014;-0.026256474782661843;-0.01283819877676711;-0.020855263045139117;-0.0009407136878693264;-0.016436093719553745;-0.02822536415784262;-0.034038197893986356;-0.004727545773722405;-0.006428835973261562;-0.004699973060406437;-0.031442958400334335;-0.0015071852429047047;-0.009662002553589458;-0.010038222281945544;-0.007301797363244669;-0.00864592612058844;-0.016801319863718734;-0.01116865417002689;-0.03479290967890295;-0.001635985062406693;-0.007817123613820932;-0.007218300081847816;-0.027371582291476543;-0.003228393943219649;-0.03505160275519247;-0.026388609483572613;-0.0040171458483809685;-0.010843340332919673;-0.03904881919830427;-0.008991931673254528;-0.03478766909237669;-0.009143348148729859;-0.020280981775785828;-0.008196325139355644;-0.023454082134517207;-0.0077165226619704975;-0.03929256309676131;-0.022561189577135026;-0.014810010547996903;-0.014310224755442929;-0.008529853647842088;-0.0031855568484059813;-0.007768814087968214;-0.00988263356563222;-0.03192322088639752;-0.019053553446607956;-0.033473910935633656;-0.040045050257269864;-0.009113069040801914;-0.0037518219395010276;-0.006939917925918634;-0.003046903271589659;-0.002928281763429834;-0.038509220725603914;-0.016266088315177635;-0.004860575141078209;-0.041672039387390586;-0.002923766881068069;-0.016852304338455183;-0.0057334269469572685;-0.014569421188030418;-0.02838902445964467;-0.009646986547959825;-0.001599334165269771;-0.023711118890038827;-0.03197396894215018;-0.012477606224019276;-0.004523086217401304;-0.005201027984905129;-0.019658224409937843;-0.004796111340470259;-0.055731369848801116;-0.005779385951129311;-0.0032444921023287603;-0.013677253146963157;-0.02700584267563944;-0.003907136338484752;-0.0021155935567103764;-0.032585692652680166;-0.014005339801272635;-0.0065629728813446815;-0.004007857814208054;-0.012107940402230968;-0.02393731580251371;-0.004693112282631252;-0.0639203344038526;-0.005445275159489037;-0.016227970501387152;-0.008067821606456601;-0.01051481255540984;-0.004404922497260012;-0.0026134070749532366;-0.012515253153381005;-0.023449065505673952;-0.03951491796772526;-0.016148052425346233;0.01321189952496261;148
alpha:0.001_l1_ratio:0.1_max_iter:100000;0.003005361557006836;0.0005912472405391697;0.00044963836669921877;9.952618272248957e-05;0.001;0.1;100000;-0.03384968395444021;-0.006500711083910348;-0.013462219223271885;-0.03669155325775681;-0.01851621982437231;-0.028145220461812375;-0.015709345852233297;-0.02108472626163815;-0.0009887899566277164;-0.017502595516704564;-0.029318122331419765;-0.029094980653554644;-0.00586715141452956;-0.009102355954222582;-0.005383645609453752;-0.03206969825174559;-0.0016395374112523464;-0.009606295787670013;-0.00901919906453673;-0.006635852534708132;-0.012805624213679381;-0.017230502300981342;-0.011752376140691892;-0.03041881865673125;-0.001654471224052086;-0.007726154746092766;-0.006460563681279371;-0.02889486501233966;-0.004099319128631716;-0.03716327652911335;-0.030154063400155022;-0.0028083703222650538;-0.012970305238011681;-0.04096442367752088;-0.009524585609882794;-0.02690629099480948;-0.010096090972134956;-0.022440040791346705;-0.0063995932565704015;-0.025441693526575906;-0.008689584269375078;-0.035662121735892394;-0.022460650053610625;-0.019485471248846038;-0.015888900052849663;-0.009689250974582378;-0.0020673901697184608;-0.008124433073833088;-0.01369775309241987;-0.027006230870184528;-0.02002689438887113;-0.035635101607752434;-0.035876833063757815;-0.011670489768501192;-0.005103258887047162;-0.00777651996663854;-0.004260329501501741;-0.002758551266164649;-0.03892544751973965;-0.014808189880278754;-0.0052616444065861695;-0.03849832974061831;-0.0029490087447696044;-0.017230406045452815;-0.006698866415403675;-0.01888829940075351;-0.028349782058898005;-0.01134577076679995;-0.001327072030688172;-0.024932068366886467;-0.033543541256947744;-0.013847570758994468;-0.004867154607820083;-0.006767902212349811;-0.019823068393551704;-0.007044326988821764;-0.03868006371703953;-0.0062375220942891595;-0.003444547346329514;-0.010732763426478506;-0.02849613825082467;-0.003387909332094631;-0.002821598041255055;-0.030425563524197827;-0.016207497649465715;-0.006832993772152715;-0.004057653511349538;-0.013754634698848486;-0.02269646603147085;-0.00343644659277925;-0.058105512949115576;-0.006305950595569235;-0.01445284544050563;-0.00900644470405689;-0.010145111582144132;-0.005156928026453735;-0.002709183341886693;-0.013383348067132152;-0.023891591607788896;-0.03284117000021093;-0.01624297431719073;0.012058447963915428;149
alpha:0.001_l1_ratio:0.1_max_iter:10000;0.0030298829078674316;0.0009431288708277627;0.0004597926139831543;0.00015541853233021108;0.001;0.1;10000;-0.03384968395444021;-0.006500711083910348;-0.013462219223271885;-0.03669155325775681;-0.01851621982437231;-0.028145220461812375;-0.015709345852233297;-0.02108472626163815;-0.0009887899566277164;-0.017502595516704564;-0.029318122331419765;-0.029094980653554644;-0.00586715141452956;-0.009102355954222582;-0.005383645609453752;-0.03206969825174559;-0.0016395374112523464;-0.009606295787670013;-0.00901919906453673;-0.006635852534708132;-0.012805624213679381;-0.017230502300981342;-0.011752376140691892;-0.03041881865673125;-0.001654471224052086;-0.007726154746092766;-0.006460563681279371;-0.02889486501233966;-0.004099319128631716;-0.03716327652911335;-0.030154063400155022;-0.0028083703222650538;-0.012970305238011681;-0.04096442367752088;-0.009524585609882794;-0.02690629099480948;-0.010096090972134956;-0.022440040791346705;-0.0063995932565704015;-0.025441693526575906;-0.008689584269375078;-0.035662121735892394;-0.022460650053610625;-0.019485471248846038;-0.015888900052849663;-0.009689250974582378;-0.0020673901697184608;-0.008124433073833088;-0.01369775309241987;-0.027006230870184528;-0.02002689438887113;-0.035635101607752434;-0.035876833063757815;-0.011670489768501192;-0.005103258887047162;-0.00777651996663854;-0.004260329501501741;-0.002758551266164649;-0.03892544751973965;-0.014808189880278754;-0.0052616444065861695;-0.03849832974061831;-0.0029490087447696044;-0.017230406045452815;-0.006698866415403675;-0.01888829940075351;-0.028349782058898005;-0.01134577076679995;-0.001327072030688172;-0.024932068366886467;-0.033543541256947744;-0.013847570758994468;-0.004867154607820083;-0.006767902212349811;-0.019823068393551704;-0.007044326988821764;-0.03868006371703953;-0.0062375220942891595;-0.003444547346329514;-0.010732763426478506;-0.02849613825082467;-0.003387909332094631;-0.002821598041255055;-0.030425563524197827;-0.016207497649465715;-0.006832993772152715;-0.004057653511349538;-0.013754634698848486;-0.02269646603147085;-0.00343644659277925;-0.058105512949115576;-0.006305950595569235;-0.01445284544050563;-0.00900644470405689;-0.010145111582144132;-0.005156928026453735;-0.002709183341886693;-0.013383348067132152;-0.023891591607788896;-0.03284117000021093;-0.01624297431719073;0.012058447963915428;149
