Band;Importance
576.4;0.0001076054559107431
932;0.0001070529534093112
2070.5;0.00010482467209492531
701.5;0.00010449075969462985
1743.8;0.00010446435545116372
842.4;0.00010441559124642284
595.2;0.00010339701825941237
841.2;0.00010299319604496482
2027.8;0.00010068462021947001
966.3;9.837531181870364e-05
619.5;9.77383609104776e-05
583.7;9.72048377497403e-05
848.4;9.570497179228865e-05
2251.8;9.432174302064444e-05
2345.6;9.33518145622292e-05
942.6;9.278960360251554e-05
668.6;9.073571882333154e-05
1646.7;9.037178902090992e-05
550.2;8.79728916408118e-05
1932.2;8.500772616637397e-05
1803.9;8.403837860953445e-05
810.6;8.261189148466075e-05
1654;8.233535851913222e-05
538.4;8.144930845168763e-05
946.8;8.144236397271243e-05
1915.5;8.142028862207163e-05
1800.4;7.559618723062433e-05
1973.6;7.47401801699954e-05
820.5;7.200986517958197e-05
1004.2;7.122620855606554e-05
541.4;6.750232232569876e-05
1484.4;6.693850347332053e-05
2169.2;6.610438819074194e-05
860.2;6.590153293925427e-05
449.9;6.453878024554772e-05
1870;6.401251868689673e-05
2159;6.301338398669087e-05
1573.5;6.29962819904728e-05
926.6;6.266769812404482e-05
919.1;6.26246258743257e-05
985.2;6.2563105880038e-05
1547.7;6.226280736485346e-05
678.3;6.211752145095506e-05
960.3;6.192957894789351e-05
2366.6;6.137018529927651e-05
897;6.055735174870791e-05
2331.4;5.951292788197504e-05
1397.6;5.876950178668738e-05
2161.6;5.830650086032673e-05
720.3;5.781991776869666e-05
1051.8;5.731554259714499e-05
1817.9;5.707057245288083e-05
1263.4;5.21158819164258e-05
1158.3;5.2097357337481666e-05
664.5;5.1923409169700736e-05
1772.2;5.168923351036359e-05
2035.9;5.11940539827127e-05
2189.5;5.113301802334158e-05
1240.2;5.06139299494357e-05
686.5;4.953257785107357e-05
504.3;4.940129316587383e-05
982.3;4.924715003776448e-05
1091.4;4.9225658641579574e-05
2207.1;4.8658631992378746e-05
1454.3;4.8010771407193124e-05
1087.5;4.626780781712748e-05
816.8;4.565863119976865e-05
667.2;4.5210484851436746e-05
493.8;4.2149871085178645e-05
1170;4.0736565237833316e-05
605.3;4.067751433032285e-05
721.7;4.0223792124124416e-05
1591.9;4.014270651431895e-05
1271.2;3.937440223725774e-05
2184.5;3.812946761561853e-05
