model;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_alpha;param_l1_ratio;param_max_iter;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;split5_test_score;split6_test_score;split7_test_score;split8_test_score;split9_test_score;split10_test_score;split11_test_score;split12_test_score;split13_test_score;split14_test_score;split15_test_score;split16_test_score;split17_test_score;split18_test_score;split19_test_score;split20_test_score;split21_test_score;split22_test_score;split23_test_score;split24_test_score;split25_test_score;split26_test_score;split27_test_score;split28_test_score;split29_test_score;split30_test_score;split31_test_score;split32_test_score;split33_test_score;split34_test_score;split35_test_score;split36_test_score;split37_test_score;split38_test_score;split39_test_score;split40_test_score;split41_test_score;split42_test_score;split43_test_score;split44_test_score;split45_test_score;split46_test_score;split47_test_score;split48_test_score;split49_test_score;split50_test_score;split51_test_score;split52_test_score;split53_test_score;split54_test_score;split55_test_score;split56_test_score;split57_test_score;split58_test_score;split59_test_score;split60_test_score;split61_test_score;split62_test_score;split63_test_score;split64_test_score;split65_test_score;split66_test_score;split67_test_score;split68_test_score;split69_test_score;split70_test_score;split71_test_score;split72_test_score;split73_test_score;split74_test_score;split75_test_score;split76_test_score;split77_test_score;split78_test_score;split79_test_score;split80_test_score;split81_test_score;split82_test_score;split83_test_score;split84_test_score;split85_test_score;split86_test_score;split87_test_score;split88_test_score;split89_test_score;split90_test_score;split91_test_score;split92_test_score;split93_test_score;split94_test_score;split95_test_score;split96_test_score;split97_test_score;split98_test_score;split99_test_score;mean_test_score;std_test_score;rank_test_score
alpha:0.01_l1_ratio:0.3_max_iter:100000;0.0019106078147888184;0.000584014829594689;0.0004117178916931152;0.0001072047578336904;0.01;0.3;100000;-0.12945598882228118;-0.05115844600715333;-0.060243559048248005;-0.08122899023079946;-0.029688326404517525;-0.05156780103032742;-0.0701887736801242;-0.035786872457034526;-0.07238430265677387;-0.07524768560864895;-0.0905311306212197;-0.07585636800695662;-0.0978312083773758;-0.09905913660783336;-0.024737633697249257;-0.014066289950948035;-0.0647911929021712;-0.06608237638143802;-0.07210482362663738;-0.056352909551944184;-0.06927552305259749;-0.04526596953748898;-0.08431494491675731;-0.00757078331961383;-0.057618752377213214;-0.06692430369676469;-0.05415043804887868;-0.06831991725282904;-0.056046518619721375;-0.11587455715338484;-0.03543174446604913;-0.06240587651534555;-0.07124453625469455;-0.04683219991948537;-0.0806446924881209;-0.03866832067198463;-0.016362166497732828;-0.08295244208914894;-0.1076069315076424;-0.07961271169342758;-0.0542114859542786;-0.07586798491357503;-0.04774401084551285;-0.07013594118897201;-0.08645730728025942;-0.09763068123929644;-0.05083861405134329;-0.04133061063440055;-0.05004753278458931;-0.05712271458851488;-0.05267613639429095;-0.10422308628540689;-0.07753667030645946;-0.07989868435547351;-0.04861259958692504;-0.06730445281089902;-0.07640660182666723;-0.06426441123843245;-0.04982279263141308;-0.06644791015735223;-0.06743513490934784;-0.04486339624758221;-0.14313284394035394;-0.07334956379111846;-0.05960570248546053;-0.059037655556041145;-0.08664933708775682;-0.021830318397337796;-0.06653405884136596;-0.0560744116779201;-0.035070333888225065;-0.05538381676881324;-0.08467609307015347;-0.10889987628216805;-0.06866751812062566;-0.05029427316003865;-0.06601394069630014;-0.04206613752427445;-0.09391945894409029;-0.07724018746779585;-0.06441439123732427;-0.0660415986079592;-0.0626837782932713;-0.03755039439701681;-0.08127843356850581;-0.09953633161365724;-0.07036784640325912;-0.03994109059125579;-0.05699119128872358;-0.0721402913598072;-0.05422074778850311;-0.04727463100952601;-0.09304040632208466;-0.08335674579691554;-0.08626365588691455;-0.057734568592117064;-0.0359646382352734;-0.05917272408287975;-0.0326550129534304;-0.11398357528058956;-0.0655942348698841;0.02399388875039904;89
alpha:0.01_l1_ratio:0.3_max_iter:10000;0.0015143442153930664;0.0003725309849191862;0.0003298044204711914;5.34422517757211e-05;0.01;0.3;10000;-0.12945598882228118;-0.05115844600715333;-0.060243559048248005;-0.08122899023079946;-0.029688326404517525;-0.05156780103032742;-0.0701887736801242;-0.035786872457034526;-0.07238430265677387;-0.07524768560864895;-0.0905311306212197;-0.07585636800695662;-0.0978312083773758;-0.09905913660783336;-0.024737633697249257;-0.014066289950948035;-0.0647911929021712;-0.06608237638143802;-0.07210482362663738;-0.056352909551944184;-0.06927552305259749;-0.04526596953748898;-0.08431494491675731;-0.00757078331961383;-0.057618752377213214;-0.06692430369676469;-0.05415043804887868;-0.06831991725282904;-0.056046518619721375;-0.11587455715338484;-0.03543174446604913;-0.06240587651534555;-0.07124453625469455;-0.04683219991948537;-0.0806446924881209;-0.03866832067198463;-0.016362166497732828;-0.08295244208914894;-0.1076069315076424;-0.07961271169342758;-0.0542114859542786;-0.07586798491357503;-0.04774401084551285;-0.07013594118897201;-0.08645730728025942;-0.09763068123929644;-0.05083861405134329;-0.04133061063440055;-0.05004753278458931;-0.05712271458851488;-0.05267613639429095;-0.10422308628540689;-0.07753667030645946;-0.07989868435547351;-0.04861259958692504;-0.06730445281089902;-0.07640660182666723;-0.06426441123843245;-0.04982279263141308;-0.06644791015735223;-0.06743513490934784;-0.04486339624758221;-0.14313284394035394;-0.07334956379111846;-0.05960570248546053;-0.059037655556041145;-0.08664933708775682;-0.021830318397337796;-0.06653405884136596;-0.0560744116779201;-0.035070333888225065;-0.05538381676881324;-0.08467609307015347;-0.10889987628216805;-0.06866751812062566;-0.05029427316003865;-0.06601394069630014;-0.04206613752427445;-0.09391945894409029;-0.07724018746779585;-0.06441439123732427;-0.0660415986079592;-0.0626837782932713;-0.03755039439701681;-0.08127843356850581;-0.09953633161365724;-0.07036784640325912;-0.03994109059125579;-0.05699119128872358;-0.0721402913598072;-0.05422074778850311;-0.04727463100952601;-0.09304040632208466;-0.08335674579691554;-0.08626365588691455;-0.057734568592117064;-0.0359646382352734;-0.05917272408287975;-0.0326550129534304;-0.11398357528058956;-0.0655942348698841;0.02399388875039904;89
alpha:0.001_l1_ratio:0.4_max_iter:1000;0.0035669541358947753;0.0013695340090838426;0.0006547236442565918;0.001224875369104443;0.001;0.4;1000;-0.12826046613907247;-0.0438309881540046;-0.08820090607439776;-0.08066031844339842;-0.016545740365995716;-0.051622778776957624;-0.04367405677240239;-0.03384854196860292;-0.08874295964445823;-0.06562876654451118;-0.08870350027628476;-0.07140697127965177;-0.10596734590251207;-0.09890446992868929;-0.02423281765015143;-0.02778634012332192;-0.059363850270057215;-0.06420896625326618;-0.05637853687349781;-0.04417680303972897;-0.09366044337065832;-0.042137212958404946;-0.07363426762856398;-0.0292968971638363;-0.032789835993464876;-0.07572713413422685;-0.0578260969978186;-0.023101954498699756;-0.0351757472847494;-0.14619935007437812;-0.04081976134105379;-0.06396260440573044;-0.08174930726772156;-0.016353678532757154;-0.07673209003617133;-0.033611170561424;-0.011187141373624823;-0.08390113811459275;-0.10164763645349906;-0.0817856345613516;-0.028629854155829956;-0.06904144400294455;-0.04518227304912401;-0.10912647213337782;-0.1069550202393463;-0.10045211178003399;-0.02884730276190937;-0.046140805723298386;-0.043758531637899445;-0.06038868968197557;-0.06821109702332169;-0.06159067851397574;-0.09882500995598438;-0.08314308792033934;-0.037338364071360285;-0.057686144090859356;-0.11375243943724485;-0.054907213217211245;-0.09418345782656985;-0.047464602872231365;-0.03684420857423236;-0.03829040855772601;-0.2109085380340905;-0.0722782182145618;-0.062496577159692555;-0.03745269071823945;-0.10797488703765708;-0.02483446786603692;-0.07169856311508845;-0.05471818320010058;-0.01899157527257248;-0.0522253284706962;-0.10584745427438398;-0.09590196951831695;-0.06639086319157575;-0.038375062117770586;-0.06009070048068207;-0.020895264155499048;-0.17796289714262573;-0.05653204666222715;-0.07941914629374543;-0.05035713174086562;-0.046775684475659565;-0.035257352928108;-0.08342548825417276;-0.06487763411822828;-0.07430380750614504;-0.032240682968378745;-0.08441582622103024;-0.07812875379954975;-0.03175927231009528;-0.08444663777056631;-0.12601459062581344;-0.06538829189898018;-0.08456650408840415;-0.08056689315025704;-0.010752142025701133;-0.0654104181759725;-0.04423165709364378;-0.10719555490775265;-0.06579312201445374;0.03408381209514902;92
alpha:0.01_l1_ratio:0.4_max_iter:100;0.0011062288284301757;0.00025950787845739203;0.000441126823425293;0.00012925910960613163;0.01;0.4;100;-0.12877147612977824;-0.051333678469875736;-0.05766564882106205;-0.08125423078146266;-0.030606629201256695;-0.052503573183981266;-0.07110553280680347;-0.036087149621253686;-0.07095254789391064;-0.07638210270838605;-0.09238832730442309;-0.07792415744066465;-0.09809807848222231;-0.09484794131390037;-0.02577928057190924;-0.015235956187664993;-0.06429749216533968;-0.0658981228766065;-0.07234528485853217;-0.059176135061638345;-0.06823381317078862;-0.04478235771867042;-0.08411141594856034;-0.007566231520576961;-0.05909375511851558;-0.06543235720378779;-0.05273129693599247;-0.0729420691671259;-0.05802064036641251;-0.11712658491725803;-0.033784500630977536;-0.06381436634384215;-0.072433276980881;-0.049173666176050616;-0.08005088898805378;-0.040210099082403715;-0.017325975541382915;-0.08086635021091851;-0.10855097534004568;-0.08195786888917118;-0.05704911713157853;-0.0778852820233395;-0.049310327847312055;-0.06906185103987511;-0.08613715321711199;-0.09514455758410086;-0.05336835176247399;-0.03924440060146141;-0.051419304985044864;-0.058622391316175394;-0.05407586925319275;-0.09814712222947684;-0.07367801160665419;-0.07951523749043819;-0.04912541511678127;-0.07046064320635284;-0.07143611372962086;-0.06630104343799605;-0.04866871229360996;-0.06815601891973347;-0.06935366896766999;-0.045489508202220835;-0.12952127939647812;-0.07500597178470805;-0.0626193113478962;-0.06235108536867884;-0.08344405856727091;-0.02148318135827726;-0.0647834677992934;-0.05893372219544657;-0.038326629981240215;-0.0582065055399685;-0.08160249458691414;-0.10877536693970062;-0.06816510629768638;-0.05149800266061684;-0.06735653031272022;-0.04355904745786789;-0.08968916462153968;-0.07788097605790811;-0.06298813418052059;-0.06996997214861893;-0.06231932916825341;-0.04044097325826398;-0.08222798787869526;-0.10215618175903855;-0.06870625248165868;-0.04047223393614814;-0.05631926348447416;-0.0728388369694921;-0.05696467659998546;-0.046024320699839444;-0.09663604875621665;-0.08351084864950754;-0.08765316665220695;-0.056380526011173784;-0.036850855484827326;-0.05834015651930806;-0.03361136728218732;-0.111979194510342;-0.06582104166799278;0.02314665219648169;93
alpha:0.001_l1_ratio:0.3_max_iter:100000;0.011047520637512208;0.005105968199785013;0.0005144190788269043;0.00010809738862531249;0.001;0.3;100000;-0.12771110550073653;-0.04461880839374691;-0.08920339128599675;-0.08017290150198539;-0.016762807887376392;-0.053268333248948974;-0.0439542158136818;-0.034343067903916065;-0.0931983718075414;-0.06342558284406272;-0.08914483680787798;-0.06994198962568275;-0.10642861648598742;-0.1009789058641758;-0.024156695879111893;-0.026892252156901924;-0.05955694643310237;-0.06572656755649937;-0.05623081645239233;-0.04486059186034268;-0.09646696109421439;-0.04202741094980142;-0.0725740973588972;-0.029704779866263954;-0.033090978692494534;-0.07605147457443692;-0.05852690139998494;-0.023315193923795052;-0.035596159272802;-0.14476533263981467;-0.04082173089141006;-0.06398576797033255;-0.08036911374475711;-0.016682897134362534;-0.077750787014582;-0.03461927359499631;-0.011939878725019847;-0.0841496410738356;-0.10222328124424214;-0.0809473447144848;-0.028613248356423985;-0.06766196070683811;-0.04507654995200473;-0.11002502610823188;-0.10742902461732942;-0.10271212241709862;-0.027760394384149685;-0.048435767026741794;-0.04322896722711352;-0.06162162455552841;-0.06802770357487246;-0.06283104668162404;-0.10227352283728113;-0.08345969804264167;-0.03575342852339946;-0.05819973193055959;-0.11515598633033819;-0.05297649704340991;-0.09331622767751956;-0.047217798825031375;-0.03600502692464568;-0.039156021262180964;-0.20892319789148356;-0.07279100458405466;-0.06071904926018312;-0.03777283503431939;-0.11031039153695851;-0.024859488066042643;-0.07363397343962247;-0.05481570655859276;-0.01877200415316541;-0.05058263669005678;-0.10770348131189296;-0.09549192730096119;-0.06743011855280795;-0.03904938009519359;-0.061346978493857174;-0.021300874254844608;-0.17736699564732114;-0.05601039891818249;-0.07948581658469227;-0.050424161951942915;-0.04773084568364752;-0.03614187927480694;-0.08267402625119993;-0.06450579627643242;-0.07509328803983634;-0.03210519458898932;-0.088688097857315;-0.07963383690764672;-0.031753846949024875;-0.08124363152273413;-0.12190868663739991;-0.06555630162906972;-0.0855168562196923;-0.08296467362812035;-0.010587488320702259;-0.06578504271045019;-0.04586975606978995;-0.10638695353772701;-0.0660605980862632;0.03406431590959537;94
alpha:0.001_l1_ratio:0.3_max_iter:10000;0.010112810134887695;0.0028396615010876595;0.0005050063133239746;0.00010967301480048121;0.001;0.3;10000;-0.12771110550073653;-0.04461880839374691;-0.08920339128599675;-0.08017290150198539;-0.016762807887376392;-0.053268333248948974;-0.0439542158136818;-0.034343067903916065;-0.0931983718075414;-0.06342558284406272;-0.08914483680787798;-0.06994198962568275;-0.10642861648598742;-0.1009789058641758;-0.024156695879111893;-0.026892252156901924;-0.05955694643310237;-0.06572656755649937;-0.05623081645239233;-0.04486059186034268;-0.09646696109421439;-0.04202741094980142;-0.0725740973588972;-0.029704779866263954;-0.033090978692494534;-0.07605147457443692;-0.05852690139998494;-0.023315193923795052;-0.035596159272802;-0.14476533263981467;-0.04082173089141006;-0.06398576797033255;-0.08036911374475711;-0.016682897134362534;-0.077750787014582;-0.03461927359499631;-0.011939878725019847;-0.0841496410738356;-0.10222328124424214;-0.0809473447144848;-0.028613248356423985;-0.06766196070683811;-0.04507654995200473;-0.11002502610823188;-0.10742902461732942;-0.10271212241709862;-0.027760394384149685;-0.048435767026741794;-0.04322896722711352;-0.06162162455552841;-0.06802770357487246;-0.06283104668162404;-0.10227352283728113;-0.08345969804264167;-0.03575342852339946;-0.05819973193055959;-0.11515598633033819;-0.05297649704340991;-0.09331622767751956;-0.047217798825031375;-0.03600502692464568;-0.039156021262180964;-0.20892319789148356;-0.07279100458405466;-0.06071904926018312;-0.03777283503431939;-0.11031039153695851;-0.024859488066042643;-0.07363397343962247;-0.05481570655859276;-0.01877200415316541;-0.05058263669005678;-0.10770348131189296;-0.09549192730096119;-0.06743011855280795;-0.03904938009519359;-0.061346978493857174;-0.021300874254844608;-0.17736699564732114;-0.05601039891818249;-0.07948581658469227;-0.050424161951942915;-0.04773084568364752;-0.03614187927480694;-0.08267402625119993;-0.06450579627643242;-0.07509328803983634;-0.03210519458898932;-0.088688097857315;-0.07963383690764672;-0.031753846949024875;-0.08124363152273413;-0.12190868663739991;-0.06555630162906972;-0.0855168562196923;-0.08296467362812035;-0.010587488320702259;-0.06578504271045019;-0.04586975606978995;-0.10638695353772701;-0.0660605980862632;0.03406431590959537;94
alpha:0.001_l1_ratio:0.3_max_iter:1000;0.0035179877281188965;0.001712370024550071;0.00046027421951293945;9.237457899832321e-05;0.001;0.3;1000;-0.12948029378210973;-0.04452391277622251;-0.08980142457874388;-0.0802594074696585;-0.017164717405912727;-0.05342570968080461;-0.0439162893707804;-0.03449570488681428;-0.090988512747519;-0.0652036506691854;-0.08916512463091197;-0.07183865126137888;-0.1081153211021219;-0.10078297089332337;-0.024039947368491358;-0.028922271517819752;-0.059768030842173595;-0.0655830907957621;-0.05619713400986803;-0.04595045654944234;-0.09433699539417062;-0.04255692018273699;-0.0732698466374297;-0.03182297878688881;-0.032781017042301845;-0.0762348376940879;-0.058372533320113565;-0.023450356479216426;-0.035037181550034324;-0.14773515897073475;-0.04107948396924024;-0.06554124786258232;-0.08216429210469371;-0.016306499984553805;-0.07745155774729026;-0.03417802398236122;-0.011769554331957697;-0.08443061718069989;-0.10225122557900612;-0.0829500558732659;-0.028602746430083783;-0.06938689604910583;-0.04512466932785773;-0.11260329169123195;-0.10842899805234296;-0.10156960733737667;-0.027774599596589723;-0.047852393558192076;-0.0436658681652883;-0.06158482941451334;-0.06941932778177126;-0.0630444693865863;-0.10157014171192469;-0.08404293757818208;-0.036613270734841705;-0.05963347978784643;-0.11579509847061846;-0.05450359408399693;-0.09680270497658788;-0.047437094297207785;-0.035920392945521164;-0.038719312698513454;-0.21594651258573977;-0.07336021226687343;-0.06329052103179142;-0.038294449604291715;-0.10996080940004953;-0.02484501931301946;-0.07329550443349228;-0.05641826811173465;-0.019347467006517908;-0.05187092197765508;-0.10674694723041593;-0.09714904824770584;-0.06717817141292201;-0.0385685263099478;-0.06155757590538381;-0.02117772208787289;-0.18493313390079763;-0.05592014713663886;-0.07991009010460175;-0.05015581471294739;-0.047411219705208965;-0.03733878547571934;-0.08452895030710202;-0.06461598763817868;-0.07585551967980156;-0.03210414182338432;-0.08732105841130659;-0.07996160272981598;-0.031985057559992223;-0.08511927349929904;-0.12762735371874603;-0.06581780370034168;-0.08593343325486813;-0.08221981006433834;-0.01047521754916519;-0.06593002680262061;-0.04648648379427336;-0.10810997545466643;-0.06672207295037819;0.034842981929597304;96
alpha:0.0005_l1_ratio:1_max_iter:1000;0.002316451072692871;0.0004960740816182317;0.0004095458984375;9.570332692572641e-05;0.0005;1;1000;-0.12984774418621317;-0.04291457596057318;-0.09413794573447809;-0.07874645163410367;-0.015745571914632515;-0.05426536311140563;-0.043010246088725015;-0.03492687322585949;-0.09294673893967408;-0.06182137593990509;-0.09521430865496221;-0.07183829396514682;-0.1032435012723942;-0.09680431313544383;-0.025872045328681297;-0.031653186434047464;-0.057315276245120984;-0.06412509068630962;-0.05651150518568924;-0.04791025435322102;-0.10452183480329254;-0.04196284793663881;-0.07144600562994083;-0.03389683347975707;-0.032546967363448726;-0.07747005562050997;-0.05688077231270886;-0.023244667049887056;-0.03249735100646716;-0.15206130541656598;-0.03880099306531944;-0.06721889575504816;-0.08359955628145169;-0.015932647951217672;-0.07551836022660449;-0.03608580532829379;-0.01265153718818086;-0.08074584271740728;-0.10305894729103238;-0.08169424334352231;-0.02808166466600573;-0.06749461782025844;-0.04482303245998706;-0.11005210655440148;-0.11041399672724177;-0.10075951657686755;-0.02746239210224754;-0.04526992231704702;-0.04567178735213714;-0.0616557741259494;-0.06988238674166823;-0.05759154767827968;-0.10045355158830713;-0.08108429006156348;-0.0370206953007707;-0.06572290036062567;-0.11767682659588233;-0.051682368877942864;-0.09961482165720567;-0.04648863910885801;-0.03539554915363439;-0.03736943462394763;-0.21328679388272365;-0.07655574818108009;-0.06086986525978849;-0.03658901722971055;-0.10845467469219336;-0.0275882355933732;-0.07411028550006528;-0.057811456668020435;-0.017874948347577094;-0.051611038773246715;-0.1089378874510272;-0.09801567973627304;-0.0645909573440407;-0.03829025078842062;-0.060518077397419545;-0.02147786254621625;-0.19399717710546532;-0.05570027320217026;-0.0787039082015449;-0.05186981579201267;-0.0439813698054411;-0.03681450556732827;-0.08192348079999802;-0.06114239255389538;-0.07387945680273805;-0.032902304183852364;-0.09657707014094766;-0.08171869483223974;-0.031094654311343718;-0.08421957770715764;-0.12724599147065568;-0.06363980076320641;-0.08568633389544962;-0.08584640512429685;-0.009811137531557993;-0.0658409887472217;-0.04965222125690371;-0.10324434668530676;-0.0667442864008662;0.035324511976091245;97
alpha:0.001_l1_ratio:0.2_max_iter:10000;0.011849019527435303;0.0029367507949679965;0.0004886007308959961;8.070229226727343e-05;0.001;0.2;10000;-0.12805504638209833;-0.04521118998297011;-0.09090879752871986;-0.07960023229175613;-0.017299615083302446;-0.05489618802687203;-0.04458557635953293;-0.034566668400060736;-0.09539464337156892;-0.06370346914960257;-0.08919178912308655;-0.0697500342083609;-0.10744493671077518;-0.10235514768090612;-0.024142775145852363;-0.02748048388816795;-0.05963486919783613;-0.06668586054384623;-0.056055620274657714;-0.04669260436157265;-0.09725492969832307;-0.04229950205337523;-0.07283747356867283;-0.031270776699249214;-0.03301661743494285;-0.076075447630785;-0.058804307422404445;-0.023217828498303797;-0.035621816318625;-0.14738541484776885;-0.04102498301238983;-0.0655332648295283;-0.08007535123818076;-0.016665771527016558;-0.07836170351627576;-0.03413200602808001;-0.012205285887450897;-0.08443378726764772;-0.10257423803578691;-0.08259054370106955;-0.028710595133385763;-0.06825127404525143;-0.04467511911182338;-0.11209861558766639;-0.10698764159169509;-0.10405341417546599;-0.02698667269503475;-0.04948087558978499;-0.042812420387901874;-0.06287924954405599;-0.06831716033581255;-0.06412613692663115;-0.10466650571712661;-0.08430102711492996;-0.03487711362035103;-0.05973756967346803;-0.11845154009613075;-0.05257858478740539;-0.09471094514110642;-0.04709869346014923;-0.03623209533784386;-0.03967708000095877;-0.2115948889266653;-0.07398594882613482;-0.06137833857777587;-0.03839897618458239;-0.11247919026858393;-0.02489503851762906;-0.0746791439160514;-0.05593819941217415;-0.01915089357769457;-0.05012953943743475;-0.10932019930645982;-0.095865190470633;-0.06812288712258055;-0.03889342040246864;-0.06250997045574672;-0.02155186914149141;-0.1807321490902491;-0.055235320142363396;-0.0791769640598428;-0.05009087190319409;-0.04826944089930009;-0.03770733150485033;-0.08366859841313129;-0.06397431199782665;-0.07597812294036285;-0.0316421847986592;-0.09100428523111287;-0.08104994530626952;-0.031849906367403515;-0.08190065674912873;-0.12412885502638633;-0.06593991199709032;-0.08675878185537894;-0.08513973950346941;-0.010541195248565833;-0.06616171097888979;-0.04821708347493542;-0.10741690270855157;-0.0667622489174247;0.03461661273358967;98
alpha:0.001_l1_ratio:0.2_max_iter:100000;0.013405222892761231;0.0048339472686120336;0.0005645585060119629;0.0002621505035586819;0.001;0.2;100000;-0.12805504638209833;-0.04521118998297011;-0.09090879752871986;-0.07960023229175613;-0.017299615083302446;-0.05489618802687203;-0.04458557635953293;-0.034566668400060736;-0.09539464337156892;-0.06370346914960257;-0.08919178912308655;-0.0697500342083609;-0.10744493671077518;-0.10235514768090612;-0.024142775145852363;-0.02748048388816795;-0.05963486919783613;-0.06668586054384623;-0.056055620274657714;-0.04669260436157265;-0.09725492969832307;-0.04229950205337523;-0.07283747356867283;-0.031270776699249214;-0.03301661743494285;-0.076075447630785;-0.058804307422404445;-0.023217828498303797;-0.035621816318625;-0.14738541484776885;-0.04102498301238983;-0.0655332648295283;-0.08007535123818076;-0.016665771527016558;-0.07836170351627576;-0.03413200602808001;-0.012205285887450897;-0.08443378726764772;-0.10257423803578691;-0.08259054370106955;-0.028710595133385763;-0.06825127404525143;-0.04467511911182338;-0.11209861558766639;-0.10698764159169509;-0.10405341417546599;-0.02698667269503475;-0.04948087558978499;-0.042812420387901874;-0.06287924954405599;-0.06831716033581255;-0.06412613692663115;-0.10466650571712661;-0.08430102711492996;-0.03487711362035103;-0.05973756967346803;-0.11845154009613075;-0.05257858478740539;-0.09471094514110642;-0.04709869346014923;-0.03623209533784386;-0.03967708000095877;-0.2115948889266653;-0.07398594882613482;-0.06137833857777587;-0.03839897618458239;-0.11247919026858393;-0.02489503851762906;-0.0746791439160514;-0.05593819941217415;-0.01915089357769457;-0.05012953943743475;-0.10932019930645982;-0.095865190470633;-0.06812288712258055;-0.03889342040246864;-0.06250997045574672;-0.02155186914149141;-0.1807321490902491;-0.055235320142363396;-0.0791769640598428;-0.05009087190319409;-0.04826944089930009;-0.03770733150485033;-0.08366859841313129;-0.06397431199782665;-0.07597812294036285;-0.0316421847986592;-0.09100428523111287;-0.08104994530626952;-0.031849906367403515;-0.08190065674912873;-0.12412885502638633;-0.06593991199709032;-0.08675878185537894;-0.08513973950346941;-0.010541195248565833;-0.06616171097888979;-0.04821708347493542;-0.10741690270855157;-0.0667622489174247;0.03461661273358967;98
alpha:0.01_l1_ratio:0.4_max_iter:1000;0.001306586265563965;0.0003517833382516413;0.0003539061546325684;6.168531328882524e-05;0.01;0.4;1000;-0.1303330254442205;-0.0525743200256456;-0.05818419807432725;-0.08336561393198592;-0.031913556796613306;-0.052771217876549925;-0.07466346170452665;-0.03660848075349614;-0.07102595371903568;-0.07574822440570401;-0.09431738106734955;-0.07868130447862794;-0.0965088211914388;-0.0987296699042964;-0.026861414969324503;-0.016412929511864495;-0.06619593068692188;-0.06785570513841606;-0.07361234403165694;-0.06133961911850001;-0.06785204440234831;-0.04595841961579104;-0.0856585601294795;-0.008268196226214579;-0.062410712714084736;-0.06708788143894376;-0.05347497274696587;-0.07529381772641433;-0.05937311502858007;-0.11492171423913919;-0.036199439665432924;-0.06353549421241257;-0.07267855170308478;-0.05412982351059189;-0.08167973630873905;-0.04147981903987904;-0.01843373607539624;-0.08197378022623163;-0.11083458336131999;-0.08074803964043671;-0.060854486786040586;-0.07736181492886608;-0.051000427254020195;-0.06950064554607013;-0.08670363020126144;-0.09668104566678712;-0.05493037711670405;-0.04047652471471418;-0.052787129389531874;-0.0592158946804958;-0.05450524443019311;-0.10943902760750289;-0.07340750438315617;-0.08000598357771092;-0.05005401375509555;-0.07244468403091416;-0.07178890898612991;-0.06677244980381751;-0.049654705227509886;-0.07124930089060158;-0.0708435622226026;-0.046309818180748946;-0.13571584906923675;-0.07576088197111833;-0.06139278548269533;-0.06415387093396568;-0.08244057145216041;-0.022308267133808662;-0.0654560214302381;-0.06111309320196454;-0.039826187720722724;-0.057040441551181265;-0.08061679578662148;-0.11084607086756501;-0.06827543011871592;-0.05234984976949886;-0.06782083082320516;-0.04693849562225256;-0.09028611519917581;-0.08112631682376367;-0.06360957276718456;-0.071230491318179;-0.06495382029785622;-0.042289375025323254;-0.08147721003199841;-0.10443441195095637;-0.06990387429836409;-0.04174998490134353;-0.05620769106918995;-0.07219602245099394;-0.058787247243407274;-0.04675610501767049;-0.09496653438154574;-0.08550378616086396;-0.08887893308595665;-0.05701005162797729;-0.040137387181935866;-0.057924466313666344;-0.03334201700444754;-0.11394858670321831;-0.06704458234012432;0.02334709910661695;100
alpha:0.01_l1_ratio:0.4_max_iter:10000;0.001248929500579834;0.00031424288838222066;0.00032724857330322264;4.487392586829699e-05;0.01;0.4;10000;-0.1303330254442205;-0.0525743200256456;-0.05818419807432725;-0.08336561393198592;-0.031913556796613306;-0.052771217876549925;-0.07466346170452665;-0.03660848075349614;-0.07102595371903568;-0.07574822440570401;-0.09431738106734955;-0.07868130447862794;-0.0965088211914388;-0.0987296699042964;-0.026861414969324503;-0.016412929511864495;-0.06619593068692188;-0.06785570513841606;-0.07361234403165694;-0.06133961911850001;-0.06785204440234831;-0.04595841961579104;-0.0856585601294795;-0.008268196226214579;-0.062410712714084736;-0.06708788143894376;-0.05347497274696587;-0.07529381772641433;-0.05937311502858007;-0.11492171423913919;-0.036199439665432924;-0.06353549421241257;-0.07267855170308478;-0.05412982351059189;-0.08167973630873905;-0.04147981903987904;-0.01843373607539624;-0.08197378022623163;-0.11083458336131999;-0.08074803964043671;-0.060854486786040586;-0.07736181492886608;-0.051000427254020195;-0.06950064554607013;-0.08670363020126144;-0.09668104566678712;-0.05493037711670405;-0.04047652471471418;-0.052787129389531874;-0.0592158946804958;-0.05450524443019311;-0.10943902760750289;-0.07340750438315617;-0.08000598357771092;-0.05005401375509555;-0.07244468403091416;-0.07178890898612991;-0.06677244980381751;-0.049654705227509886;-0.07124930089060158;-0.0708435622226026;-0.046309818180748946;-0.13571584906923675;-0.07576088197111833;-0.06139278548269533;-0.06415387093396568;-0.08244057145216041;-0.022308267133808662;-0.0654560214302381;-0.06111309320196454;-0.039826187720722724;-0.057040441551181265;-0.08061679578662148;-0.11084607086756501;-0.06827543011871592;-0.05234984976949886;-0.06782083082320516;-0.04693849562225256;-0.09028611519917581;-0.08112631682376367;-0.06360957276718456;-0.071230491318179;-0.06495382029785622;-0.042289375025323254;-0.08147721003199841;-0.10443441195095637;-0.06990387429836409;-0.04174998490134353;-0.05620769106918995;-0.07219602245099394;-0.058787247243407274;-0.04675610501767049;-0.09496653438154574;-0.08550378616086396;-0.08887893308595665;-0.05701005162797729;-0.040137387181935866;-0.057924466313666344;-0.03334201700444754;-0.11394858670321831;-0.06704458234012432;0.02334709910661695;100
